"Status","Year","Disability","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Tyneside","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tyneside","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","45","[c]","29270","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wakefield","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wakefield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Walsall","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wandsworth","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warrington","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Northamptonshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Surrey","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (North East)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (South West)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (South West)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Westminster","London","Heterosexual / straight","295","[c]","35260","32560"
"New entrant CS","2021","Declared disabled","Westminster","London","LGBO","95","[c]","35840","32560"
"New entrant CS","2021","Declared disabled","Westminster","London","Undeclared","40","[c]","34400","32430"
"New entrant CS","2021","Declared disabled","Westminster","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wiltshire","Outside London","Heterosexual / straight","60","[c]","29260","26500"
"New entrant CS","2021","Declared disabled","Wiltshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wiltshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wirral","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Worcestershire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Worcestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Worcestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Worcestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","York","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","York","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","75","[c]","28030","27570"
"New entrant CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","Heterosexual / straight","75","[c]","25380","21010"
"New entrant CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ards and North Down","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ards and North Down","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","Heterosexual / straight","110","[c]","29390","31060"
"New entrant CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnet","London","Heterosexual / straight","255","[c]","32390","31060"
"New entrant CS","2021","Declared non-disabled","Barnet","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnet","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","150","[c]","23990","22850"
"New entrant CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","645","[c]","33030","27570"
"New entrant CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","30","[c]","26960","27550"
"New entrant CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","35","[c]","30410","27570"
"New entrant CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedford","Outside London","Heterosexual / straight","70","[c]","26510","27570"
"New entrant CS","2021","Declared non-disabled","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedford","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Belfast","Outside London","Heterosexual / straight","80","[c]","24660","20140"
"New entrant CS","2021","Declared non-disabled","Belfast","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Berkshire","Outside London","Heterosexual / straight","255","[c]","30490","29290"
"New entrant CS","2021","Declared non-disabled","Berkshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Berkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Berkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bexley and Greenwich","London","Heterosexual / straight","170","[c]","29390","31060"
"New entrant CS","2021","Declared non-disabled","Bexley and Greenwich","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bexley and Greenwich","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Birmingham","Outside London","Heterosexual / straight","525","[c]","29450","27570"
"New entrant CS","2021","Declared non-disabled","Birmingham","Outside London","LGBO","35","[c]","28340","27000"
"New entrant CS","2021","Declared non-disabled","Birmingham","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Birmingham","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackpool","Outside London","Heterosexual / straight","420","[c]","23230","21010"
"New entrant CS","2021","Declared non-disabled","Blackpool","Outside London","LGBO","45","[c]","22130","21010"
"New entrant CS","2021","Declared non-disabled","Blackpool","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","Heterosexual / straight","75","[c]","25530","27570"
"New entrant CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bradford","Outside London","Heterosexual / straight","135","[c]","25400","27570"
"New entrant CS","2021","Declared non-disabled","Bradford","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bradford","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brent","London","Heterosexual / straight","95","[c]","29150","31060"
"New entrant CS","2021","Declared non-disabled","Brent","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brent","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","40","[c]","24250","21010"
"New entrant CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brighton and Hove","Outside London","Heterosexual / straight","60","[c]","25260","27570"
"New entrant CS","2021","Declared non-disabled","Brighton and Hove","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brighton and Hove","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bristol, City of","Outside London","Heterosexual / straight","420","[c]","30400","27570"
"New entrant CS","2021","Declared non-disabled","Bristol, City of","Outside London","LGBO","45","[c]","30100","27570"
"New entrant CS","2021","Declared non-disabled","Bristol, City of","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bristol, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bromley","London","Heterosexual / straight","70","[c]","27800","31060"
"New entrant CS","2021","Declared non-disabled","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","Heterosexual / straight","150","[c]","28940","27570"
"New entrant CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","Heterosexual / straight","80","[c]","26460","27570"
"New entrant CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","Heterosexual / straight","220","[c]","31180","27570"
"New entrant CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Camden and City of London","London","Heterosexual / straight","125","[c]","33660","26880"
"New entrant CS","2021","Declared non-disabled","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Camden and City of London","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","370","[c]","25760","21010"
"New entrant CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","LGBO","40","[c]","26560","22850"
"New entrant CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Causeway Coast and Glens","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Causeway Coast and Glens","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Hampshire","Outside London","Heterosexual / straight","220","[c]","28350","26350"
"New entrant CS","2021","Declared non-disabled","Central Hampshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Hampshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Valleys","Outside London","Heterosexual / straight","65","[c]","24490","22920"
"New entrant CS","2021","Declared non-disabled","Central Valleys","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire East","Outside London","Heterosexual / straight","45","[c]","27500","24920"
"New entrant CS","2021","Declared non-disabled","Cheshire East","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","Heterosexual / straight","85","[c]","22200","21010"
"New entrant CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","Heterosexual / straight","40","[c]","23870","22850"
"New entrant CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","City of Edinburgh","Outside London","Heterosexual / straight","400","[c]","30170","27570"
"New entrant CS","2021","Declared non-disabled","City of Edinburgh","Outside London","LGBO","45","[c]","26600","23340"
"New entrant CS","2021","Declared non-disabled","City of Edinburgh","Outside London","Undeclared","55","[c]","27730","20850"
"New entrant CS","2021","Declared non-disabled","City of Edinburgh","Outside London","Unknown","35","[c]","34970","35680"
"New entrant CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","Heterosexual / straight","50","[c]","27410","27570"
"New entrant CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","110","[c]","25640","27570"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Coventry","Outside London","Heterosexual / straight","135","[c]","29570","27570"
"New entrant CS","2021","Declared non-disabled","Coventry","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Coventry","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Coventry","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Croydon","London","Heterosexual / straight","205","[c]","33200","30880"
"New entrant CS","2021","Declared non-disabled","Croydon","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Croydon","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Croydon","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Darlington","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
