"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","East of England","Essex","EO","1645","1495","28730","29290"
"In post","2021","Declared non-disabled","East of England","Essex","G6/G7","200","190","58830","52820"
"In post","2021","Declared non-disabled","East of England","Essex","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex","SEO/HEO","780","730","36650","35120"
"In post","2021","Declared non-disabled","East of England","Essex","Unknown","170","160","28390","28200"
"In post","2021","Declared non-disabled","London","Inner London - East","AA/AO","1615","1485","25480","25110"
"In post","2021","Declared non-disabled","London","Inner London - East","EO","2830","2670","30490","31060"
"In post","2021","Declared non-disabled","London","Inner London - East","G6/G7","2595","2500","61820","59250"
"In post","2021","Declared non-disabled","London","Inner London - East","SCS level","440","405","97630","94690"
"In post","2021","Declared non-disabled","London","Inner London - East","SEO/HEO","3030","2920","39360","39090"
"In post","2021","Declared non-disabled","London","Inner London - East","Unknown","500","485","33820","34100"
"In post","2021","Declared non-disabled","London","Inner London - West","AA/AO","2785","2640","25610","24490"
"In post","2021","Declared non-disabled","London","Inner London - West","EO","5030","4880","29360","29300"
"In post","2021","Declared non-disabled","London","Inner London - West","G6/G7","14680","14160","60250","58200"
"In post","2021","Declared non-disabled","London","Inner London - West","SCS level","2705","2615","88950","79760"
"In post","2021","Declared non-disabled","London","Inner London - West","SEO/HEO","14110","13855","38470","37720"
"In post","2021","Declared non-disabled","London","Inner London - West","Unknown","160","155","38660","35310"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","AA/AO","915","835","26450","25110"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","EO","1250","1160","31220","31060"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","SEO/HEO","245","230","40100","38690"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","Unknown","190","180","33590","34100"
"In post","2021","Declared non-disabled","London","Outer London - South","AA/AO","1415","1280","24280","25630"
"In post","2021","Declared non-disabled","London","Outer London - South","EO","2280","2145","29870","29570"
"In post","2021","Declared non-disabled","London","Outer London - South","G6/G7","1205","1165","63500","61090"
"In post","2021","Declared non-disabled","London","Outer London - South","SCS level","65","60","89100","82030"
"In post","2021","Declared non-disabled","London","Outer London - South","SEO/HEO","2605","2515","39450","37660"
"In post","2021","Declared non-disabled","London","Outer London - South","Unknown","130","120","34290","32090"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","AA/AO","1385","1260","25520","25110"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","EO","3060","2785","29940","30330"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","G6/G7","325","320","58760","57630"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","SEO/HEO","1525","1460","37830","36650"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","Unknown","175","170","32420","29720"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","AA/AO","5500","4635","20750","21010"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","EO","3660","3310","26580","27570"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","G6/G7","1235","1200","54600","52580"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","SCS level","75","75","88160","79600"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","3265","3090","34480","32470"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Unknown","230","215","29430","28200"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","AA/AO","3050","2685","22740","21430"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","EO","1650","1485","27440","27570"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","G6/G7","290","280","56080","52290"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","SEO/HEO","1075","1015","36310","36010"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Unknown","275","255","29290","30210"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","AA/AO","755","685","22990","21010"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","EO","735","690","28650","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","G6/G7","130","130","56780","55080"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","SEO/HEO","470","450","39100","38160"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","Unknown","145","135","30180","30210"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","AA/AO","745","660","21630","21050"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","EO","450","405","26080","26030"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","G6/G7","55","55","53560","51470"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","SEO/HEO","235","215","34410","32610"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","Unknown","195","185","37880","34340"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","AA/AO","3515","3170","21170","21010"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","EO","3955","3715","26630","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","G6/G7","1510","1465","57180","52630"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","SCS level","95","90","88560","85120"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","SEO/HEO","3480","3345","34900","33180"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","Unknown","555","520","30080","30210"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","AA/AO","3970","3530","21760","21010"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","EO","3120","2820","27450","27570"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","G6/G7","600","570","56920","53450"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","SCS level","35","35","84750","77800"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","SEO/HEO","1760","1660","35610","34290"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","Unknown","310","290","30050","30210"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","AA/AO","4660","4070","21090","21430"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","EO","4545","4150","26260","26150"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","G6/G7","935","905","56060","52920"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","SCS level","55","55","88930","84660"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","SEO/HEO","2960","2815","34780","32740"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","Unknown","280","255","29670","28200"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","AA/AO","960","890","20850","20310"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","EO","600","560","26470","25560"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","G6/G7","175","170","56070","52580"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","SEO/HEO","575","555","34690","31940"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","Overseas","AA/AO","45","45","22470","22750"
"In post","2021","Declared non-disabled","Overseas","Overseas","EO","210","210","27760","27130"
"In post","2021","Declared non-disabled","Overseas","Overseas","G6/G7","880","875","59790","57790"
"In post","2021","Declared non-disabled","Overseas","Overseas","SCS level","210","210","86750","78510"
"In post","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","1010","1005","38740","34770"
"In post","2021","Declared non-disabled","Overseas","Overseas","Unknown","215","210","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","AA/AO","2860","2625","21680","21010"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","EO","2510","2335","27680","27570"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","G6/G7","1530","1455","62140","61010"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","SCS level","145","145","91070","83230"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","SEO/HEO","3050","2925","38200","36780"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","AA/AO","610","570","22470","21150"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","EO","455","425","28640","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","G6/G7","40","40","62670","61010"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","SEO/HEO","280","270","37920","36610"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","AA/AO","245","230","26080","22230"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","EO","325","300","28290","27570"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","G6/G7","90","90","66770","61060"
