"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","AA/AO","Heterosexual / straight","35","30","23510","23940"
"In post","2021","Asian","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Essex","EO","Heterosexual / straight","85","80","28460","29290"
"In post","2021","Asian","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Essex","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Essex","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SEO/HEO","Heterosexual / straight","40","35","38860","38040"
"In post","2021","Asian","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","80","75","20900","20920"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","120","115","25310","26670"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","70","70","56350","54020"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","270","260","35590","34470"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","40","35","36390","32330"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","AA/AO","Heterosexual / straight","315","285","20690","20800"
"In post","2021","Asian","Greater Manchester","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Asian","Greater Manchester","AA/AO","Unknown","50","45","20660","21010"
"In post","2021","Asian","Greater Manchester","EO","Heterosexual / straight","405","390","26310","26270"
"In post","2021","Asian","Greater Manchester","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Greater Manchester","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Asian","Greater Manchester","EO","Unknown","50","40","26620","27570"
"In post","2021","Asian","Greater Manchester","G6/G7","Heterosexual / straight","80","80","54980","52580"
"In post","2021","Asian","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SEO/HEO","Heterosexual / straight","295","290","33690","31810"
"In post","2021","Asian","Greater Manchester","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Unknown","Heterosexual / straight","30","25","30440","29100"
"In post","2021","Asian","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","100","80","21770","20920"
"In post","2021","Asian","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","EO","Heterosexual / straight","65","60","27250","27570"
"In post","2021","Asian","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","75","70","36270","36030"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","65","60","21670","21010"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","50","50","26980","27570"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","AA/AO","Heterosexual / straight","310","280","24650","24590"
"In post","2021","Asian","Inner London - East","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Inner London - East","AA/AO","Undeclared","30","25","23670","24120"
"In post","2021","Asian","Inner London - East","AA/AO","Unknown","115","90","24620","25060"
"In post","2021","Asian","Inner London - East","EO","Heterosexual / straight","710","670","30350","31060"
"In post","2021","Asian","Inner London - East","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Inner London - East","EO","Undeclared","50","45","30310","30940"
"In post","2021","Asian","Inner London - East","EO","Unknown","120","105","30440","31060"
"In post","2021","Asian","Inner London - East","G6/G7","Heterosexual / straight","260","255","60350","59160"
"In post","2021","Asian","Inner London - East","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Inner London - East","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Asian","Inner London - East","G6/G7","Unknown","50","50","61960","59160"
"In post","2021","Asian","Inner London - East","SCS level","Heterosexual / straight","35","30","101830","100840"
"In post","2021","Asian","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Inner London - East","SEO/HEO","Heterosexual / straight","550","530","38250","37450"
"In post","2021","Asian","Inner London - East","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Inner London - East","SEO/HEO","Undeclared","35","35","39910","40070"
"In post","2021","Asian","Inner London - East","SEO/HEO","Unknown","120","120","38900","38440"
"In post","2021","Asian","Inner London - East","Unknown","Heterosexual / straight","40","40","30450","27730"
"In post","2021","Asian","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","AA/AO","Heterosexual / straight","535","495","24920","24030"
"In post","2021","Asian","Inner London - West","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Inner London - West","AA/AO","Undeclared","45","40","24690","25110"
"In post","2021","Asian","Inner London - West","AA/AO","Unknown","70","60","25050","24370"
"In post","2021","Asian","Inner London - West","EO","Heterosexual / straight","1075","1035","29240","29180"
"In post","2021","Asian","Inner London - West","EO","LGBO","30","30","29030","29430"
"In post","2021","Asian","Inner London - West","EO","Undeclared","65","60","29470","29570"
"In post","2021","Asian","Inner London - West","EO","Unknown","95","85","30200","30110"
"In post","2021","Asian","Inner London - West","G6/G7","Heterosexual / straight","1310","1275","58720","57460"
"In post","2021","Asian","Inner London - West","G6/G7","LGBO","50","50","59280","57460"
"In post","2021","Asian","Inner London - West","G6/G7","Undeclared","60","60","58580","57010"
