"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","White","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Forestry and Land Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Government Legal Department","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Health and Safety Executive","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Courts and Tribunals Service","160","[c]","21360","18970"
"New entrant CS","2021","50-59","White","HM Land Registry","45","[c]","24740","22350"
"New entrant CS","2021","50-59","White","HM Prison and Probation Service","305","[c]","23410","21500"
"New entrant CS","2021","50-59","White","HM Revenue and Customs (excl. agencies)","170","[c]","27800","20140"
"New entrant CS","2021","50-59","White","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Home Office (incl. agencies)","75","[c]","33440","25960"
"New entrant CS","2021","50-59","White","Insolvency Service","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Institute for Apprenticeships and Technical Education","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Maritime and Coastguard Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Medicines and Healthcare Products Regulatory Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Met Office","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Defence (excl. agencies)","545","[c]","29360","26350"
"New entrant CS","2021","50-59","White","Ministry of Housing, Communities and Local Government (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Justice (excl. agencies)","30","[c]","42220","36800"
"New entrant CS","2021","50-59","White","National Crime Agency","145","[c]","38360","36410"
"New entrant CS","2021","50-59","White","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office for Standards in Education, Children's Services and Skills","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of the Public Guardian","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Planning Inspectorate","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Public Health England","220","[c]","41400","36690"
"New entrant CS","2021","50-59","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Government (excl. agencies)","45","[c]","39460","36830"
"New entrant CS","2021","50-59","White","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Social Security Scotland","50","[c]","25190","20060"
"New entrant CS","2021","50-59","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Submarine Delivery Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Export Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Intellectual Property Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","United Kingdom Statistics Authority","65","[c]","34810","29540"
"New entrant CS","2021","50-59","White","Valuation Office Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Government (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Public Health England","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Work and Pensions (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Public Health England","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
