"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Ministry of Defence","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","AA/AO","AO","230","220","21690","21130"
"In post","2021","Commercial","Ministry of Defence","EO","EO","400","380","27190","26670"
"In post","2021","Commercial","Ministry of Defence","G6/G7","G6","55","55","69300","69690"
"In post","2021","Commercial","Ministry of Defence","G6/G7","G7","130","130","55120","54540"
"In post","2021","Commercial","Ministry of Defence","SCS level","SCS level","20","20","98160","91580"
"In post","2021","Commercial","Ministry of Defence","SEO/HEO","HEO","545","530","34080","33300"
"In post","2021","Commercial","Ministry of Defence","SEO/HEO","SEO","490","480","41780","41980"
"In post","2021","Commercial","Ministry of Defence","Unknown","Unknown","195","195","40890","37400"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","EO","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","10","10","41420","40720"
"In post","2021","Commercial","Ministry of Justice","AA/AO","AO","95","90","21710","20890"
"In post","2021","Commercial","Ministry of Justice","EO","EO","135","130","26580","26430"
"In post","2021","Commercial","Ministry of Justice","G6/G7","G6","65","65","79230","76280"
"In post","2021","Commercial","Ministry of Justice","G6/G7","G7","120","115","63750","64520"
"In post","2021","Commercial","Ministry of Justice","SCS level","SCS level","15","15","96710","92570"
"In post","2021","Commercial","Ministry of Justice","SEO/HEO","HEO","140","140","32270","31920"
"In post","2021","Commercial","Ministry of Justice","SEO/HEO","SEO","440","430","45980","46130"
"In post","2021","Commercial","Ministry of Justice","Unknown","Unknown","40","35","43740","41040"
"In post","2021","Commercial","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","EO","EO","5","5","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","EO","EO","55","55","23490","22400"
"In post","2021","Commercial","Other Cabinet Office Agencies","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","G6/G7","G7","35","35","44280","46920"
"In post","2021","Commercial","Other Cabinet Office Agencies","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","SEO/HEO","HEO","115","110","28580","28180"
"In post","2021","Commercial","Other Cabinet Office Agencies","SEO/HEO","SEO","150","145","36790","35480"
"In post","2021","Commercial","Scottish Government","AA/AO","AA","20","15","20370","20810"
"In post","2021","Commercial","Scottish Government","AA/AO","AO","40","35","25180","25870"
"In post","2021","Commercial","Scottish Government","EO","EO","10","10","30030","29670"
"In post","2021","Commercial","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Scottish Government","SEO/HEO","HEO","15","15","37500","39500"
"In post","2021","Commercial","Scottish Government","SEO/HEO","SEO","10","10","46130","45260"
"In post","2021","Commercial","The National Archives","AA/AO","AO","20","15","21940","21680"
"In post","2021","Commercial","The National Archives","EO","EO","5","5","[c]","[c]"
"In post","2021","Commercial","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Commercial","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","EO","EO","15","15","29450","29000"
"In post","2021","Commercial","UK Export Finance","G6/G7","G6","15","15","78410","79110"
"In post","2021","Commercial","UK Export Finance","G6/G7","G7","45","40","63560","60650"
"In post","2021","Commercial","UK Export Finance","SCS level","SCS level","10","10","119260","108970"
"In post","2021","Commercial","UK Export Finance","SEO/HEO","HEO","30","30","33920","33000"
"In post","2021","Commercial","UK Export Finance","SEO/HEO","SEO","70","70","46820","45080"
"In post","2021","Commercial","United Kingdom Statistics Authority","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","G6/G7","G7","10","10","51240","49100"
"In post","2021","Commercial","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","EO","EO","15","15","27370","27350"
"In post","2021","Communications","Attorney General's Departments","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","G6/G7","G7","15","10","54510","54760"
"In post","2021","Communications","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","SEO/HEO","HEO","15","15","31790","31560"
"In post","2021","Communications","Attorney General's Departments","SEO/HEO","SEO","35","35","40180","39750"
"In post","2021","Communications","Cabinet Office","AA/AO","AO","10","10","24120","24490"
"In post","2021","Communications","Cabinet Office","EO","EO","40","40","27250","27500"
"In post","2021","Communications","Cabinet Office","G6/G7","G6","35","35","66770","66410"
"In post","2021","Communications","Cabinet Office","G6/G7","G7","80","80","56070","54700"
"In post","2021","Communications","Cabinet Office","SCS level","SCS level","20","20","87410","82070"
"In post","2021","Communications","Cabinet Office","SEO/HEO","HEO","60","60","34880","34600"
"In post","2021","Communications","Cabinet Office","SEO/HEO","SEO","90","90","41380","40600"
"In post","2021","Communications","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","EO","EO","5","5","[c]","[c]"
"In post","2021","Communications","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","SEO/HEO","HEO","10","10","29490","29210"
"In post","2021","Communications","Charity Commission","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","AA/AO","AO","10","10","24200","24900"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","EO","EO","25","20","26680","26920"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","G6","15","15","67180","69750"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","G7","45","40","56840","58430"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","70","65","35740","36530"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","65","60","43270","43830"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","G6/G7","G7","15","15","62080","63730"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","20","20","43460","39660"
"In post","2021","Communications","Department for Education","AA/AO","AO","15","15","21800","21000"
"In post","2021","Communications","Department for Education","EO","EO","80","75","27360","26000"
"In post","2021","Communications","Department for Education","G6/G7","G6","20","20","66880","68720"
"In post","2021","Communications","Department for Education","G6/G7","G7","60","55","53150","53710"
"In post","2021","Communications","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Education","SEO/HEO","HEO","70","70","33290","32940"
"In post","2021","Communications","Department for Education","SEO/HEO","SEO","80","80","41320","40940"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","AA/AO","AO","25","20","20790","21050"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","EO","EO","60","55","25980","25450"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","G6/G7","G6","20","20","61630","62280"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","G6/G7","G7","70","70","51620","52290"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","85","80","31140","31040"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","110","105","38220","37360"
"In post","2021","Communications","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","EO","EO","10","10","[c]","[c]"
"In post","2021","Communications","Department for International Trade","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Communications","Department for International Trade","G6/G7","G7","25","25","51260","51970"
"In post","2021","Communications","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","SEO/HEO","HEO","30","30","31690","32120"
"In post","2021","Communications","Department for International Trade","SEO/HEO","SEO","25","25","38660","38540"
"In post","2021","Communications","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Transport","AA/AO","AO","35","35","21680","21590"
"In post","2021","Communications","Department for Transport","EO","EO","65","60","26580","26470"
