"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Ministry of Justice","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Essex","AA/AO","80","75","26580","28380"
"In post","2021","30-39","Ministry of Justice","Essex","EO","35","35","27250","27380"
"In post","2021","30-39","Ministry of Justice","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Essex","SEO/HEO","25","20","32530","31550"
"In post","2021","30-39","Ministry of Justice","Essex","Unknown","55","50","29090","30210"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","250","230","23830","23240"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60","55","26710","26330"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","75","70","36450","36710"
"In post","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","115","105","29200","30210"
"In post","2021","30-39","Ministry of Justice","Greater Manchester","AA/AO","355","330","22570","20900"
"In post","2021","30-39","Ministry of Justice","Greater Manchester","EO","85","85","25860","23220"
"In post","2021","30-39","Ministry of Justice","Greater Manchester","G6/G7","10","10","50760","50890"
"In post","2021","30-39","Ministry of Justice","Greater Manchester","SEO/HEO","100","100","33880","32000"
"In post","2021","30-39","Ministry of Justice","Greater Manchester","Unknown","185","175","28450","30210"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","200","185","25040","25300"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","EO","50","45","26590","26850"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","SEO/HEO","35","35","35980","33200"
"In post","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","Unknown","65","60","28860","30210"
"In post","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","210","200","23830","23970"
"In post","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","55","55","29060","30140"
"In post","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","55","55","37100","34360"
"In post","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","50","50","28870","30210"
"In post","2021","30-39","Ministry of Justice","Inner London - East","AA/AO","260","240","28340","27490"
"In post","2021","30-39","Ministry of Justice","Inner London - East","EO","80","80","29190","26410"
"In post","2021","30-39","Ministry of Justice","Inner London - East","G6/G7","105","100","61480","58710"
"In post","2021","30-39","Ministry of Justice","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Inner London - East","SEO/HEO","190","190","38150","36800"
"In post","2021","30-39","Ministry of Justice","Inner London - East","Unknown","185","180","31760","33280"
"In post","2021","30-39","Ministry of Justice","Inner London - West","AA/AO","425","410","27520","25450"
"In post","2021","30-39","Ministry of Justice","Inner London - West","EO","245","240","28490","26410"
"In post","2021","30-39","Ministry of Justice","Inner London - West","G6/G7","360","345","59410","57960"
"In post","2021","30-39","Ministry of Justice","Inner London - West","SCS level","35","35","79420","76070"
"In post","2021","30-39","Ministry of Justice","Inner London - West","SEO/HEO","580","565","37480","36800"
"In post","2021","30-39","Ministry of Justice","Inner London - West","Unknown","50","50","36760","35310"
"In post","2021","30-39","Ministry of Justice","Kent","AA/AO","415","395","27610","29810"
"In post","2021","30-39","Ministry of Justice","Kent","EO","115","105","30870","32240"
"In post","2021","30-39","Ministry of Justice","Kent","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Kent","SEO/HEO","90","85","36880","37280"
"In post","2021","30-39","Ministry of Justice","Kent","Unknown","80","75","29690","31980"
"In post","2021","30-39","Ministry of Justice","Lancashire","AA/AO","320","305","24130","24120"
"In post","2021","30-39","Ministry of Justice","Lancashire","EO","85","80","28360","27380"
"In post","2021","30-39","Ministry of Justice","Lancashire","G6/G7","10","10","55930","54770"
"In post","2021","30-39","Ministry of Justice","Lancashire","SEO/HEO","85","80","36090","36370"
"In post","2021","30-39","Ministry of Justice","Lancashire","Unknown","115","110","28610","30210"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA/AO","380","350","23140","22850"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","105","100","27090","27120"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO/HEO","110","105","34170","31550"
"In post","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","75","70","28630","30210"
"In post","2021","30-39","Ministry of Justice","Lincolnshire","AA/AO","130","130","25080","25400"
"In post","2021","30-39","Ministry of Justice","Lincolnshire","EO","30","25","28920","30140"
"In post","2021","30-39","Ministry of Justice","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Lincolnshire","SEO/HEO","25","20","36230","35570"
"In post","2021","30-39","Ministry of Justice","Lincolnshire","Unknown","20","20","31640","32370"
"In post","2021","30-39","Ministry of Justice","Merseyside","AA/AO","175","165","22810","20890"
"In post","2021","30-39","Ministry of Justice","Merseyside","EO","55","50","24350","22710"
"In post","2021","30-39","Ministry of Justice","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Merseyside","SEO/HEO","65","65","32330","30990"
"In post","2021","30-39","Ministry of Justice","Merseyside","Unknown","90","85","28200","30210"
"In post","2021","30-39","Ministry of Justice","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","North Yorkshire","AA/AO","15","10","21700","19570"
"In post","2021","30-39","Ministry of Justice","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","North Yorkshire","SEO/HEO","10","10","35250","35340"
"In post","2021","30-39","Ministry of Justice","North Yorkshire","Unknown","45","40","28240","29200"
"In post","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","AA/AO","90","75","19150","19570"
"In post","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","EO","50","45","22620","21530"
"In post","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","G6/G7","10","10","45210","43960"
"In post","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","SEO/HEO","40","40","29800","29670"
"In post","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","80","80","26870","23840"
"In post","2021","30-39","Ministry of Justice","Outer London - East and North East","AA/AO","220","215","29090","30150"
"In post","2021","30-39","Ministry of Justice","Outer London - East and North East","EO","60","55","33200","35450"
"In post","2021","30-39","Ministry of Justice","Outer London - East and North East","SEO/HEO","50","50","40310","39670"
"In post","2021","30-39","Ministry of Justice","Outer London - East and North East","Unknown","65","60","31710","28690"
"In post","2021","30-39","Ministry of Justice","Outer London - South","AA/AO","75","65","22190","22080"
"In post","2021","30-39","Ministry of Justice","Outer London - South","EO","45","45","28740","28960"
"In post","2021","30-39","Ministry of Justice","Outer London - South","G6/G7","15","15","66900","65930"
"In post","2021","30-39","Ministry of Justice","Outer London - South","SEO/HEO","90","90","39610","38830"
"In post","2021","30-39","Ministry of Justice","Outer London - South","Unknown","30","30","32600","28690"
"In post","2021","30-39","Ministry of Justice","Outer London - West and North West","AA/AO","175","165","29140","33050"
"In post","2021","30-39","Ministry of Justice","Outer London - West and North West","EO","45","40","32510","35230"
"In post","2021","30-39","Ministry of Justice","Outer London - West and North West","SEO/HEO","35","35","41140","41020"
"In post","2021","30-39","Ministry of Justice","Outer London - West and North West","Unknown","50","50","32220","28690"
"In post","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","AA/AO","450","425","23770","23970"
"In post","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","EO","125","125","28180","28080"
"In post","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","SEO/HEO","115","115","36900","36710"
"In post","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","Unknown","55","50","29270","30880"
"In post","2021","30-39","Ministry of Justice","South Yorkshire","AA/AO","210","195","24210","24440"
"In post","2021","30-39","Ministry of Justice","South Yorkshire","EO","75","70","29330","27380"
"In post","2021","30-39","Ministry of Justice","South Yorkshire","G6/G7","35","30","55310","55000"
"In post","2021","30-39","Ministry of Justice","South Yorkshire","SEO/HEO","60","60","36060","36410"
"In post","2021","30-39","Ministry of Justice","South Yorkshire","Unknown","65","55","28090","28200"
"In post","2021","30-39","Ministry of Justice","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","AA/AO","320","310","28940","30150"
"In post","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","EO","60","55","30460","30510"
"In post","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","SEO/HEO","65","60","37520","36490"
"In post","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","Unknown","100","85","29770","30210"
"In post","2021","30-39","Ministry of Justice","Tees Valley and Durham","AA/AO","470","445","24390","24440"
"In post","2021","30-39","Ministry of Justice","Tees Valley and Durham","EO","85","85","29750","31610"
"In post","2021","30-39","Ministry of Justice","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Tees Valley and Durham","SEO/HEO","115","110","36790","36480"
"In post","2021","30-39","Ministry of Justice","Tees Valley and Durham","Unknown","85","85","28450","30210"
"In post","2021","30-39","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","West Central Scotland","AA/AO","55","50","20290","19930"
"In post","2021","30-39","Ministry of Justice","West Central Scotland","EO","45","40","22780","22570"
"In post","2021","30-39","Ministry of Justice","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","West Central Scotland","SEO/HEO","35","35","29460","26610"
"In post","2021","30-39","Ministry of Justice","West Midlands","AA/AO","525","475","20600","19930"
"In post","2021","30-39","Ministry of Justice","West Midlands","EO","160","150","23170","22570"
"In post","2021","30-39","Ministry of Justice","West Midlands","G6/G7","30","30","54900","54600"
"In post","2021","30-39","Ministry of Justice","West Midlands","SEO/HEO","145","140","32340","30990"
"In post","2021","30-39","Ministry of Justice","West Midlands","Unknown","180","165","27100","26310"
"In post","2021","30-39","Ministry of Justice","West Wales and The Valleys","AA/AO","125","115","21920","20100"
"In post","2021","30-39","Ministry of Justice","West Wales and The Valleys","EO","20","20","25520","23070"
"In post","2021","30-39","Ministry of Justice","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Justice","West Wales and The Valleys","SEO/HEO","30","30","34510","35220"
"In post","2021","30-39","Ministry of Justice","West Wales and The Valleys","Unknown","160","150","28770","30210"
"In post","2021","30-39","Ministry of Justice","West Yorkshire","AA/AO","470","435","23690","23970"
"In post","2021","30-39","Ministry of Justice","West Yorkshire","EO","135","130","29090","30140"
"In post","2021","30-39","Ministry of Justice","West Yorkshire","G6/G7","25","25","53660","53270"
"In post","2021","30-39","Ministry of Justice","West Yorkshire","SEO/HEO","195","190","34910","35170"
"In post","2021","30-39","Ministry of Justice","West Yorkshire","Unknown","115","105","29240","31420"
"In post","2021","30-39","National Crime Agency","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Bedfordshire and Hertfordshire","EO","15","10","33840","34140"
"In post","2021","30-39","National Crime Agency","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","37480","37560"
"In post","2021","30-39","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
