"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Female","45","45","28770","26640"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Male","40","40","30750","29910"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Female","60","60","39820","34020"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Male","25","25","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","London","Female","125","125","41190","35100"
"In post","2021","Black","Department for Education","London","Male","50","50","43930","40510"
"In post","2021","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Outside London","Female","75","70","36930","36500"
"In post","2021","Black","Department for Education","Outside London","Male","40","40","36120","36640"
"In post","2021","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Female","100","100","35590","32560"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Male","50","50","36470","32560"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","Female","75","75","36680","32130"
"In post","2021","Black","Department for International Trade","London","Male","40","40","41170","38540"
"In post","2021","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","London","Female","105","105","39480","35990"
"In post","2021","Black","Department for Transport","London","Male","75","70","38240","35060"
"In post","2021","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Black","Department for Transport","Outside London","Male","40","40","31810","30730"
"In post","2021","Black","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","London","Female","1605","1505","30830","31060"
"In post","2021","Black","Department for Work and Pensions","London","Male","610","600","31000","31060"
"In post","2021","Black","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Outside London","Female","1080","985","26520","27570"
"In post","2021","Black","Department for Work and Pensions","Outside London","Male","555","545","27890","27570"
"In post","2021","Black","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","Female","35","35","28390","27570"
"In post","2021","Black","Department for Work and Pensions","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","London","Female","360","340","38160","33060"
"In post","2021","Black","Department of Health and Social Care","London","Male","115","115","42870","35230"
"In post","2021","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Outside London","Female","145","130","37610","31370"
"In post","2021","Black","Department of Health and Social Care","Outside London","Male","60","60","46420","36330"
"In post","2021","Black","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","London","Female","20","20","[c]","[c]"
"In post","2021","Black","Food Standards Agency","London","Male","15","15","[c]","[c]"
"In post","2021","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","London","Female","130","130","36780","35030"
"In post","2021","Black","Foreign, Commonwealth and Development Office","London","Male","45","45","39440","35360"
"In post","2021","Black","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","London","Female","20","20","[c]","[c]"
"In post","2021","Black","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2021","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Black","HM Land Registry","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","London","Female","495","480","35600","32520"
"In post","2021","Black","HM Revenue and Customs","London","Male","285","275","36650","36160"
"In post","2021","Black","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","Outside London","Female","395","365","27350","25560"
"In post","2021","Black","HM Revenue and Customs","Outside London","Male","290","285","28240","25560"
"In post","2021","Black","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","London","Female","65","60","37940","32960"
"In post","2021","Black","HM Treasury","London","Male","40","40","38310","32960"
"In post","2021","Black","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","London","Female","1035","960","33540","29370"
"In post","2021","Black","Home Office","London","Male","515","505","34590","29370"
"In post","2021","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Outside London","Female","180","160","25650","24890"
"In post","2021","Black","Home Office","Outside London","Male","145","140","26940","25310"
"In post","2021","Black","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Black","Home Office","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Black","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","London","Female","130","125","34650","30750"
"In post","2021","Black","Ministry of Defence","London","Male","85","85","30660","25390"
"In post","2021","Black","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Outside London","Female","250","245","31150","29650"
"In post","2021","Black","Ministry of Defence","Outside London","Male","285","280","33750","33300"
"In post","2021","Black","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","London","Female","90","85","42190","39600"
