"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Heterosexual / straight","335","300","21450","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Undeclared","40","35","22040","22490"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Unknown","220","190","21310","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Heterosexual / straight","435","405","26540","26120"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","LGBO","35","35","26830","26160"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Undeclared","40","40","28200","27290"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Unknown","300","285","25630","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","Heterosexual / straight","55","55","66490","65450"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","Unknown","15","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Heterosexual / straight","215","205","57250","57800"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Unknown","105","100","58410","59720"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Heterosexual / straight","270","255","33250","31040"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Unknown","85","80","33360","32730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Heterosexual / straight","295","285","42190","40720"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Undeclared","40","35","42480","41320"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Unknown","125","120","42040","40800"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Unknown","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Heterosexual / straight","50","45","20990","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Unknown","90","85","20900","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Heterosexual / straight","55","50","25300","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Unknown","45","45","25430","24530"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Heterosexual / straight","45","45","52060","50940"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Heterosexual / straight","100","100","32770","31120"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Unknown","60","60","33390","32060"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Heterosexual / straight","80","75","41330","41630"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Unknown","35","35","42480","41870"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Heterosexual / straight","35","30","32620","31640"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Undeclared","5","5","[c]","[c]"
