"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Water Services Regulation Authority","Legal","London","10","10","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","Legal","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Welsh Revenue Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","85","85","38550","38670"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","765","705","29930","30950"
"In post","2021","No function","Animal and Plant Health Agency","Operational Delivery","London","85","85","33370","31690"
"In post","2021","No function","Animal and Plant Health Agency","Operational Delivery","Outside London","1425","1345","26610","25100"
"In post","2021","No function","Animal and Plant Health Agency","Other","Outside London","15","15","36610","33120"
"In post","2021","No function","Animal and Plant Health Agency","Science and Engineering","London","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Science and Engineering","Outside London","630","595","31600","28270"
"In post","2021","No function","Animal and Plant Health Agency","Unknown","Outside London","30","25","25280","21050"
"In post","2021","No function","Animal and Plant Health Agency","Veterinarian","London","15","15","53210","54650"
"In post","2021","No function","Animal and Plant Health Agency","Veterinarian","Outside London","335","315","44000","38300"
"In post","2021","No function","Attorney General's Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Other","London","25","25","44480","36530"
"In post","2021","No function","Cabinet Office (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Policy","London","15","15","53000","42240"
"In post","2021","No function","Cabinet Office (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","London","3265","3235","42520","34550"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","Outside London","380","380","31780","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","470","465","34770","32000"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","Outside London","15","10","43240","30220"
"In post","2021","No function","Charity Commission","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","No function","Charity Commission","Operational Delivery","Outside London","15","15","31860","29350"
"In post","2021","No function","Charity Commission","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Other","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Companies House","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Companies House","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","No function","Companies House","Operational Delivery","Outside London","570","510","24550","22490"
"In post","2021","No function","Companies House","Other","Outside London","10","10","32960","30280"
"In post","2021","No function","Companies House","Policy","Outside London","30","25","41520","39820"
"In post","2021","No function","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","290","270","25500","22570"
"In post","2021","No function","Criminal Injuries Compensation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Operational Delivery","London","20","20","52170","49300"
"In post","2021","No function","Crown Commercial Service","Operational Delivery","Outside London","165","160","39150","34800"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Outside London","20","20","38010","31720"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","1270","1170","26330","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Policy","Outside London","20","20","47900","52490"
"In post","2021","No function","Defence Science and Technology Laboratory","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Operational Research","Outside London","235","225","43430","46080"
"In post","2021","No function","Defence Science and Technology Laboratory","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Psychology","Outside London","15","15","50040","46720"
"In post","2021","No function","Defence Science and Technology Laboratory","Science and Engineering","Outside London","2320","2250","40080","37360"
"In post","2021","No function","Defence Science and Technology Laboratory","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","London","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","25","25","42200","40050"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Outside London","10","10","42190","32980"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","100","100","57750","57850"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","30","25","50770","53490"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","15","15","54690","60350"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","370","370","47020","44300"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outside London","90","90","35110","30360"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","London","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","3385","3310","49880","53380"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outside London","245","235","45650","38240"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","25","25","54500","53380"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Outside London","20","20","48750","49200"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","10","10","44820","42940"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","15","15","47470","42630"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","5","5","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","International Trade","London","10","10","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
