"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Female","35","[c]","44420","37640"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Male","35","[c]","59480","55860"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","Female","150","[c]","34610","30680"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","Male","305","[c]","38140","36280"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","Female","90","[c]","27270","25930"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","Male","185","[c]","32240","30050"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","Male","155","[c]","30010","27050"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Female","665","[c]","36330","30380"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Male","605","[c]","40550","31940"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Female","4095","[c]","26880","24180"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Male","2755","[c]","29680","26890"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","Female","60","[c]","37020","32860"
"Leaver CS","2021","Undeclared","No function","London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","Female","285","[c]","27810","21590"
"Leaver CS","2021","Undeclared","No function","Outside London","Male","385","[c]","33420","30820"
"Leaver CS","2021","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Male","40","[c]","37470","37510"
"Leaver CS","2021","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Female","70","[c]","38600","34480"
"Leaver CS","2021","Undeclared","Unknown","London","Male","60","[c]","40030","36130"
"Leaver CS","2021","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Female","305","[c]","26900","25490"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Male","275","[c]","28980","27370"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Outside London","Male","35","[c]","28000","19130"
"Leaver CS","2021","Unknown","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Female","30","[c]","37510","38540"
"Leaver CS","2021","Unknown","Communications","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","Female","20","[c]","[c]","[c]"
