"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales","East Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
