"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","15","15","38980","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","20","15","26360","24920"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Suffolk","Outside London","10","10","42600","40320"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Warrington","Outside London","10","10","35920","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","20","20","34080","29690"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Westminster","London","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Worcestershire","Outside London","15","15","36520","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","York","Outside London","15","15","37370","37240"
"In post","2021","Commercial","Department for International Trade","Westminster","London","25","25","37120","38160"
"In post","2021","Commercial","Department for Transport","Bristol, City of","Outside London","20","20","37310","35200"
"In post","2021","Commercial","Department for Transport","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport","Nottingham","Outside London","15","10","32590","31040"
"In post","2021","Commercial","Department for Transport","Swansea","Outside London","160","150","33080","31040"
"In post","2021","Commercial","Department for Transport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport","Westminster","London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Sefton","Outside London","25","20","35660","31710"
"In post","2021","Commercial","Department for Work and Pensions","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","South and West Derbyshire","Outside London","20","20","45420","45870"
"In post","2021","Commercial","Department of Health and Social Care","Barnet","London","15","15","44730","40470"
"In post","2021","Commercial","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Lambeth","London","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Leeds","Outside London","85","85","41630","36820"
"In post","2021","Commercial","Department of Health and Social Care","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Westminster","London","105","105","55070","53360"
"In post","2021","Commercial","Department of Health and Social Care","Wiltshire","Outside London","10","10","30950","23870"
"In post","2021","Commercial","ESTYN","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","York","Outside London","10","10","38840","34720"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","75","70","43520","40850"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","South Lanarkshire","Outside London","75","75","38960","39630"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","West Sussex (North East)","Outside London","25","20","28600","25710"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Westminster","London","15","15","67600","64860"
"In post","2021","Commercial","HM Land Registry","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Plymouth","Outside London","10","10","38760","38550"
"In post","2021","Commercial","HM Revenue and Customs","Greater Manchester South West","Outside London","95","90","35500","31810"
"In post","2021","Commercial","HM Revenue and Customs","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Telford and Wrekin","Outside London","30","30","38710","38630"
"In post","2021","Commercial","HM Revenue and Customs","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Camden and City of London","London","10","10","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","605","585","42180","40000"
"In post","2021","Commercial","Ministry of Defence","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Birmingham","Outside London","10","10","36230","33900"
"In post","2021","Commercial","Ministry of Defence","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Buckinghamshire CC","Outside London","60","60","35680","35300"
"In post","2021","Commercial","Ministry of Defence","Cambridgeshire CC","Outside London","110","105","34420","33300"
"In post","2021","Commercial","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Central Hampshire","Outside London","180","175","32350","33300"
"In post","2021","Commercial","Ministry of Defence","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Clackmannanshire and Fife","Outside London","15","15","39300","40920"
"In post","2021","Commercial","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Dorset CC","Outside London","20","15","32840","28170"
"In post","2021","Commercial","Ministry of Defence","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","10","10","33420","30760"
"In post","2021","Commercial","Ministry of Defence","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Flintshire and Wrexham","Outside London","25","25","32200","30040"
"In post","2021","Commercial","Ministry of Defence","Glasgow City","Outside London","130","130","34760","33300"
"In post","2021","Commercial","Ministry of Defence","Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Greater Manchester South East","Outside London","30","25","30050","26670"
"In post","2021","Commercial","Ministry of Defence","Harrow and Hillingdon","London","15","15","37720","31000"
"In post","2021","Commercial","Ministry of Defence","Herefordshire, County of","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Hertfordshire","Outside London","20","15","42240","37250"
"In post","2021","Commercial","Ministry of Defence","Hounslow and Richmond upon Thames","London","10","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
