"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Worcestershire","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","Outside London","Female","35","[c]","34790","26750"
"Leaver CS","2021","No function","York","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","95","[c]","32950","30190"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","210","[c]","38910","37400"
"Leaver CS","2021","Project Delivery","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Cumbria","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Somerset","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
