"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","London","London","G6/G7","880","850","57270","54650"
"In post","2021","Department for Environment, Food and Rural Affairs","London","London","SCS level","150","145","84250","77240"
"In post","2021","Department for Environment, Food and Rural Affairs","London","London","SEO/HEO","1180","1150","36430","35610"
"In post","2021","Department for Environment, Food and Rural Affairs","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","AA/AO","155","135","21080","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","EO","105","100","25430","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","G6/G7","85","85","52310","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SEO/HEO","195","185","33930","33440"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","AA/AO","620","550","21000","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","EO","315","290","25460","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","G6/G7","155","150","52030","49300"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SEO/HEO","340","315","34060","32080"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","AA/AO","35","30","21120","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","EO","35","35","25720","25330"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","G6/G7","20","20","54840","54090"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","SEO/HEO","60","60","34570","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","AA/AO","285","265","23340","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","EO","325","310","27290","27960"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","G6/G7","245","240","55790","53930"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SCS level","20","20","90510","82730"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","SEO/HEO","495","475","36210","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","AA/AO","300","275","21070","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","EO","300","280","25380","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","G6/G7","400","385","52240","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SCS level","20","20","77750","73920"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","SEO/HEO","765","720","34200","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","AA/AO","145","135","21100","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","EO","70","60","25550","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","G6/G7","25","25","53060","52110"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","SEO/HEO","110","105","34850","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","AA/AO","145","130","20990","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","EO","145","135","25470","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","G6/G7","90","90","52520","50360"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SCS level","10","10","86750","78750"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","SEO/HEO","240","230","34650","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","AA/AO","155","145","21350","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","EO","210","195","25550","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","G6/G7","240","235","52120","49690"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","SEO/HEO","485","470","33750","35900"
"In post","2021","Department for International Trade","East Midlands (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Department for International Trade","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","London","London","AA/AO","35","35","25050","25140"
"In post","2021","Department for International Trade","London","London","EO","230","230","27590","26510"
"In post","2021","Department for International Trade","London","London","G6/G7","895","885","55340","51980"
"In post","2021","Department for International Trade","London","London","SCS level","140","140","85610","76230"
"In post","2021","Department for International Trade","London","London","SEO/HEO","1015","1005","35390","34980"
"In post","2021","Department for International Trade","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North East (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Department for International Trade","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","G6/G7","85","85","57660","56750"
"In post","2021","Department for International Trade","Overseas","Overseas","SCS level","25","25","90850","89840"
"In post","2021","Department for International Trade","Overseas","Overseas","SEO/HEO","50","50","37660","38300"
"In post","2021","Department for International Trade","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Outside London","G6/G7","60","60","55010","51970"
"In post","2021","Department for International Trade","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Outside London","SEO/HEO","55","50","34210","32120"
