"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","290","[c]","24460","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","165","[c]","25270","24370"
"New entrant CS","2021","Attorney General's Office","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","London","Female","680","[c]","38060","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","London","Male","535","[c]","45080","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Female","165","[c]","33600","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Male","145","[c]","38980","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","120","[c]","34390","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","100","[c]","39570","28000"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Female","30","[c]","31340","31130"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Male","40","[c]","37250","36310"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","London","Female","40","[c]","49130","53530"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","London","Male","30","[c]","49900","49670"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","Female","65","[c]","34560","32000"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","Male","85","[c]","34430","29900"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Female","105","[c]","24630","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Male","45","[c]","26150","25410"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","London","Female","125","[c]","33510","26970"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","London","Male","60","[c]","36440","27760"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Outside London","Female","350","[c]","30980","25480"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Outside London","Male","190","[c]","36900","38000"
"New entrant CS","2021","Debt Management Office","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Outside London","Female","220","[c]","30570","26000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Outside London","Male","490","[c]","33060","29500"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Female","90","[c]","30390","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Male","125","[c]","33540","28650"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Female","345","[c]","37060","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Male","340","[c]","39630","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Female","190","[c]","37380","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Male","165","[c]","41090","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","London","Female","140","[c]","36530","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","London","Male","75","[c]","42750","36660"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Female","215","[c]","32890","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Male","175","[c]","35140","32870"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Female","285","[c]","37920","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Male","235","[c]","37590","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Female","270","[c]","33750","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Male","240","[c]","38220","35900"
"New entrant CS","2021","Department for International Trade","Department for International Trade","London","Female","190","[c]","33010","31800"
"New entrant CS","2021","Department for International Trade","Department for International Trade","London","Male","155","[c]","36020","31800"
"New entrant CS","2021","Department for International Trade","Department for International Trade","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","Outside London","Male","30","[c]","35130","31800"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Female","225","[c]","36270","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Male","240","[c]","38740","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Female","45","[c]","31300","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Male","45","[c]","35380","30730"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Female","2040","[c]","30440","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Male","1200","[c]","30780","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Female","7755","[c]","25890","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Male","5665","[c]","25760","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Female","170","[c]","28340","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Male","150","[c]","29530","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Female","470","[c]","38460","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Male","335","[c]","43590","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Female","195","[c]","37000","31380"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Male","110","[c]","38780","32790"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Female","175","[c]","21940","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Male","165","[c]","25710","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Female","100","[c]","27310","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Male","165","[c]","29390","26580"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Female","50","[c]","33400","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Male","40","[c]","35220","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Outside London","Female","30","[c]","32110","30350"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Outside London","Male","30","[c]","31620","30650"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Female","40","[c]","30160","28120"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Male","55","[c]","25480","25140"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","Female","160","[c]","42120","43920"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","Male","95","[c]","41940","43920"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Female","90","[c]","28590","26370"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Male","80","[c]","32960","26370"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Female","490","[c]","24580","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Male","295","[c]","24900","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Female","905","[c]","20100","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Male","490","[c]","21110","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","Female","370","[c]","25100","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","Male","280","[c]","26060","22350"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Female","505","[c]","27580","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Male","355","[c]","29050","30150"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Female","2690","[c]","22690","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Male","2205","[c]","23810","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","155","[c]","35560","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","170","[c]","35050","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Female","2220","[c]","23670","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Male","2275","[c]","24340","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Female","215","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Male","105","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Female","190","[c]","32800","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Male","190","[c]","33190","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","Female","475","[c]","37760","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","Male","455","[c]","40410","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Female","500","[c]","25280","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Male","725","[c]","26850","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","105","[c]","23230","20880"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","80","[c]","25030","20880"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Female","45","[c]","20750","18880"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Female","80","[c]","29030","26350"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Male","125","[c]","35860","31350"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","95","[c]","37650","32640"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","45","[c]","47840","40450"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","55","[c]","34120","30930"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","75","[c]","33540","30930"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","115","[c]","33320","30200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","140","[c]","33400","30750"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Female","1235","[c]","28150","22920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Male","1465","[c]","29160","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Female","120","[c]","39270","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Male","95","[c]","40910","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Female","60","[c]","34350","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Male","55","[c]","39670","36340"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","265","[c]","38170","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","225","[c]","41720","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Female","135","[c]","31670","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Male","110","[c]","37820","31970"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","Female","190","[c]","37330","36200"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","Male","155","[c]","39460","37560"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","Female","365","[c]","30620","30640"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","Male","340","[c]","34110","34140"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Female","35","[c]","49440","46360"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Female","75","[c]","46150","46360"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Male","40","[c]","55910","65150"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","55","[c]","40950","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","90","[c]","39820","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","85","[c]","27270","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","85","[c]","31900","25000"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
