"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Essex Thames Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Heart of Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","Heart of Essex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Manchester","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Greater Manchester","Manchester","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Hackney and Newham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Haringey and Islington","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Haringey and Islington","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lambeth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lambeth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Wandsworth","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Wandsworth","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Westminster","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Westminster","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Inner London - West","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Kent Thames Gateway","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Kent Thames Gateway","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Medway","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Medway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Medway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Mid Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Kent","Mid Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Mid Lancashire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lancashire","Mid Lancashire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lincolnshire","Lincolnshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lincolnshire","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Lincolnshire","Lincolnshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","East Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Liverpool","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Liverpool","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","York","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Sunderland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Tyneside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Croydon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Croydon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
