"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Norwich and East Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Nottingham","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Nottingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Nottingham","EO","Female","40","35","26850","27130"
"In post","2021","Human Resources","Nottingham","EO","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Nottingham","G6/G7","Female","50","45","55890","52580"
"In post","2021","Human Resources","Nottingham","G6/G7","Male","20","15","[c]","[c]"
"In post","2021","Human Resources","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Nottingham","SEO/HEO","Female","105","100","35660","33840"
"In post","2021","Human Resources","Nottingham","SEO/HEO","Male","40","40","35410","35000"
"In post","2021","Human Resources","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Perth and Kinross and Stirling","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Peterborough","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Peterborough","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Plymouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","EO","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","EO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Powys","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sefton","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sefton","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sefton","EO","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Sefton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sefton","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Sefton","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Sefton","SEO/HEO","Female","35","35","34710","33830"
"In post","2021","Human Resources","Sefton","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Sheffield","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","EO","Female","15","10","[c]","[c]"
"In post","2021","Human Resources","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Human Resources","Sheffield","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Sheffield","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Solihull","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Solihull","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Solihull","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Solihull","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","EO","Female","10","5","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","EO","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Southampton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Human Resources","Southampton","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Stoke-on-Trent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Stoke-on-Trent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","EO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Suffolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Suffolk","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Sunderland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Sunderland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Swansea","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Swansea","EO","Female","35","35","26520","26740"
"In post","2021","Human Resources","Swansea","EO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Swansea","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","Human Resources","Swansea","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","SEO/HEO","Female","85","80","34720","32780"
"In post","2021","Human Resources","Swansea","SEO/HEO","Male","30","30","36740","38650"
"In post","2021","Human Resources","Swindon","G6/G7","Female","[c]","[c]","[c]","[c]"
