"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","EO","30","30","28200","26780"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","G7","15","15","54630","56630"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","HEO","30","30","32770","31780"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","SEO","20","20","39850","39040"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Maritime and Coastguard Agency","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","EO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","G7","20","20","53840","53830"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","SEO","20","20","41560","40940"
"In post","2021","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","39380","39650"
"In post","2021","Digital, Data & Technology","Met Office","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Devon","AA","15","15","19610","19730"
"In post","2021","Digital, Data & Technology","Met Office","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Devon","EO","95","95","26370","26750"
"In post","2021","Digital, Data & Technology","Met Office","Devon","G6","65","55","61890","60640"
"In post","2021","Digital, Data & Technology","Met Office","Devon","G7","170","160","49220","48420"
"In post","2021","Digital, Data & Technology","Met Office","Devon","HEO","200","195","33260","33860"
"In post","2021","Digital, Data & Technology","Met Office","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Devon","SEO","280","260","40450","39750"
"In post","2021","Digital, Data & Technology","Met Office","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Met Office","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","EO","15","15","30350","30200"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","HEO","20","20","40130","42300"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","27540","27640"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","SEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","EO","15","15","26780","26670"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","HEO","10","10","33200","33300"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","15","15","21090","20920"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","65","28350","26670"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","55","34820","33300"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","50","45","42260","40580"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","AO","20","20","21140","20920"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","EO","50","50","26880","26670"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","HEO","35","30","33830","33300"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","EO","10","10","26690","26670"
