"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","G7","Female","40","[c]","54820","50520"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","G7","Male","40","[c]","54680","52920"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","HEO","Female","155","[c]","31130","29540"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","HEO","Male","135","[c]","31160","30730"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SEO","Female","80","[c]","37950","37320"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SEO","Male","95","[c]","38900","39040"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","Unknown","Female","35","[c]","21850","22920"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","Female","85","[c]","21590","21050"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","Male","95","[c]","23460","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","70","[c]","27000","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","50","[c]","26860","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","AO","Female","35","[c]","21400","21010"
"New entrant CS","2021","Highlands and Islands","Outside London","AO","Male","35","[c]","22080","21010"
"New entrant CS","2021","Highlands and Islands","Outside London","EO","Female","45","[c]","27430","27570"
"New entrant CS","2021","Highlands and Islands","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","AA","Female","35","[c]","22160","22100"
"New entrant CS","2021","Inner London - East","London","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","AO","Female","310","[c]","24590","25110"
"New entrant CS","2021","Inner London - East","London","AO","Male","215","[c]","25040","25110"
"New entrant CS","2021","Inner London - East","London","EO","Female","820","[c]","30100","31060"
"New entrant CS","2021","Inner London - East","London","EO","Male","490","[c]","30140","31060"
"New entrant CS","2021","Inner London - East","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","G6","Female","35","[c]","69400","71000"
"New entrant CS","2021","Inner London - East","London","G6","Male","40","[c]","70490","68460"
"New entrant CS","2021","Inner London - East","London","G7","Female","155","[c]","55000","54120"
"New entrant CS","2021","Inner London - East","London","G7","Male","160","[c]","57900","56570"
"New entrant CS","2021","Inner London - East","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","HEO","Female","300","[c]","33850","32690"
"New entrant CS","2021","Inner London - East","London","HEO","Male","185","[c]","35110","34250"
"New entrant CS","2021","Inner London - East","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","SCS level","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","SCS level","Male","35","[c]","93610","86780"
"New entrant CS","2021","Inner London - East","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","SEO","Female","230","[c]","40660","40070"
"New entrant CS","2021","Inner London - East","London","SEO","Male","125","[c]","41810","40450"
"New entrant CS","2021","Inner London - East","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Unknown","Female","90","[c]","26360","26810"
"New entrant CS","2021","Inner London - East","London","Unknown","Male","35","[c]","27120","26810"
"New entrant CS","2021","Inner London - West","London","AA","Female","65","[c]","22330","22210"
"New entrant CS","2021","Inner London - West","London","AA","Male","65","[c]","22030","22210"
"New entrant CS","2021","Inner London - West","London","AO","Female","475","[c]","23680","22680"
"New entrant CS","2021","Inner London - West","London","AO","Male","365","[c]","24720","23670"
"New entrant CS","2021","Inner London - West","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","EO","Female","1160","[c]","28040","27680"
"New entrant CS","2021","Inner London - West","London","EO","Male","660","[c]","28050","27680"
"New entrant CS","2021","Inner London - West","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","G6","Female","130","[c]","68730","66230"
"New entrant CS","2021","Inner London - West","London","G6","Male","145","[c]","70550","66250"
"New entrant CS","2021","Inner London - West","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","G7","Female","530","[c]","55050","53420"
"New entrant CS","2021","Inner London - West","London","G7","Male","515","[c]","55710","54110"
"New entrant CS","2021","Inner London - West","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","HEO","Female","1595","[c]","32970","32790"
"New entrant CS","2021","Inner London - West","London","HEO","Male","1335","[c]","33140","33000"
"New entrant CS","2021","Inner London - West","London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","SCS level","Female","115","[c]","85780","77000"
"New entrant CS","2021","Inner London - West","London","SCS level","Male","150","[c]","92500","84000"
"New entrant CS","2021","Inner London - West","London","SEO","Female","550","[c]","41010","40650"
"New entrant CS","2021","Inner London - West","London","SEO","Male","430","[c]","41280","40650"
"New entrant CS","2021","Inner London - West","London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","AA","Female","65","[c]","19680","20600"
"New entrant CS","2021","Kent","Outside London","AA","Male","30","[c]","19970","20600"
"New entrant CS","2021","Kent","Outside London","AO","Female","205","[c]","23680","24180"
"New entrant CS","2021","Kent","Outside London","AO","Male","220","[c]","24750","24180"
"New entrant CS","2021","Kent","Outside London","EO","Female","310","[c]","28730","29290"
"New entrant CS","2021","Kent","Outside London","EO","Male","240","[c]","28380","29290"
"New entrant CS","2021","Kent","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","AA","Female","45","[c]","19510","20600"
"New entrant CS","2021","Lancashire","Outside London","AA","Male","40","[c]","19840","20600"
"New entrant CS","2021","Lancashire","Outside London","AO","Female","430","[c]","21150","21010"
"New entrant CS","2021","Lancashire","Outside London","AO","Male","445","[c]","21270","21010"
"New entrant CS","2021","Lancashire","Outside London","EO","Female","125","[c]","27250","27570"
"New entrant CS","2021","Lancashire","Outside London","EO","Male","80","[c]","27310","27570"
"New entrant CS","2021","Lancashire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","HEO","Female","30","[c]","32170","31990"
"New entrant CS","2021","Lancashire","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","Female","55","[c]","19330","18760"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","Female","185","[c]","20860","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","Male","180","[c]","21460","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Female","195","[c]","27230","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Male","130","[c]","27440","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Female","40","[c]","22280","22920"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AA","Male","35","[c]","19310","19560"
"New entrant CS","2021","Lincolnshire","Outside London","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AO","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","EO","Female","50","[c]","27290","27570"
"New entrant CS","2021","Lincolnshire","Outside London","EO","Male","45","[c]","26920","27570"
"New entrant CS","2021","Lincolnshire","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","AO","Female","330","[c]","20720","20140"
"New entrant CS","2021","Merseyside","Outside London","AO","Male","235","[c]","20840","20880"
"New entrant CS","2021","Merseyside","Outside London","EO","Female","210","[c]","26210","27570"
"New entrant CS","2021","Merseyside","Outside London","EO","Male","150","[c]","26310","26370"
"New entrant CS","2021","Merseyside","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","HEO","Female","60","[c]","30840","31370"
"New entrant CS","2021","Merseyside","Outside London","HEO","Male","50","[c]","31400","30820"
"New entrant CS","2021","Merseyside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","SEO","Male","40","[c]","40040","38630"
"New entrant CS","2021","Merseyside","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","AO","Male","35","[c]","23590","21010"
"New entrant CS","2021","North Eastern Scotland","Outside London","EO","Female","45","[c]","27020","27570"
"New entrant CS","2021","North Eastern Scotland","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","AO","Female","90","[c]","20840","20920"
"New entrant CS","2021","North Yorkshire","Outside London","AO","Male","80","[c]","22840","20970"
"New entrant CS","2021","North Yorkshire","Outside London","EO","Female","105","[c]","26670","27570"
"New entrant CS","2021","North Yorkshire","Outside London","EO","Male","70","[c]","26760","27570"
"New entrant CS","2021","North Yorkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","HEO","Female","30","[c]","30570","29180"
"New entrant CS","2021","North Yorkshire","Outside London","HEO","Male","45","[c]","30360","29430"
"New entrant CS","2021","North Yorkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","SEO","Female","30","[c]","38340","36330"
"New entrant CS","2021","North Yorkshire","Outside London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","AO","Female","100","[c]","20230","20140"
"New entrant CS","2021","Northern Ireland","Outside London","AO","Male","100","[c]","20280","20140"
"New entrant CS","2021","Northern Ireland","Outside London","EO","Female","30","[c]","26100","25560"
"New entrant CS","2021","Northern Ireland","Outside London","EO","Male","55","[c]","26190","25560"
"New entrant CS","2021","Northern Ireland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AO","Female","710","[c]","20590","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AO","Male","685","[c]","20710","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","EO","Female","415","[c]","26460","26130"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","EO","Male","350","[c]","26150","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G7","Male","40","[c]","52480","51960"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","HEO","Female","90","[c]","30920","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","HEO","Male","90","[c]","31600","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SEO","Female","55","[c]","38330","38630"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SEO","Male","35","[c]","37950","38630"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","Unknown","Female","35","[c]","21440","22920"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","AA","Female","35","[c]","21390","23790"
"New entrant CS","2021","Outer London - East and North East","London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","AO","Female","135","[c]","25460","25110"
"New entrant CS","2021","Outer London - East and North East","London","AO","Male","130","[c]","26740","25110"
"New entrant CS","2021","Outer London - East and North East","London","EO","Female","360","[c]","30980","31060"
"New entrant CS","2021","Outer London - East and North East","London","EO","Male","200","[c]","31030","31060"
"New entrant CS","2021","Outer London - East and North East","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Unknown","Female","35","[c]","26900","26810"
"New entrant CS","2021","Outer London - East and North East","London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","AO","Female","150","[c]","23820","24120"
"New entrant CS","2021","Outer London - South","London","AO","Male","120","[c]","24030","24120"
"New entrant CS","2021","Outer London - South","London","EO","Female","260","[c]","30560","31060"
"New entrant CS","2021","Outer London - South","London","EO","Male","170","[c]","30290","31060"
"New entrant CS","2021","Outer London - South","London","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","G7","Male","40","[c]","58920","57430"
"New entrant CS","2021","Outer London - South","London","HEO","Female","85","[c]","33680","35050"
"New entrant CS","2021","Outer London - South","London","HEO","Male","85","[c]","35160","36160"
"New entrant CS","2021","Outer London - South","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","SEO","Female","30","[c]","43400","41960"
"New entrant CS","2021","Outer London - South","London","SEO","Male","35","[c]","43260","42100"
"New entrant CS","2021","Outer London - South","London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","AO","Female","175","[c]","24310","23530"
"New entrant CS","2021","Outer London - West and North West","London","AO","Male","115","[c]","25880","25110"
"New entrant CS","2021","Outer London - West and North West","London","EO","Female","505","[c]","30480","31060"
"New entrant CS","2021","Outer London - West and North West","London","EO","Male","330","[c]","30150","31060"
"New entrant CS","2021","Outer London - West and North West","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","HEO","Female","80","[c]","32320","32330"
"New entrant CS","2021","Outer London - West and North West","London","HEO","Male","50","[c]","32270","32330"
"New entrant CS","2021","Outer London - West and North West","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","SEO","Female","35","[c]","39040","40070"
"New entrant CS","2021","Outer London - West and North West","London","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Unknown","Female","35","[c]","25400","26810"
"New entrant CS","2021","Outer London - West and North West","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AO","Female","260","[c]","20730","20920"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","AO","Male","200","[c]","21400","21590"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","EO","Female","210","[c]","27050","27570"
