"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Scotland","55","50","43860","39630"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","40","40","39980","35110"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","145","140","46250","39240"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","55","55","44590","36450"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","London","20","20","45820","39800"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","40","40","39500","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","South East (England)","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","90","90","47910","41270"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","40","40","37610","32160"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","80","75","62980","65370"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","45","30","49790","53630"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","10","10","62510","64130"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","15","15","59270","58030"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Scotland","10","10","52600","53100"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","210","205","38190","33680"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","25","25","48440","45490"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","190","175","32340","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","220","210","28370","24750"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","65","65","57940","58370"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","145","140","66780","67370"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","105","105","67590","67370"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Scotland","30","30","64560","68960"
"In post","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","15","15","30100","26590"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","2215","2170","49230","44230"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","1700","1700","52670","53750"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","135","130","47690","49920"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","South East (England)","15","15","50110","55570"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","180","170","44340","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","65","65","52010","53000"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","130","125","37140","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","80","75","35910","31390"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","130","130","51420","47650"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","135","135","40440","39410"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","190","190","35730","33510"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","15","15","61740","62430"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","125","125","41490","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","60","60","35670","34350"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","195","190","35740","33390"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","London","15","10","57350","57470"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Overseas","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Scotland","25","25","48000","50250"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","260","255","52670","50430"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","30","30","49170","51520"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","South East (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","South West (England)","10","10","38760","38550"
"In post","2021","HM Land Registry","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","20","20","41950","39690"
"In post","2021","HM Land Registry","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","20","20","40320","38500"
"In post","2021","HM Land Registry","Digital, Data and Technology","East of England","15","15","38510","38450"
"In post","2021","HM Land Registry","Digital, Data and Technology","London","30","30","44700","41900"
"In post","2021","HM Land Registry","Digital, Data and Technology","North East (England)","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North West (England)","30","25","30670","27130"
"In post","2021","HM Land Registry","Digital, Data and Technology","South West (England)","530","500","38090","38450"
"In post","2021","HM Land Registry","Digital, Data and Technology","Wales","15","15","34880","38450"
"In post","2021","HM Land Registry","Digital, Data and Technology","West Midlands (England)","20","20","39040","33840"
"In post","2021","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","London","40","40","51320","45540"
"In post","2021","HM Land Registry","Finance","North West (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","East Midlands (England)","70","60","36150","33840"
"In post","2021","HM Land Registry","Human Resources","London","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","North East (England)","5","5","[c]","[c]"
