"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","EO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","G6","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
