"Status","Year","Disability","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","595","[c]","29340","26670"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","35","[c]","28340","26350"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","40","[c]","31990","26880"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","Heterosexual / straight","150","[c]","26390","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","Heterosexual / straight","130","[c]","23410","21010"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","Heterosexual / straight","140","[c]","22320","21010"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","Heterosexual / straight","240","[c]","27040","25560"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","LGBO","35","[c]","23830","21790"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Manchester","Heterosexual / straight","510","[c]","32370","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Manchester","LGBO","65","[c]","29830","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Manchester","Undeclared","35","[c]","31760","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","220","[c]","28350","26350"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","55","[c]","23980","24120"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","105","[c]","28190","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","205","[c]","29000","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","215","[c]","28570","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","105","[c]","30230","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","35","[c]","26940","25680"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","70","[c]","25390","22920"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","165","[c]","25630","22850"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","75","[c]","25100","21010"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","Heterosexual / straight","225","[c]","29810","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","Heterosexual / straight","180","[c]","28840","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lambeth","Heterosexual / straight","585","[c]","36870","32330"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lambeth","LGBO","60","[c]","32080","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lambeth","Undeclared","65","[c]","38800","32330"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lambeth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","Heterosexual / straight","180","[c]","29250","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","Heterosexual / straight","480","[c]","39940","33930"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","LGBO","45","[c]","40750","36160"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","Undeclared","50","[c]","40010","36000"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","Heterosexual / straight","125","[c]","33660","26880"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","125","[c]","29210","30220"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Wandsworth","Heterosexual / straight","65","[c]","27940","29080"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Wandsworth","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Westminster","Heterosexual / straight","2780","[c]","38100","33570"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Westminster","LGBO","330","[c]","36850","33570"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Westminster","Undeclared","220","[c]","37780","33570"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Westminster","Unknown","50","[c]","37800","35050"
"New entrant CS","2021","Declared non-disabled","Kent","East Kent","Heterosexual / straight","190","[c]","26370","24920"
"New entrant CS","2021","Declared non-disabled","Kent","East Kent","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","East Kent","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","Heterosexual / straight","145","[c]","27350","29120"
"New entrant CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Medway","Heterosexual / straight","90","[c]","26530","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Medway","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Medway","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Mid Kent","Heterosexual / straight","80","[c]","28850","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Mid Kent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Mid Kent","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","West Kent","Heterosexual / straight","35","[c]","28860","29290"
"New entrant CS","2021","Declared non-disabled","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackpool","Heterosexual / straight","420","[c]","23230","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackpool","LGBO","45","[c]","22130","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackpool","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Heterosexual / straight","40","[c]","23870","22850"
"New entrant CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","East Lancashire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Heterosexual / straight","105","[c]","23000","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","Heterosexual / straight","105","[c]","23950","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","190","[c]","23500","21010"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","95","[c]","25680","22850"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","65","[c]","27360","27570"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","85","[c]","24020","22920"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Heterosexual / straight","165","[c]","26650","25000"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","East Merseyside","Heterosexual / straight","80","[c]","26340","27570"
"New entrant CS","2021","Declared non-disabled","Merseyside","East Merseyside","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","East Merseyside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Liverpool","Heterosexual / straight","170","[c]","24860","21430"
"New entrant CS","2021","Declared non-disabled","Merseyside","Liverpool","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Liverpool","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Liverpool","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Sefton","Heterosexual / straight","155","[c]","27550","26370"
"New entrant CS","2021","Declared non-disabled","Merseyside","Sefton","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Sefton","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Wirral","Heterosexual / straight","50","[c]","22910","21010"
"New entrant CS","2021","Declared non-disabled","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","75","[c]","28030","27570"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Heterosexual / straight","130","[c]","28370","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","York","Heterosexual / straight","200","[c]","32360","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","York","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","York","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Belfast","Heterosexual / straight","80","[c]","24660","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Belfast","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
