"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Security","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Security","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","AA/AO","145","130","21630","21010"
"In post","2021","40-49","Mixed","Unknown","EO","275","255","28200","27570"
"In post","2021","40-49","Mixed","Unknown","G6/G7","80","75","59260","57680"
"In post","2021","40-49","Mixed","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","SEO/HEO","110","105","37360","36750"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","EO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","G6/G7","30","25","61940","65630"
"In post","2021","40-49","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","No function","AA/AO","70","65","24300","22350"
"In post","2021","40-49","Other ethnicity","No function","EO","50","45","28150","27050"
"In post","2021","40-49","Other ethnicity","No function","G6/G7","45","45","57590","54700"
"In post","2021","40-49","Other ethnicity","No function","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","No function","SEO/HEO","65","60","40510","37910"
"In post","2021","40-49","Other ethnicity","No function","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","EO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","G6/G7","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","AA/AO","45","40","21940","21010"
"In post","2021","40-49","Other ethnicity","Unknown","EO","90","85","28670","27960"
"In post","2021","40-49","Other ethnicity","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","SEO/HEO","35","35","38150","37640"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","EO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","G6/G7","30","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","SEO/HEO","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","EO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","SEO/HEO","40","40","36250","35010"
"In post","2021","40-49","Undeclared","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","SEO/HEO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","EO","35","35","27440","25810"
"In post","2021","40-49","Undeclared","Counter Fraud","G6/G7","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","SEO/HEO","80","80","34820","32100"
"In post","2021","40-49","Undeclared","Debt","AA/AO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Debt","EO","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","EO","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","G6/G7","55","55","58450","57270"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","SEO/HEO","100","95","38510","38750"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","EO","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","G6/G7","35","35","59070","58550"
"In post","2021","40-49","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","SEO/HEO","45","45","36700","36800"
"In post","2021","40-49","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Grants Management","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Grants Management","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Grants Management","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","AA/AO","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","G6/G7","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","SEO/HEO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","G6/G7","45","45","59450","57070"
"In post","2021","40-49","Undeclared","Legal","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","SEO/HEO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","No function","AA/AO","460","425","23410","21590"
"In post","2021","40-49","Undeclared","No function","EO","295","290","28850","27710"
"In post","2021","40-49","Undeclared","No function","G6/G7","305","295","58070","56350"
"In post","2021","40-49","Undeclared","No function","SCS level","30","30","86040","82440"
"In post","2021","40-49","Undeclared","No function","SEO/HEO","480","465","37820","37320"
"In post","2021","40-49","Undeclared","No function","Unknown","85","80","31710","33360"
"In post","2021","40-49","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Project Delivery","EO","30","30","26370","26670"
"In post","2021","40-49","Undeclared","Project Delivery","G6/G7","115","110","57510","56240"
"In post","2021","40-49","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Project Delivery","SEO/HEO","190","185","37360","38630"
"In post","2021","40-49","Undeclared","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Property","AA/AO","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Property","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Property","G6/G7","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Property","SEO/HEO","50","50","36210","36970"
"In post","2021","40-49","Undeclared","Security","AA/AO","70","70","32170","39070"
"In post","2021","40-49","Undeclared","Security","EO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Security","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Security","SEO/HEO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","AA/AO","475","410","21420","21010"
"In post","2021","40-49","Undeclared","Unknown","EO","840","775","28040","27570"
"In post","2021","40-49","Undeclared","Unknown","G6/G7","145","140","61410","59730"
"In post","2021","40-49","Undeclared","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","SEO/HEO","430","415","37190","36500"
"In post","2021","40-49","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Analysis","EO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Analysis","G6/G7","70","70","58810","58130"
"In post","2021","40-49","Unknown","Analysis","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Analysis","SEO/HEO","45","40","37560","37320"
"In post","2021","40-49","Unknown","Commercial","AA/AO","20","15","[c]","[c]"
"In post","2021","40-49","Unknown","Commercial","EO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Commercial","G6/G7","240","235","64110","56980"
"In post","2021","40-49","Unknown","Commercial","SCS level","155","155","87170","73800"
"In post","2021","40-49","Unknown","Commercial","SEO/HEO","85","80","38150","38630"
"In post","2021","40-49","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Communications","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Communications","EO","150","145","25690","25560"
"In post","2021","40-49","Unknown","Communications","G6/G7","80","80","59760","59160"
"In post","2021","40-49","Unknown","Communications","SCS level","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Communications","SEO/HEO","125","120","35060","31840"
"In post","2021","40-49","Unknown","Counter Fraud","AA/AO","30","25","21490","21440"
"In post","2021","40-49","Unknown","Counter Fraud","EO","120","115","27160","25560"
"In post","2021","40-49","Unknown","Counter Fraud","G6/G7","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Counter Fraud","SEO/HEO","140","135","35070","34470"
"In post","2021","40-49","Unknown","Debt","AA/AO","180","165","20640","20140"
