"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","EO","Female","[c]","[c]","[c]","[c]"
