"Status","Year","Disability","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Merseyside","Liverpool","45","40","39210","34480"
"In post","2021","Declared disabled","Crown Prosecution Service","North Yorkshire","York","40","40","48340","53420"
"In post","2021","Declared disabled","Crown Prosecution Service","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Northumberland and Tyne and Wear","Tyneside","30","30","34820","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Shropshire and Staffordshire","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","South Yorkshire","Sheffield","15","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Surrey, East and West Sussex","Brighton and Hove","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Tees Valley and Durham","South Teesside","15","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Midlands","Birmingham","45","40","40120","38760"
"In post","2021","Declared disabled","Crown Prosecution Service","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Yorkshire","Leeds","25","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","East Wales","Flintshire and Wrexham","25","25","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Bedfordshire and Hertfordshire","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Cumbria","East Cumbria","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Devon","Plymouth","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Dorset and Somerset","Somerset","40","35","33750","32630"
"In post","2021","Declared disabled","Defence Equipment and Support","East Anglia","Cambridgeshire CC","15","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Anglia","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Eastern Scotland","Clackmannanshire and Fife","10","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","835","805","36940","34220"
"In post","2021","Declared disabled","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Hampshire and Isle of Wight","Portsmouth","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Hampshire and Isle of Wight","South Hampshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Warwickshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Lincolnshire","Lincolnshire","30","25","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Outer London - West and North West","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Shropshire and Staffordshire","Telford and Wrekin","10","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Southern Scotland","East Ayrshire and North Ayrshire mainland","15","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","West Central Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","290","275","37440","37320"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Central Hampshire","135","130","39680","37320"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Kent","West Kent","35","35","36240","37320"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
