"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Prison and Probation Service","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Dorset CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Durham CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Riding of Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Surrey","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","East Sussex CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
