"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","145","140","40180","36300"
"In post","2021","Declared non-disabled","Statistics","Greater Manchester","50","45","36460","31810"
"In post","2021","Declared non-disabled","Statistics","Hampshire and Isle of Wight","95","90","42680","38990"
"In post","2021","Declared non-disabled","Statistics","Inner London - East","125","120","50350","44720"
"In post","2021","Declared non-disabled","Statistics","Inner London - West","460","450","47930","43560"
"In post","2021","Declared non-disabled","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Merseyside","35","35","43680","38630"
"In post","2021","Declared non-disabled","Statistics","North Yorkshire","40","40","35120","30860"
"In post","2021","Declared non-disabled","Statistics","Northumberland and Tyne and Wear","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Outer London - South","30","30","40230","36280"
"In post","2021","Declared non-disabled","Statistics","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Southern Scotland","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","West Midlands","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","West Yorkshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Berkshire, Buckinghamshire and Oxfordshire","110","105","38320","35000"
"In post","2021","Declared non-disabled","Tax","Derbyshire and Nottinghamshire","665","635","36640","31810"
"In post","2021","Declared non-disabled","Tax","East Anglia","85","80","37060","31990"
"In post","2021","Declared non-disabled","Tax","East Wales","870","830","31090","31810"
"In post","2021","Declared non-disabled","Tax","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Eastern Scotland","525","490","32950","31810"
"In post","2021","Declared non-disabled","Tax","Essex","55","50","32280","31810"
"In post","2021","Declared non-disabled","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","365","345","40860","35000"
"In post","2021","Declared non-disabled","Tax","Greater Manchester","880","840","35670","31810"
"In post","2021","Declared non-disabled","Tax","Hampshire and Isle of Wight","200","180","33710","31810"
"In post","2021","Declared non-disabled","Tax","Inner London - East","420","400","42310","37930"
"In post","2021","Declared non-disabled","Tax","Inner London - West","395","375","50010","41760"
"In post","2021","Declared non-disabled","Tax","Kent","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Lancashire","100","85","27830","20140"
"In post","2021","Declared non-disabled","Tax","Leicestershire, Rutland and Northamptonshire","45","45","31800","31810"
"In post","2021","Declared non-disabled","Tax","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Merseyside","790","740","33280","31810"
"In post","2021","Declared non-disabled","Tax","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Northern Ireland","375","355","35860","31810"
"In post","2021","Declared non-disabled","Tax","Northumberland and Tyne and Wear","1065","1010","31430","28130"
"In post","2021","Declared non-disabled","Tax","Outer London - South","520","495","42790","36890"
"In post","2021","Declared non-disabled","Tax","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Shropshire and Staffordshire","55","50","35370","31870"
"In post","2021","Declared non-disabled","Tax","South Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Southern Scotland","240","210","31430","31810"
"In post","2021","Declared non-disabled","Tax","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Tees Valley and Durham","55","50","29130","26850"
"In post","2021","Declared non-disabled","Tax","West Central Scotland","390","365","35370","31810"
"In post","2021","Declared non-disabled","Tax","West Midlands","720","680","36400","31810"
"In post","2021","Declared non-disabled","Tax","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","West Yorkshire","765","720","34610","31810"
"In post","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","910","835","29340","29290"
"In post","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","925","850","28640","27650"
"In post","2021","Declared non-disabled","Unknown","Cheshire","690","625","25550","27570"
"In post","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","595","535","25540","27570"
"In post","2021","Declared non-disabled","Unknown","Cumbria","210","180","26870","27570"
"In post","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","1840","1635","26770","27570"
"In post","2021","Declared non-disabled","Unknown","Devon","1590","1355","25750","27570"
"In post","2021","Declared non-disabled","Unknown","Dorset and Somerset","725","635","26940","27570"
"In post","2021","Declared non-disabled","Unknown","East Anglia","1480","1305","27570","27570"
"In post","2021","Declared non-disabled","Unknown","East Wales","1940","1765","26250","27570"
"In post","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","935","800","26000","27570"
"In post","2021","Declared non-disabled","Unknown","Eastern Scotland","6720","6265","36680","30160"
"In post","2021","Declared non-disabled","Unknown","Essex","1230","1115","29200","29290"
"In post","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1890","1710","30250","27570"
"In post","2021","Declared non-disabled","Unknown","Greater Manchester","4300","3950","28110","27570"
"In post","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","1115","980","27410","27570"
"In post","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","760","670","25820","27570"
"In post","2021","Declared non-disabled","Unknown","Highlands and Islands","935","875","28960","27570"
"In post","2021","Declared non-disabled","Unknown","Inner London - East","2890","2730","35730","31060"
"In post","2021","Declared non-disabled","Unknown","Inner London - West","5365","5225","48870","40600"
"In post","2021","Declared non-disabled","Unknown","Kent","1310","1230","29070","29290"
"In post","2021","Declared non-disabled","Unknown","Lancashire","5865","5310","27620","27570"
"In post","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","1185","1050","25570","27570"
"In post","2021","Declared non-disabled","Unknown","Lincolnshire","415","365","26550","27570"
"In post","2021","Declared non-disabled","Unknown","Merseyside","3055","2685","26450","27570"
"In post","2021","Declared non-disabled","Unknown","North Eastern Scotland","595","555","33200","29190"
"In post","2021","Declared non-disabled","Unknown","North Yorkshire","520","475","28920","27570"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","70","70","29370","25560"
"In post","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","6155","5500","27980","27570"
"In post","2021","Declared non-disabled","Unknown","Outer London - East and North East","1485","1360","30170","31060"
"In post","2021","Declared non-disabled","Unknown","Outer London - South","765","725","33040","31060"
"In post","2021","Declared non-disabled","Unknown","Outer London - West and North West","1335","1240","30980","31060"
"In post","2021","Declared non-disabled","Unknown","Overseas","235","235","42660","33300"
"In post","2021","Declared non-disabled","Unknown","Shropshire and Staffordshire","1205","1060","27730","27570"
"In post","2021","Declared non-disabled","Unknown","South Yorkshire","2535","2235","31050","27570"
"In post","2021","Declared non-disabled","Unknown","Southern Scotland","1270","1140","28520","27570"
"In post","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","1855","1660","26990","27570"
"In post","2021","Declared non-disabled","Unknown","Tees Valley and Durham","1705","1490","25000","26120"
"In post","2021","Declared non-disabled","Unknown","Unknown","805","750","32070","27570"
"In post","2021","Declared non-disabled","Unknown","West Central Scotland","4845","4405","30350","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands","4065","3580","26250","27570"
"In post","2021","Declared non-disabled","Unknown","West Wales and The Valleys","2590","2295","25460","27570"
"In post","2021","Declared non-disabled","Unknown","West Yorkshire","3520","3200","30770","27570"
"In post","2021","Declared non-disabled","Veterinarian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Cheshire","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Cumbria","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Devon","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","East Anglia","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","East Wales","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
