"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","East Midlands (England)","Heterosexual / straight","350","[c]","23040","20100"
"Leaver CS","2021","No function","Operational Delivery","East Midlands (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","East Midlands (England)","Undeclared","55","[c]","21750","19830"
"Leaver CS","2021","No function","Operational Delivery","East Midlands (England)","Unknown","165","[c]","22360","20100"
"Leaver CS","2021","No function","Operational Delivery","East of England","Heterosexual / straight","335","[c]","28500","22570"
"Leaver CS","2021","No function","Operational Delivery","East of England","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","East of England","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","East of England","Unknown","190","[c]","26330","20470"
"Leaver CS","2021","No function","Operational Delivery","London","Heterosexual / straight","515","[c]","34460","27650"
"Leaver CS","2021","No function","Operational Delivery","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","London","Undeclared","95","[c]","33920","30380"
"Leaver CS","2021","No function","Operational Delivery","London","Unknown","370","[c]","31340","25320"
"Leaver CS","2021","No function","Operational Delivery","North East (England)","Heterosexual / straight","170","[c]","24610","21590"
"Leaver CS","2021","No function","Operational Delivery","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","North East (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","North East (England)","Unknown","105","[c]","23270","21590"
"Leaver CS","2021","No function","Operational Delivery","North West (England)","Heterosexual / straight","405","[c]","27890","22350"
"Leaver CS","2021","No function","Operational Delivery","North West (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","North West (England)","Undeclared","75","[c]","28720","22570"
"Leaver CS","2021","No function","Operational Delivery","North West (England)","Unknown","260","[c]","25560","21160"
"Leaver CS","2021","No function","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Scotland","Heterosexual / straight","150","[c]","30960","26570"
"Leaver CS","2021","No function","Operational Delivery","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Scotland","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Scotland","Unknown","165","[c]","29530","25980"
"Leaver CS","2021","No function","Operational Delivery","South East (England)","Heterosexual / straight","515","[c]","25160","21310"
"Leaver CS","2021","No function","Operational Delivery","South East (England)","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","South East (England)","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","South East (England)","Unknown","310","[c]","22940","19930"
"Leaver CS","2021","No function","Operational Delivery","South West (England)","Heterosexual / straight","350","[c]","30050","26740"
"Leaver CS","2021","No function","Operational Delivery","South West (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","South West (England)","Undeclared","50","[c]","25920","20530"
"Leaver CS","2021","No function","Operational Delivery","South West (England)","Unknown","145","[c]","29380","22350"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Wales","Heterosexual / straight","365","[c]","22870","21590"
"Leaver CS","2021","No function","Operational Delivery","Wales","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Wales","Undeclared","80","[c]","22050","21590"
"Leaver CS","2021","No function","Operational Delivery","Wales","Unknown","185","[c]","24320","21590"
"Leaver CS","2021","No function","Operational Delivery","West Midlands (England)","Heterosexual / straight","370","[c]","26000","21180"
"Leaver CS","2021","No function","Operational Delivery","West Midlands (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","West Midlands (England)","Undeclared","55","[c]","27320","23810"
"Leaver CS","2021","No function","Operational Delivery","West Midlands (England)","Unknown","225","[c]","25480","19930"
"Leaver CS","2021","No function","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","355","[c]","27040","20160"
"Leaver CS","2021","No function","Operational Delivery","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Yorkshire and The Humber","Undeclared","60","[c]","27420","26380"
"Leaver CS","2021","No function","Operational Delivery","Yorkshire and The Humber","Unknown","185","[c]","24470","21050"
"Leaver CS","2021","No function","Operational Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","London","Heterosexual / straight","30","[c]","47330","39390"
"Leaver CS","2021","No function","Other","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","London","Unknown","30","[c]","39100","28890"
"Leaver CS","2021","No function","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","London","Heterosexual / straight","185","[c]","50390","51300"
"Leaver CS","2021","No function","Policy","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","London","Unknown","190","[c]","39840","33120"
"Leaver CS","2021","No function","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
