"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Social Research","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Social Research","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Unknown","HEO","Heterosexual / straight","30","30","35130","35060"
"In post","2021","Department for Transport","Unknown","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SCS level","Heterosexual / straight","35","35","91200","84780"
"In post","2021","Department for Transport","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Unknown","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
