"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Other","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","West Surrey","20","20","24290","20920"
"In post","2021","30-39","Other","Westminster","435","425","42170","35960"
"In post","2021","30-39","Other","Wiltshire","105","100","25910","21130"
"In post","2021","30-39","Other","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","York","10","10","[c]","[c]"
"In post","2021","30-39","Planning","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Bristol, City of","15","15","42070","40720"
"In post","2021","30-39","Planning","Cardiff and Vale of Glamorgan","10","10","37680","37410"
"In post","2021","30-39","Planning","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Westminster","20","20","46200","42980"
"In post","2021","30-39","Planning Inspectors","Bristol, City of","45","45","51460","47660"
"In post","2021","30-39","Planning Inspectors","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Aberdeen City and Aberdeenshire","10","10","50020","44840"
"In post","2021","30-39","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","30","25","38460","37320"
"In post","2021","30-39","Policy","Belfast","30","30","41930","37910"
"In post","2021","30-39","Policy","Berkshire","10","10","[c]","[c]"
"In post","2021","30-39","Policy","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Birmingham","75","70","38200","32480"
"In post","2021","30-39","Policy","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Bristol, City of","180","170","40450","36520"
"In post","2021","30-39","Policy","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Cambridgeshire CC","20","15","46550","47280"
"In post","2021","30-39","Policy","Camden and City of London","45","45","51200","51150"
"In post","2021","30-39","Policy","Cardiff and Vale of Glamorgan","290","280","40020","37410"
"In post","2021","30-39","Policy","Central Hampshire","10","10","[c]","[c]"
"In post","2021","30-39","Policy","Central Valleys","50","45","33750","37410"
"In post","2021","30-39","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","City of Edinburgh","15","15","44510","36800"
"In post","2021","30-39","Policy","Conwy and Denbighshire","15","15","36330","34490"
"In post","2021","30-39","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Coventry","55","55","41860","37100"
"In post","2021","30-39","Policy","Croydon","130","125","42120","35600"
"In post","2021","30-39","Policy","Darlington","40","35","40930","36910"
"In post","2021","30-39","Policy","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","East Cumbria","5","5","[c]","[c]"
"In post","2021","30-39","Policy","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Glasgow City","30","30","31650","30890"
"In post","2021","30-39","Policy","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Greater Manchester South West","15","15","46320","38630"
"In post","2021","30-39","Policy","Gwent Valleys","10","10","36100","37410"
"In post","2021","30-39","Policy","Gwynedd","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Hackney and Newham","10","10","58740","65230"
"In post","2021","30-39","Policy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Hertfordshire","20","20","50790","45200"
"In post","2021","30-39","Policy","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Lambeth","10","10","[c]","[c]"
"In post","2021","30-39","Policy","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2021","30-39","Policy","Leeds","135","130","42190","37680"
"In post","2021","30-39","Policy","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Liverpool","30","30","36960","31820"
"In post","2021","30-39","Policy","Manchester","160","155","41790","36870"
"In post","2021","30-39","Policy","Mid Lancashire","10","10","[c]","[c]"
"In post","2021","30-39","Policy","Monmouthshire and Newport","35","35","41050","39210"
"In post","2021","30-39","Policy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Nottingham","65","60","40140","36870"
"In post","2021","30-39","Policy","Overseas","535","535","48250","52430"
"In post","2021","30-39","Policy","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Powys","10","5","[c]","[c]"
"In post","2021","30-39","Policy","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Sheffield","185","175","42130","37100"
"In post","2021","30-39","Policy","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","South Hampshire","5","5","[c]","[c]"
"In post","2021","30-39","Policy","South Lanarkshire","55","55","46050","49920"
"In post","2021","30-39","Policy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","South West Wales","25","25","35390","35950"
"In post","2021","30-39","Policy","Southampton","55","50","37900","39040"
"In post","2021","30-39","Policy","Southend-on-Sea","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Staffordshire CC","10","10","34540","34080"
"In post","2021","30-39","Policy","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Swansea","50","50","32320","31040"
"In post","2021","30-39","Policy","Swindon","20","20","45590","49080"
"In post","2021","30-39","Policy","Tower Hamlets","85","80","53070","56360"
"In post","2021","30-39","Policy","Tyneside","30","30","41510","37220"
"In post","2021","30-39","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Warwickshire","10","10","42940","36710"
"In post","2021","30-39","Policy","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","Westminster","5390","5260","52370","53420"
"In post","2021","30-39","Policy","Wiltshire","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Wirral","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Worcestershire","5","5","[c]","[c]"
"In post","2021","30-39","Policy","York","80","80","38260","36520"
"In post","2021","30-39","Project Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","790","765","38820","39000"
"In post","2021","30-39","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Belfast","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Berkshire","15","10","42920","40580"
"In post","2021","30-39","Project Delivery","Birmingham","80","80","39090","38630"
"In post","2021","30-39","Project Delivery","Bradford","15","15","39940","38630"
"In post","2021","30-39","Project Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Bristol, City of","40","40","41030","37800"
"In post","2021","30-39","Project Delivery","Buckinghamshire CC","25","25","39770","35300"
"In post","2021","30-39","Project Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Cambridgeshire CC","40","40","37880","33300"
"In post","2021","30-39","Project Delivery","Camden and City of London","10","10","39070","36800"
"In post","2021","30-39","Project Delivery","Cardiff and Vale of Glamorgan","45","45","44010","41560"
"In post","2021","30-39","Project Delivery","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","Central Hampshire","130","130","38410","37320"
"In post","2021","30-39","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","City of Edinburgh","30","30","43720","36780"
"In post","2021","30-39","Project Delivery","Clackmannanshire and Fife","15","15","37150","36360"
"In post","2021","30-39","Project Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Coventry","15","15","37240","36570"
"In post","2021","30-39","Project Delivery","Croydon","120","120","48340","42170"
"In post","2021","30-39","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Devon CC","75","75","38460","38300"
"In post","2021","30-39","Project Delivery","Dorset CC","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Durham CC","15","15","32830","30830"
"In post","2021","30-39","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","15","15","28840","26670"
"In post","2021","30-39","Project Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Essex Haven Gateway","10","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Glasgow City","25","25","37390","35630"
"In post","2021","30-39","Project Delivery","Gloucestershire","10","10","35200","33300"
"In post","2021","30-39","Project Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Greater Manchester South West","25","25","39730","38630"
"In post","2021","30-39","Project Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Hertfordshire","25","25","44710","44500"
"In post","2021","30-39","Project Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Lambeth","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Lancaster and Wyre","10","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Leeds","40","40","39280","37460"
"In post","2021","30-39","Project Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Lincolnshire","15","15","30320","28160"
"In post","2021","30-39","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Liverpool","100","95","38260","38630"
"In post","2021","30-39","Project Delivery","Manchester","45","45","37840","34020"
"In post","2021","30-39","Project Delivery","Medway","[c]","[c]","[c]","[c]"
