"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Finance","Foreign, Commonwealth and Development Office","London","15","10","[c]","[c]"
"In post","2021","Asian","Finance","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Finance","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","HM Land Registry","London","5","5","[c]","[c]"
"In post","2021","Asian","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","HM Revenue and Customs","London","55","55","46010","41760"
"In post","2021","Asian","Finance","HM Revenue and Customs","Outside London","120","110","27390","25560"
"In post","2021","Asian","Finance","HM Treasury","London","15","15","[c]","[c]"
"In post","2021","Asian","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Ministry of Defence","London","40","40","41590","37840"
"In post","2021","Asian","Finance","Ministry of Defence","Outside London","60","55","34220","33000"
"In post","2021","Asian","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Ministry of Housing, Communities and Local Government","London","10","10","[c]","[c]"
"In post","2021","Asian","Finance","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Ministry of Justice","London","70","65","41320","37540"
"In post","2021","Asian","Finance","Ministry of Justice","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","UK Export Finance","London","10","10","[c]","[c]"
"In post","2021","Asian","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","25","20","[c]","[c]"
"In post","2021","Asian","Grants Management","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Cabinet Office","London","55","50","41460","37250"
"In post","2021","Asian","Human Resources","Cabinet Office","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Digital, Culture, Media and Sport","London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Environment, Food and Rural Affairs","London","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for International Trade","London","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Transport","London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Department of Health and Social Care","London","25","25","[c]","[c]"
"In post","2021","Asian","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Foreign, Commonwealth and Development Office","London","15","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","HM Revenue and Customs","London","30","30","[c]","[c]"
"In post","2021","Asian","Human Resources","HM Revenue and Customs","Outside London","50","50","32390","31810"
"In post","2021","Asian","Human Resources","HM Treasury","London","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Defence","London","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Defence","Outside London","45","40","27440","21580"
"In post","2021","Asian","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Ministry of Justice","London","40","40","38240","32580"
"In post","2021","Asian","Human Resources","Ministry of Justice","Outside London","25","20","[c]","[c]"
"In post","2021","Asian","Human Resources","National Crime Agency","London","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
