"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","EO","Heterosexual / straight","45","40","26480","26520"
"In post","2021","Animal and Plant Health Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East of England","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","EO","Heterosexual / straight","40","35","31080","31460"
"In post","2021","Animal and Plant Health Agency","London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","AO","Heterosexual / straight","90","85","21120","21050"
"In post","2021","Animal and Plant Health Agency","North West (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","EO","Heterosexual / straight","50","50","25530","25100"
"In post","2021","Animal and Plant Health Agency","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","AO","Heterosexual / straight","30","25","21050","21050"
"In post","2021","Animal and Plant Health Agency","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AO","Heterosexual / straight","115","105","24370","24370"
"In post","2021","Animal and Plant Health Agency","South East (England)","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AO","Unknown","40","35","24280","24370"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Heterosexual / straight","150","145","27750","28170"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","HEO","Heterosexual / straight","95","90","33310","33190"
"In post","2021","Animal and Plant Health Agency","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","HEO","Unknown","10","10","[c]","[c]"
