"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","10","[c]","32010","25530"
"Leaver CS","2021","No function","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Merseyside","Outside London","10","[c]","48770","53870"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","15","[c]","24200","22220"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","25","[c]","23950","21850"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","[c]","28870","26480"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","40","[c]","30610","28650"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Kent","Outside London","25","[c]","21520","17180"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","145","[c]","53260","52300"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Inner London - West","London","65","[c]","43330","34020"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","36880","35960"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","120","[c]","38190","32620"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","10","[c]","37550","30040"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Inner London - West","London","75","[c]","36960","31180"
"Leaver CS","2021","No function","Department for International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","235","[c]","21160","21590"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","38950","30550"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","10","[c]","27190","26780"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","25180","26080"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Merseyside","Outside London","10","[c]","28690","26380"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Outside London","15","[c]","24600","21590"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","15","[c]","26660","26480"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","20","[c]","23740","21590"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Inner London - West","London","10","[c]","38730","34630"
"Leaver CS","2021","No function","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Inner London - East","London","10","[c]","63780","56340"
"Leaver CS","2021","No function","Health and Safety Executive","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Merseyside","Outside London","30","[c]","42160","42480"
"Leaver CS","2021","No function","Health and Safety Executive","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","20","[c]","20300","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","21630","21180"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","45","[c]","19020","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Devon","Outside London","15","[c]","18560","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","15","[c]","20610","19230"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","East Anglia","Outside London","45","[c]","21090","18890"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","East Wales","Outside London","30","[c]","19220","18890"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","19970","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Essex","Outside London","15","[c]","19200","19930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","[c]","20020","19930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Greater Manchester","Outside London","75","[c]","21930","19930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","30","[c]","21410","19930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","19160","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Inner London - East","London","45","[c]","22630","22680"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Inner London - West","London","165","[c]","25740","23500"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Kent","Outside London","25","[c]","19200","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Lancashire","Outside London","35","[c]","21850","20420"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","65","[c]","19840","18890"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Lincolnshire","Outside London","10","[c]","18150","17100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Merseyside","Outside London","35","[c]","19960","20590"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","North Yorkshire","Outside London","15","[c]","19200","19830"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Outside London","35","[c]","19590","19830"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Outer London - East and North East","London","15","[c]","22480","21300"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Outer London - South","London","30","[c]","22530","22210"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Outer London - West and North West","London","20","[c]","21230","21300"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","55","[c]","19770","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","South Yorkshire","Outside London","20","[c]","20650","19450"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","30","[c]","21360","20290"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","15","[c]","19400","18880"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","West Midlands","Outside London","100","[c]","20770","19930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","35","[c]","21050","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","West Yorkshire","Outside London","60","[c]","19030","18890"
"Leaver CS","2021","No function","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","15","[c]","25550","22350"
"Leaver CS","2021","No function","HM Land Registry","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Dorset and Somerset","Outside London","15","[c]","29920","30150"
"Leaver CS","2021","No function","HM Land Registry","East Anglia","Outside London","10","[c]","29340","27130"
"Leaver CS","2021","No function","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","29280","27130"
"Leaver CS","2021","No function","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","28530","27130"
"Leaver CS","2021","No function","HM Land Registry","Lancashire","Outside London","15","[c]","26620","27130"
"Leaver CS","2021","No function","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","25700","22350"
"Leaver CS","2021","No function","HM Land Registry","Merseyside","Outside London","20","[c]","27770","27130"
"Leaver CS","2021","No function","HM Land Registry","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Shropshire and Staffordshire","Outside London","10","[c]","26600","27130"
"Leaver CS","2021","No function","HM Land Registry","Tees Valley and Durham","Outside London","25","[c]","25570","22350"
"Leaver CS","2021","No function","HM Land Registry","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","West Wales and The Valleys","Outside London","20","[c]","25400","24480"
"Leaver CS","2021","No function","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","235","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Cheshire","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","175","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Dorset and Somerset","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Anglia","Outside London","315","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Wales","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","130","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Essex","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Inner London - East","London","120","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Inner London - West","London","145","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kent","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lancashire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lincolnshire","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Merseyside","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Outer London - East and North East","London","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Outer London - West and North West","London","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","190","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Yorkshire","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Outside London","190","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Midlands","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Yorkshire","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","Inner London - West","London","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","10","[c]","19870","18880"
"Leaver CS","2021","No function","Legal Aid Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","30","[c]","39140","38850"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
