"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Health and Safety Executive","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East Midlands (England)","AO","35","[c]","18880","18880"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East of England","AO","20","[c]","19320","18880"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","London","AO","55","[c]","22360","22680"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","London","EO","10","[c]","26410","26410"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","London","HEO","25","[c]","30850","30850"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","North West (England)","AO","20","[c]","19990","19930"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South East (England)","AO","15","[c]","20530","20350"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South West (England)","AO","15","[c]","19540","19930"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","West Midlands (England)","AO","50","[c]","19310","18880"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","AO","10","[c]","18930","18880"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East Midlands (England)","AO","90","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East of England","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East of England","AO","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","AO","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North East (England)","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","AO","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South East (England)","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South East (England)","AO","125","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South West (England)","AO","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Wales","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","West Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","West Midlands (England)","AO","100","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","AO","95","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","AO","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","AO","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","15","[c]","[c]","[c]"
