"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Eastern Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Eastern Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","35","[c]","19670","19040"
"New entrant CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","17050","16780"
"New entrant CS","2021","16-19","Greater Manchester","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Greater Manchester","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - East","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - West","London","Heterosexual / straight","45","[c]","24960","24490"
"New entrant CS","2021","16-19","Inner London - West","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - West","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lancashire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Merseyside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Merseyside","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","35","[c]","21220","21010"
"New entrant CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Unknown","30","[c]","20570","20140"
"New entrant CS","2021","16-19","Outer London - East and North East","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","185","[c]","26690","27570"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","70","[c]","24360","24530"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","255","[c]","26230","27570"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","30","[c]","24480","24550"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","130","[c]","24410","25540"
"New entrant CS","2021","20-29","Cheshire","Outside London","Heterosexual / straight","170","[c]","26140","27570"
"New entrant CS","2021","20-29","Cheshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire","Outside London","Unknown","50","[c]","23110","22850"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","40","[c]","23700","21010"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","270","[c]","24990","24320"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","175","[c]","23970","24000"
"New entrant CS","2021","20-29","Devon","Outside London","Heterosexual / straight","190","[c]","23310","21040"
"New entrant CS","2021","20-29","Devon","Outside London","LGBO","35","[c]","23760","23140"
"New entrant CS","2021","20-29","Devon","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Devon","Outside London","Unknown","115","[c]","25250","24660"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","Heterosexual / straight","95","[c]","23550","21720"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","Unknown","55","[c]","22540","21700"
"New entrant CS","2021","20-29","East Anglia","Outside London","Heterosexual / straight","295","[c]","24560","24020"
"New entrant CS","2021","20-29","East Anglia","Outside London","LGBO","45","[c]","24090","22920"
"New entrant CS","2021","20-29","East Anglia","Outside London","Undeclared","30","[c]","24500","22640"
"New entrant CS","2021","20-29","East Anglia","Outside London","Unknown","110","[c]","24320","23470"
"New entrant CS","2021","20-29","East Wales","Outside London","Heterosexual / straight","420","[c]","24290","22850"
"New entrant CS","2021","20-29","East Wales","Outside London","LGBO","70","[c]","24490","23050"
"New entrant CS","2021","20-29","East Wales","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Wales","Outside London","Unknown","350","[c]","23770","22850"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","100","[c]","23310","22850"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","65","[c]","22550","21430"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","Heterosexual / straight","270","[c]","25330","24130"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","LGBO","55","[c]","25420","26160"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","Undeclared","60","[c]","24020","20850"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","Unknown","370","[c]","24620","20810"
"New entrant CS","2021","20-29","Essex","Outside London","Heterosexual / straight","190","[c]","26870","28590"
"New entrant CS","2021","20-29","Essex","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Essex","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Essex","Outside London","Unknown","80","[c]","24850","24180"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","760","[c]","25480","25000"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","105","[c]","25410","26670"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","70","[c]","24550","23140"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","255","[c]","24410","22920"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","Heterosexual / straight","575","[c]","25420","25000"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","LGBO","100","[c]","25010","25120"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","Undeclared","55","[c]","25080","23140"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","Unknown","420","[c]","24150","22850"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","350","[c]","25400","25520"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","LGBO","55","[c]","24200","23050"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Undeclared","35","[c]","26240","26350"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Unknown","150","[c]","24650","23050"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","115","[c]","23180","22850"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inner London - East","London","Heterosexual / straight","930","[c]","30460","31060"
"New entrant CS","2021","20-29","Inner London - East","London","LGBO","115","[c]","31220","31060"
"New entrant CS","2021","20-29","Inner London - East","London","Undeclared","120","[c]","31310","31060"
"New entrant CS","2021","20-29","Inner London - East","London","Unknown","310","[c]","29340","29570"
"New entrant CS","2021","20-29","Inner London - West","London","Heterosexual / straight","2405","[c]","32200","31800"
"New entrant CS","2021","20-29","Inner London - West","London","LGBO","365","[c]","32730","32120"
"New entrant CS","2021","20-29","Inner London - West","London","Undeclared","265","[c]","32380","32320"
"New entrant CS","2021","20-29","Inner London - West","London","Unknown","1880","[c]","31520","29370"
"New entrant CS","2021","20-29","Kent","Outside London","Heterosexual / straight","215","[c]","25660","24880"
"New entrant CS","2021","20-29","Kent","Outside London","LGBO","30","[c]","27010","29290"
"New entrant CS","2021","20-29","Kent","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Kent","Outside London","Unknown","135","[c]","23510","21500"
"New entrant CS","2021","20-29","Lancashire","Outside London","Heterosexual / straight","325","[c]","22770","21010"
"New entrant CS","2021","20-29","Lancashire","Outside London","LGBO","40","[c]","22790","21010"
"New entrant CS","2021","20-29","Lancashire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lancashire","Outside London","Unknown","105","[c]","22340","21010"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","205","[c]","23510","22850"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","120","[c]","22470","22350"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","Heterosexual / straight","65","[c]","24140","22920"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Merseyside","Outside London","Heterosexual / straight","250","[c]","24060","22570"
"New entrant CS","2021","20-29","Merseyside","Outside London","LGBO","35","[c]","23770","24500"
"New entrant CS","2021","20-29","Merseyside","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Merseyside","Outside London","Unknown","210","[c]","22530","21010"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","Heterosexual / straight","120","[c]","24540","24920"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","Unknown","45","[c]","23380","22680"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","Heterosexual / straight","45","[c]","23170","20140"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","Unknown","75","[c]","21430","20140"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","555","[c]","23660","21010"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","LGBO","95","[c]","23390","21010"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Undeclared","30","[c]","24090","21430"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Unknown","380","[c]","23100","21010"
"New entrant CS","2021","20-29","Outer London - East and North East","London","Heterosexual / straight","310","[c]","29280","31060"
"New entrant CS","2021","20-29","Outer London - East and North East","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - East and North East","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - East and North East","London","Unknown","110","[c]","27230","28720"
"New entrant CS","2021","20-29","Outer London - South","London","Heterosexual / straight","180","[c]","28940","29570"
"New entrant CS","2021","20-29","Outer London - South","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - South","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - South","London","Unknown","230","[c]","29960","28650"
"New entrant CS","2021","20-29","Outer London - West and North West","London","Heterosexual / straight","395","[c]","29170","31060"
"New entrant CS","2021","20-29","Outer London - West and North West","London","LGBO","40","[c]","28080","29710"
"New entrant CS","2021","20-29","Outer London - West and North West","London","Undeclared","35","[c]","29860","31060"
"New entrant CS","2021","20-29","Outer London - West and North West","London","Unknown","145","[c]","28310","28660"
"New entrant CS","2021","20-29","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","Heterosexual / straight","210","[c]","23790","22920"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","LGBO","40","[c]","23400","22920"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","Unknown","130","[c]","22730","22850"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","Heterosexual / straight","235","[c]","24530","22850"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","LGBO","40","[c]","24330","21430"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","Unknown","145","[c]","24400","22140"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","Heterosexual / straight","65","[c]","24560","25410"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","Unknown","85","[c]","21410","20140"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","Heterosexual / straight","285","[c]","25600","25850"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","LGBO","60","[c]","25860","27270"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","Undeclared","30","[c]","26370","25380"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","Unknown","95","[c]","24740","24370"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","Heterosexual / straight","185","[c]","22350","21010"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","Unknown","70","[c]","22260","20880"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","95","[c]","28070","27570"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","225","[c]","27960","28000"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","Heterosexual / straight","295","[c]","24190","23400"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","LGBO","60","[c]","24330","21010"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","Unknown","185","[c]","23750","21010"
"New entrant CS","2021","20-29","West Midlands","Outside London","Heterosexual / straight","430","[c]","25390","24500"
"New entrant CS","2021","20-29","West Midlands","Outside London","LGBO","55","[c]","24860","23140"
