"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Anglia","45","40","24550","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Wales","315","290","23230","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Eastern Scotland","315","285","22580","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Essex","60","50","23200","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","26750","27460"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Greater Manchester","15","15","28980","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","10","10","28920","27460"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Inner London - East","245","215","27340","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Inner London - West","15","15","26560","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Kent","10","10","26280","26850"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Lancashire","15","10","28370","27380"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Merseyside","230","210","23490","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","15","10","26640","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","245","210","22860","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outer London - South","210","185","27500","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outer London - West and North West","25","20","28570","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","20","20","34550","32100"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Southern Scotland","285","255","21560","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Surrey, East and West Sussex","75","55","27770","28130"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Tees Valley and Durham","15","15","24450","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Central Scotland","495","415","22490","20310"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands","315","275","22110","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Yorkshire","345","305","24200","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Derbyshire and Nottinghamshire","75","65","20360","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","East Wales","15","15","20500","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Eastern Scotland","295","290","20360","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Inner London - East","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Merseyside","55","55","21060","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Northumberland and Tyne and Wear","305","300","20440","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Outer London - South","30","30","24850","24120"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Southern Scotland","15","15","22050","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","West Central Scotland","20","20","20400","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","90","90","20140","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","West Yorkshire","65","65","20140","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","20","15","21100","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Merseyside","20","20","20750","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Northumberland and Tyne and Wear","20","20","21670","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - South","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Inner London - West","45","45","47270","47050"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","15","15","31630","29180"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","East Anglia","10","10","29750","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","38600","37300"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Inner London - East","650","635","52670","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Inner London - West","230","225","50870","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Merseyside","10","10","34780","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Northumberland and Tyne and Wear","10","10","34590","32000"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Unknown","20","20","60670","49700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East Anglia","15","15","30910","29270"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Merseyside","40","40","37300","37910"
"In post","2021","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Companies House","Digital, Data and Technology","East Wales","255","250","38840","38000"
"In post","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","65","60","57200","55860"
"In post","2021","Digital, Data & Technology","Criminal Injuries Compensation Authority","Digital, Data and Technology","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","East Anglia","40","40","35620","29990"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","East Wales","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Inner London - East","25","25","50800","49300"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Merseyside","40","40","40510","36500"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Eastern Scotland","25","25","42490","36930"
"In post","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","West Central Scotland","25","25","39040","36930"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
