"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Commercial","Public Health England","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Queen Elizabeth II Centre","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Queen Elizabeth II Centre","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Queen Elizabeth II Centre","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Registers of Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Prison Service","Commercial","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Submarine Delivery Agency","Commercial","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Valuation Office Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Wilton Park","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Companies House","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Debt Management Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Electronics and Components Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Other","25","25","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Education (excl. agencies)","Communications","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","25","25","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Transport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Driver and Vehicle Licensing Agency","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Driver and Vehicle Standards Agency","Communications","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Education and Skills Funding Agency","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Actuary's Department","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Internal Audit Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Legal Department","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Legal Department","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Land Registry","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","Communications","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","Operational Delivery","115","105","27180","25560"
"In post","2021","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","Tax","125","120","28490","25560"
"In post","2021","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Met Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Communications","50","50","33160","29200"
"In post","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
