"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","West Lothian","350","330","32250","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","165","155","29480","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","770","730","29150","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","255","240","28970","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","140","130","26010","22230"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Orkney Islands","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Shetland Islands","40","40","29490","27570"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","1050","990","38600","31060"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","Dumfries and Galloway","315","295","29530","27570"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","710","640","26830","26600"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","Scottish Borders","265","245","30400","27570"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","South Ayrshire","210","190","28660","27570"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","South Lanarkshire","1975","1770","31810","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1405","1330","30330","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","Glasgow City","7240","6740","31690","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","600","545","29250","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","North Lanarkshire","1680","1460","25950","21440"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1865","1775","34490","30110"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","1145","1100","32190","29530"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","1615","1550","33330","29040"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","1760","1660","30950","28050"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","2810","2705","36070","33300"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","535","500","26760","25830"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","720","680","32610","27570"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","2560","2390","31190","27570"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","2230","1955","30920","27570"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Southampton","915","845","33640","27570"
"In post","2021","Declared non-disabled","South East (England)","Kent","East Kent","3110","2860","28100","26670"
"In post","2021","Declared non-disabled","South East (England)","Kent","Kent Thames Gateway","1015","965","30520","30400"
"In post","2021","Declared non-disabled","South East (England)","Kent","Medway","920","880","30780","29370"
"In post","2021","Declared non-disabled","South East (England)","Kent","Mid Kent","640","600","30150","29290"
"In post","2021","Declared non-disabled","South East (England)","Kent","West Kent","250","235","36180","31880"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","455","410","31130","27570"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Surrey","625","590","34330","33590"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","1470","1320","26980","27570"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Surrey","1505","1415","33260","29750"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","940","830","29870","27570"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","840","760","30220","27570"
"In post","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1180","1075","26500","26670"
"In post","2021","Declared non-disabled","South West (England)","Devon","Devon CC","4355","4010","32710","27870"
"In post","2021","Declared non-disabled","South West (England)","Devon","Plymouth","1990","1835","32100","27570"
"In post","2021","Declared non-disabled","South West (England)","Devon","Torbay","255","215","25790","24200"
"In post","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Bournemouth and Poole","525","470","27060","27570"
"In post","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Dorset CC","1410","1325","29080","27130"
"In post","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Somerset","1610","1495","30700","27570"
"In post","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","9545","9170","37790","34210"
"In post","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","4505","4185","36590","31810"
"In post","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","950","845","29610","27570"
"In post","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","310","285","32180","27570"
"In post","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5040","4830","35740","33300"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","1015","950","32960","27570"
"In post","2021","Declared non-disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","8225","7710","34390","28850"
"In post","2021","Declared non-disabled","Wales","East Wales","Flintshire and Wrexham","1520","1435","27880","26120"
"In post","2021","Declared non-disabled","Wales","East Wales","Monmouthshire and Newport","3340","3080","35040","30170"
"In post","2021","Declared non-disabled","Wales","East Wales","Powys","420","395","29240","27570"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","510","450","26590","27570"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Central Valleys","1365","1265","35080","28850"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","550","515","35610","33300"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwent Valleys","830","755","28980","27570"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwynedd","590","540","25250","21050"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Isle of Anglesey","170","160","28310","26670"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","South West Wales","1140","1055","30910","27570"
"In post","2021","Declared non-disabled","Wales","West Wales and The Valleys","Swansea","6315","5650","27900","23240"
"In post","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","295","280","27450","26670"
"In post","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","980","900","27110","25220"
"In post","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","1590","1500","28480","26460"
"In post","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","840","805","29010","27570"
"In post","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","2725","2565","30040","27570"
"In post","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","860","765","25280","21930"
"In post","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","1195","1105","33840","28130"
"In post","2021","Declared non-disabled","West Midlands (England)","West Midlands","Birmingham","7395","6855","31560","27570"
"In post","2021","Declared non-disabled","West Midlands (England)","West Midlands","Coventry","1755","1660","37320","33030"
"In post","2021","Declared non-disabled","West Midlands (England)","West Midlands","Dudley","855","730","25130","26120"
