"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - South","AA/AO","75","[c]","25100","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - South","EO","260","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","AA/AO","80","[c]","25180","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","EO","645","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","AA/AO","40","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","EO","260","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","AA/AO","230","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","EO","200","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","SEO/HEO","30","[c]","33550","31990"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southern Scotland","AA/AO","25","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southern Scotland","EO","115","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","AA/AO","190","[c]","21340","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","EO","520","[c]","28100","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","AA/AO","180","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","EO","50","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","70","[c]","21690","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","EO","185","[c]","27780","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","15","[c]","55810","55000"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","55","[c]","35130","35310"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Central Scotland","AA/AO","145","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Central Scotland","EO","160","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands","AA/AO","175","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands","EO","405","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","AA/AO","185","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","EO","165","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","AA/AO","245","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","EO","640","[c]","27560","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","G6/G7","25","[c]","56880","54210"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","SEO/HEO","50","[c]","34330","31990"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Inner London - West","G6/G7","10","[c]","60710","59790"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","West Central Scotland","AA/AO","35","[c]","20060","20060"
"New entrant CS","2021","Unknown","Disclosure Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Eastern Scotland","SEO/HEO","20","[c]","34260","30650"
"New entrant CS","2021","Unknown","Food Standards Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Southern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Wales","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Eastern Scotland","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Inner London - West","AA/AO","15","[c]","22500","22500"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Anglia","AA/AO","20","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Anglia","EO","10","[c]","25070","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Wales","EO","10","[c]","24890","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","AA/AO","40","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","EO","25","[c]","25260","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex","AA/AO","35","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex","EO","15","[c]","24890","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","24880","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","AA/AO","25","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","EO","65","[c]","25110","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","G6/G7","20","[c]","58520","57260"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","SEO/HEO","35","[c]","35950","33860"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","EO","40","[c]","25710","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","AA/AO","40","[c]","23900","23670"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","EO","110","[c]","28920","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","G6/G7","90","[c]","58690","57430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","SEO/HEO","205","[c]","38310","36590"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kent","AA/AO","80","[c]","21390","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kent","EO","100","[c]","26110","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","AA/AO","100","[c]","20700","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","EO","50","[c]","24990","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","SEO/HEO","20","[c]","34110","30830"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","EO","40","[c]","25200","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","AA/AO","10","[c]","21090","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","EO","15","[c]","25190","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - South","AA/AO","20","[c]","24000","25630"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - South","EO","100","[c]","29150","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - South","G6/G7","80","[c]","62080","57460"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - South","SEO/HEO","125","[c]","39020","36590"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","AA/AO","35","[c]","24980","25630"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","EO","85","[c]","28820","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","SEO/HEO","15","[c]","39930","38050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","AA/AO","110","[c]","21360","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","EO","10","[c]","26060","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","G6/G7","15","[c]","56830","56560"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","SEO/HEO","20","[c]","35310","37450"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Surrey, East and West Sussex","EO","40","[c]","26460","25960"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","EO","15","[c]","24880","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","EO","25","[c]","24880","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Midlands","EO","15","[c]","25610","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","EO","45","[c]","25020","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","SEO/HEO","20","[c]","36550","35890"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","EO","45","[c]","27030","27140"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","G6/G7","25","[c]","55320","53100"
