"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Luton","[c]","[c]","[c]","[c]"
