"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","AA/AO","Heterosexual / straight","30","[c]","20770","20920"
"New entrant CS","2021","30-39","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","EO","Heterosexual / straight","30","[c]","25990","26300"
"New entrant CS","2021","30-39","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","SEO/HEO","Heterosexual / straight","60","[c]","34930","36330"
"New entrant CS","2021","30-39","Human Resources","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","AA/AO","Heterosexual / straight","35","[c]","20520","20120"
"New entrant CS","2021","30-39","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","G6/G7","Heterosexual / straight","120","[c]","52640","50520"
"New entrant CS","2021","30-39","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","G6/G7","Unknown","35","[c]","56210","56050"
"New entrant CS","2021","30-39","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","SEO/HEO","Heterosexual / straight","85","[c]","36450","38000"
"New entrant CS","2021","30-39","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","SEO/HEO","Unknown","30","[c]","32040","30850"
"New entrant CS","2021","30-39","No function","AA/AO","Heterosexual / straight","1040","[c]","22330","21590"
"New entrant CS","2021","30-39","No function","AA/AO","LGBO","105","[c]","21620","20600"
"New entrant CS","2021","30-39","No function","AA/AO","Undeclared","60","[c]","21910","20600"
"New entrant CS","2021","30-39","No function","AA/AO","Unknown","960","[c]","21810","20600"
"New entrant CS","2021","30-39","No function","EO","Heterosexual / straight","400","[c]","27470","26410"
"New entrant CS","2021","30-39","No function","EO","LGBO","50","[c]","26580","25560"
"New entrant CS","2021","30-39","No function","EO","Undeclared","30","[c]","25750","25010"
"New entrant CS","2021","30-39","No function","EO","Unknown","180","[c]","25500","24920"
"New entrant CS","2021","30-39","No function","G6/G7","Heterosexual / straight","250","[c]","56330","53420"
"New entrant CS","2021","30-39","No function","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","G6/G7","Undeclared","35","[c]","58530","57000"
"New entrant CS","2021","30-39","No function","G6/G7","Unknown","105","[c]","56820","54110"
"New entrant CS","2021","30-39","No function","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","SEO/HEO","Heterosexual / straight","725","[c]","35510","35000"
"New entrant CS","2021","30-39","No function","SEO/HEO","LGBO","80","[c]","34950","34020"
"New entrant CS","2021","30-39","No function","SEO/HEO","Undeclared","95","[c]","35580","35450"
"New entrant CS","2021","30-39","No function","SEO/HEO","Unknown","280","[c]","34310","33570"
"New entrant CS","2021","30-39","No function","Unknown","Heterosexual / straight","215","[c]","23670","22920"
"New entrant CS","2021","30-39","No function","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Unknown","Unknown","85","[c]","22430","22920"
"New entrant CS","2021","30-39","Project Delivery","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","EO","Heterosexual / straight","65","[c]","24680","26180"
"New entrant CS","2021","30-39","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6/G7","Heterosexual / straight","55","[c]","55750","54130"
"New entrant CS","2021","30-39","Project Delivery","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO/HEO","Heterosexual / straight","200","[c]","35800","34710"
"New entrant CS","2021","30-39","Project Delivery","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO/HEO","Unknown","55","[c]","37850","38630"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO/HEO","Heterosexual / straight","40","[c]","34380","33000"
"New entrant CS","2021","30-39","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA/AO","Heterosexual / straight","70","[c]","24510","23540"
"New entrant CS","2021","30-39","Security","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA/AO","Unknown","55","[c]","25780","23540"
"New entrant CS","2021","30-39","Security","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Heterosexual / straight","1060","[c]","21470","21010"
"New entrant CS","2021","30-39","Unknown","AA/AO","LGBO","90","[c]","21520","21010"
"New entrant CS","2021","30-39","Unknown","AA/AO","Undeclared","60","[c]","21470","21010"
"New entrant CS","2021","30-39","Unknown","AA/AO","Unknown","235","[c]","21680","21010"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","2265","[c]","28500","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","250","[c]","28290","27570"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","135","[c]","28500","27570"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","530","[c]","27890","27570"
"New entrant CS","2021","30-39","Unknown","G6/G7","Heterosexual / straight","115","[c]","57780","56120"
"New entrant CS","2021","30-39","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Unknown","130","[c]","58180","57430"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","285","[c]","36550","36650"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","LGBO","35","[c]","35120","33300"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Unknown","195","[c]","36380","36650"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","Unknown","55","[c]","83810","72000"
"New entrant CS","2021","40-49","Commercial","SEO/HEO","Heterosexual / straight","30","[c]","38390","37500"
"New entrant CS","2021","40-49","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","EO","Heterosexual / straight","35","[c]","25600","25560"
"New entrant CS","2021","40-49","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","EO","Unknown","55","[c]","25400","25560"
"New entrant CS","2021","40-49","Communications","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO/HEO","Heterosexual / straight","40","[c]","35240","31810"
"New entrant CS","2021","40-49","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO/HEO","Unknown","30","[c]","34240","31810"
"New entrant CS","2021","40-49","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","AA/AO","Heterosexual / straight","40","[c]","20530","20140"
"New entrant CS","2021","40-49","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","AA/AO","Unknown","85","[c]","20420","20140"
"New entrant CS","2021","40-49","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
