"Status","Year","Disability","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","35","[c]","34710","31970"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","East Midlands (England)","35","[c]","30280","28840"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","East of England","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","London","320","[c]","37820","36200"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","North West (England)","205","[c]","31890","30640"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","South East (England)","65","[c]","31450","32770"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","South West (England)","120","[c]","32520","32770"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","Wales","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","West Midlands (England)","90","[c]","33400","32770"
"New entrant CS","2021","Unknown","National Crime Agency","National Crime Agency","Yorkshire and The Humber","50","[c]","31630","32770"
"New entrant CS","2021","Unknown","National Records of Scotland","Scottish Government","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","South West (England)","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Registers of Scotland","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Scotland","70","[c]","23150","20850"
"New entrant CS","2021","Unknown","Scottish Forestry","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Scotland","460","[c]","38330","30650"
"New entrant CS","2021","Unknown","Scottish Housing Regulator","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","Scottish Government","Scotland","275","[c]","22010","20810"
"New entrant CS","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Serious Fraud Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","Scottish Government","Scotland","130","[c]","27950","23340"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","South West (England)","35","[c]","26080","16780"
"New entrant CS","2021","Unknown","Teaching Regulation Agency","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","Scottish Government","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","Ministry of Defence","South West (England)","35","[c]","29690","20820"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","130","[c]","27300","23320"
"New entrant CS","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","150","[c]","36930","32540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","South East (England)","200","[c]","29050","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Wales","265","[c]","29820","29540"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","North East (England)","50","[c]","23630","20880"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Wales Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","Wales","35","[c]","24180","20500"
