"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Wales","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","AA","Undeclared","40","35","18940","18060"
"In post","2021","Undeclared","Wales","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Wales","AO","Heterosexual / straight","75","70","22290","21590"
"In post","2021","Undeclared","Wales","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","AO","Undeclared","185","170","22030","21590"
"In post","2021","Undeclared","Wales","AO","Unknown","80","65","21240","21010"
"In post","2021","Undeclared","Wales","EO","Heterosexual / straight","55","55","27750","27570"
"In post","2021","Undeclared","Wales","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","EO","Undeclared","215","205","27760","27570"
"In post","2021","Undeclared","Wales","EO","Unknown","60","50","27100","27570"
"In post","2021","Undeclared","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","G7","Undeclared","70","65","57560","59540"
"In post","2021","Undeclared","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","HEO","Heterosexual / straight","35","35","33610","31850"
"In post","2021","Undeclared","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","HEO","Undeclared","140","135","34670","33840"
"In post","2021","Undeclared","Wales","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2021","Undeclared","Wales","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","SEO","Undeclared","130","125","43690","43760"
"In post","2021","Undeclared","Wales","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AO","Heterosexual / straight","75","65","21980","21010"
"In post","2021","Undeclared","West Midlands (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","AO","Undeclared","205","185","22320","21010"
"In post","2021","Undeclared","West Midlands (England)","AO","Unknown","85","65","20900","20880"
"In post","2021","Undeclared","West Midlands (England)","EO","Heterosexual / straight","65","65","27440","27570"
"In post","2021","Undeclared","West Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","EO","Undeclared","230","210","27140","27500"
"In post","2021","Undeclared","West Midlands (England)","EO","Unknown","125","105","26950","27570"
"In post","2021","Undeclared","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G6","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","G7","Undeclared","55","55","56130","52580"
"In post","2021","Undeclared","West Midlands (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","HEO","Undeclared","115","110","32720","32650"
"In post","2021","Undeclared","West Midlands (England)","HEO","Unknown","30","30","32750","32040"
"In post","2021","Undeclared","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","SEO","Undeclared","75","65","40100","38630"
"In post","2021","Undeclared","West Midlands (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Unknown","Undeclared","35","30","30790","30880"
"In post","2021","Undeclared","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AO","Heterosexual / straight","65","60","22860","21240"
"In post","2021","Undeclared","Yorkshire and The Humber","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","AO","Undeclared","220","200","23410","21430"
"In post","2021","Undeclared","Yorkshire and The Humber","AO","Unknown","80","65","21370","21010"
"In post","2021","Undeclared","Yorkshire and The Humber","EO","Heterosexual / straight","70","65","27090","26840"
"In post","2021","Undeclared","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","EO","Undeclared","270","250","27110","26960"
"In post","2021","Undeclared","Yorkshire and The Humber","EO","Unknown","90","80","27320","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","G7","Undeclared","75","70","53250","52580"
"In post","2021","Undeclared","Yorkshire and The Humber","G7","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","HEO","Undeclared","150","140","32680","32100"
"In post","2021","Undeclared","Yorkshire and The Humber","HEO","Unknown","45","40","32920","32970"
"In post","2021","Undeclared","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","SEO","Undeclared","120","120","40230","38630"
"In post","2021","Undeclared","Yorkshire and The Humber","SEO","Unknown","40","35","38290","37350"
"In post","2021","Undeclared","Yorkshire and The Humber","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AA","Unknown","130","125","19490","20600"
"In post","2021","Unknown","East Midlands (England)","AO","Heterosexual / straight","70","65","23190","21950"
"In post","2021","Unknown","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","AO","Unknown","995","925","21790","21010"
"In post","2021","Unknown","East Midlands (England)","EO","Heterosexual / straight","40","35","26860","27130"
"In post","2021","Unknown","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","EO","Unknown","620","590","26290","25560"
"In post","2021","Unknown","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G6","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","G7","Unknown","95","90","54490","52580"
"In post","2021","Unknown","East Midlands (England)","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","HEO","Unknown","350","335","31810","31810"
"In post","2021","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","SEO","Unknown","125","120","40380","39370"
"In post","2021","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Unknown","Unknown","70","65","27050","23840"
"In post","2021","Unknown","East of England","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","East of England","AA","Unknown","155","150","19840","20600"
"In post","2021","Unknown","East of England","AO","Heterosexual / straight","65","60","25710","24920"
"In post","2021","Unknown","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","East of England","AO","Unknown","675","640","24310","22350"
"In post","2021","Unknown","East of England","EO","Heterosexual / straight","45","40","28780","27570"
"In post","2021","Unknown","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","East of England","EO","Unknown","460","435","27690","27570"
"In post","2021","Unknown","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","East of England","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","G7","Unknown","75","70","54370","53440"
