"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Operational Delivery","Heterosexual / straight","115","[c]","32390","23520"
"Leaver Dept.","2021","50-59","No function","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Operational Delivery","Unknown","50","[c]","35530","23480"
"Leaver Dept.","2021","50-59","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Policy","Heterosexual / straight","35","[c]","53830","39940"
"Leaver Dept.","2021","50-59","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Policy","Unknown","35","[c]","45260","40480"
"Leaver Dept.","2021","50-59","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Project Delivery","Heterosexual / straight","40","[c]","51650","45200"
"Leaver Dept.","2021","50-59","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Heterosexual / straight","55","[c]","33510","27910"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Heterosexual / straight","210","[c]","34870","31060"
"Leaver Dept.","2021","50-59","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Undeclared","30","[c]","33150","27570"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","325","[c]","30670","27570"
"Leaver Dept.","2021","60-64","Analysis","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
