"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Counter Fraud","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Inner London - West","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Inner London - West","Westminster","London","40","[c]","35210","30540"
"New entrant CS","2021","Counter Fraud","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Belfast","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northumberland and Tyne and Wear","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outer London - South","Croydon","London","15","[c]","33520","36160"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands","Solihull","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Yorkshire","Leeds","Outside London","15","[c]","29100","31810"
"New entrant CS","2021","Debt","Derbyshire and Nottinghamshire","Nottingham","Outside London","40","[c]","20280","20140"
"New entrant CS","2021","Debt","Eastern Scotland","City of Edinburgh","Outside London","265","[c]","20380","20140"
"New entrant CS","2021","Debt","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Merseyside","Liverpool","Outside London","40","[c]","20140","20140"
"New entrant CS","2021","Debt","Northumberland and Tyne and Wear","Tyneside","Outside London","320","[c]","20380","20140"
"New entrant CS","2021","Debt","Outer London - South","Croydon","London","45","[c]","24120","24120"
"New entrant CS","2021","Debt","Southern Scotland","South Lanarkshire","Outside London","105","[c]","20140","20140"
"New entrant CS","2021","Debt","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","West Midlands","Birmingham","Outside London","95","[c]","20140","20140"
"New entrant CS","2021","Debt","West Yorkshire","Bradford","Outside London","55","[c]","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","30","[c]","42310","38630"
"New entrant CS","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Warrington","Outside London","30","[c]","37350","35900"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","Outside London","50","[c]","43210","41330"
"New entrant CS","2021","Digital, Data & Technology","Devon","Devon CC","Outside London","60","[c]","31190","30930"
"New entrant CS","2021","Digital, Data & Technology","Devon","Plymouth","Outside London","65","[c]","30640","27130"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Somerset","Outside London","15","[c]","31850","33290"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","Outside London","10","[c]","37290","28550"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","Outside London","35","[c]","35490","34310"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Monmouthshire and Newport","Outside London","120","[c]","35460","30750"
"New entrant CS","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","Outside London","30","[c]","35690","31810"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Southend-on-Sea","Outside London","35","[c]","32020","31810"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","[c]","35760","28920"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","105","[c]","37440","36500"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","[c]","30080","26670"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Manchester","Outside London","50","[c]","41100","36500"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","Outside London","40","[c]","37040","35340"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","Outside London","35","[c]","41970","38650"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Lambeth","London","30","[c]","41450","40170"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Tower Hamlets","London","230","[c]","47030","48510"
"New entrant CS","2021","Digital, Data & Technology","Inner London - West","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - West","Westminster","London","315","[c]","46220","42320"
"New entrant CS","2021","Digital, Data & Technology","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","10","[c]","26780","28840"
"New entrant CS","2021","Digital, Data & Technology","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Merseyside","Liverpool","Outside London","20","[c]","36560","34800"
"New entrant CS","2021","Digital, Data & Technology","Merseyside","Sefton","Outside London","10","[c]","33990","37910"
"New entrant CS","2021","Digital, Data & Technology","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North Yorkshire","York","Outside London","15","[c]","40770","41090"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","Tyneside","Outside London","40","[c]","32550","31810"
"New entrant CS","2021","Digital, Data & Technology","Outer London - South","Croydon","London","15","[c]","49640","37290"
"New entrant CS","2021","Digital, Data & Technology","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","London","15","[c]","34600","33630"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Shropshire and Staffordshire","Telford and Wrekin","Outside London","45","[c]","40310","38630"
"New entrant CS","2021","Digital, Data & Technology","South Yorkshire","Sheffield","Outside London","45","[c]","46040","46000"
"New entrant CS","2021","Digital, Data & Technology","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (South West)","Outside London","15","[c]","44520","38630"
"New entrant CS","2021","Digital, Data & Technology","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tees Valley and Durham","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Digital, Data & Technology","West Central Scotland","Glasgow City","Outside London","15","[c]","45200","41000"
"New entrant CS","2021","Digital, Data & Technology","West Midlands","Birmingham","Outside London","45","[c]","40430","36540"
"New entrant CS","2021","Digital, Data & Technology","West Midlands","Coventry","Outside London","30","[c]","37600","36500"
"New entrant CS","2021","Digital, Data & Technology","West Wales and The Valleys","Swansea","Outside London","55","[c]","33700","26130"
"New entrant CS","2021","Digital, Data & Technology","West Yorkshire","Bradford","Outside London","15","[c]","39900","38630"
"New entrant CS","2021","Digital, Data & Technology","West Yorkshire","Leeds","Outside London","25","[c]","37130","31810"
"New entrant CS","2021","Digital, Data & Technology","West Yorkshire","Wakefield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","15","[c]","31800","33000"
"New entrant CS","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Derbyshire and Nottinghamshire","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Devon","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Anglia","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Eastern Scotland","City of Edinburgh","Outside London","20","[c]","33000","35680"
"New entrant CS","2021","Finance","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","80","[c]","31120","25000"
"New entrant CS","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","35410","38040"
"New entrant CS","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","[c]","31490","26350"
"New entrant CS","2021","Finance","Greater Manchester","Manchester","Outside London","20","[c]","33170","32010"
"New entrant CS","2021","Finance","Hampshire and Isle of Wight","Central Hampshire","Outside London","15","[c]","29450","26350"
"New entrant CS","2021","Finance","Hampshire and Isle of Wight","Portsmouth","Outside London","10","[c]","38310","33000"
"New entrant CS","2021","Finance","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Inner London - East","Lambeth","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Inner London - East","Tower Hamlets","London","15","[c]","40160","38610"
"New entrant CS","2021","Finance","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Inner London - West","Westminster","London","225","[c]","39550","32840"
"New entrant CS","2021","Finance","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Merseyside","Liverpool","Outside London","10","[c]","36440","38150"
"New entrant CS","2021","Finance","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North Yorkshire","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northumberland and Tyne and Wear","Tyneside","Outside London","15","[c]","33120","31810"
"New entrant CS","2021","Finance","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outer London - West and North West","Barnet","London","15","[c]","41760","33950"
"New entrant CS","2021","Finance","Outer London - West and North West","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Shropshire and Staffordshire","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Central Scotland","North Lanarkshire","Outside London","25","[c]","20140","20140"
"New entrant CS","2021","Finance","West Midlands","Birmingham","Outside London","15","[c]","43450","39000"
"New entrant CS","2021","Finance","West Midlands","Coventry","Outside London","10","[c]","31290","27180"
"New entrant CS","2021","Finance","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Wales and The Valleys","Swansea","Outside London","15","[c]","24940","21590"
"New entrant CS","2021","Finance","West Yorkshire","Bradford","Outside London","10","[c]","25620","20140"
"New entrant CS","2021","Finance","West Yorkshire","Leeds","Outside London","60","[c]","33660","28970"
"New entrant CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Cumbria","East Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Cumbria","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Northumberland and Tyne and Wear","Tyneside","Outside London","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cheshire","Warrington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cumbria","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Derbyshire and Nottinghamshire","Nottingham","Outside London","25","[c]","39460","31810"
"New entrant CS","2021","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Devon","Devon CC","Outside London","10","[c]","40360","33970"
"New entrant CS","2021","Human Resources","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Anglia","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","42670","39820"
"New entrant CS","2021","Human Resources","East Wales","Monmouthshire and Newport","Outside London","20","[c]","32050","29540"
"New entrant CS","2021","Human Resources","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Eastern Scotland","City of Edinburgh","Outside London","15","[c]","28820","26700"
"New entrant CS","2021","Human Resources","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Eastern Scotland","Falkirk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","80","[c]","29160","21000"
"New entrant CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","36030","32000"
"New entrant CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","25","[c]","26050","22780"
"New entrant CS","2021","Human Resources","Greater Manchester","Greater Manchester South East","Outside London","30","[c]","21700","20920"
"New entrant CS","2021","Human Resources","Greater Manchester","Greater Manchester South West","Outside London","20","[c]","35100","34650"
"New entrant CS","2021","Human Resources","Greater Manchester","Manchester","Outside London","25","[c]","34770","31700"
"New entrant CS","2021","Human Resources","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hampshire and Isle of Wight","North Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hampshire and Isle of Wight","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hampshire and Isle of Wight","South Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hampshire and Isle of Wight","Southampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","Lambeth","London","35","[c]","34460","32260"
"New entrant CS","2021","Human Resources","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - East","Tower Hamlets","London","15","[c]","43050","40940"
"New entrant CS","2021","Human Resources","Inner London - West","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inner London - West","Westminster","London","240","[c]","35790","30850"
"New entrant CS","2021","Human Resources","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lancashire","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Merseyside","Liverpool","Outside London","10","[c]","35990","30130"
"New entrant CS","2021","Human Resources","Merseyside","Sefton","Outside London","20","[c]","29700","26070"
