"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Other","London","G7","90","90","57090","57460"
"In post","2021","50-59","Other","London","HEO","160","155","34310","35190"
"In post","2021","50-59","Other","London","SCS level","55","50","98640","88840"
"In post","2021","50-59","Other","London","SEO","120","120","43080","42550"
"In post","2021","50-59","Other","Outside London","AA","815","790","19200","18800"
"In post","2021","50-59","Other","Outside London","AO","2040","1975","21530","21130"
"In post","2021","50-59","Other","Outside London","EO","1445","1395","26740","26670"
"In post","2021","50-59","Other","Outside London","G6","130","125","71710","69580"
"In post","2021","50-59","Other","Outside London","G7","275","270","56940","54640"
"In post","2021","50-59","Other","Outside London","HEO","850","830","33000","33300"
"In post","2021","50-59","Other","Outside London","SCS level","40","40","95330","91050"
"In post","2021","50-59","Other","Outside London","SEO","495","480","41490","40640"
"In post","2021","50-59","Other","Outside London","Unknown","95","95","43380","38900"
"In post","2021","50-59","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Overseas","G6","20","20","70630","71140"
"In post","2021","50-59","Other","Overseas","G7","5","5","[c]","[c]"
"In post","2021","50-59","Other","Overseas","HEO","50","50","44760","46620"
"In post","2021","50-59","Other","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other","Unknown","Unknown","500","500","42860","37740"
"In post","2021","50-59","Planning","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","London","G6","5","5","[c]","[c]"
"In post","2021","50-59","Planning","London","G7","5","5","[c]","[c]"
"In post","2021","50-59","Planning","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Planning Inspectors","Outside London","G6","75","70","63800","58810"
"In post","2021","50-59","Planning Inspectors","Outside London","G7","45","40","50110","47660"
"In post","2021","50-59","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Policy","London","AA","5","5","[c]","[c]"
"In post","2021","50-59","Policy","London","AO","110","105","25630","24900"
"In post","2021","50-59","Policy","London","EO","365","360","30590","30370"
"In post","2021","50-59","Policy","London","G6","485","475","69840","69430"
"In post","2021","50-59","Policy","London","G7","860","845","57740","57680"
"In post","2021","50-59","Policy","London","HEO","490","480","36290","36150"
"In post","2021","50-59","Policy","London","SCS level","295","290","93990","81760"
"In post","2021","50-59","Policy","London","SEO","505","490","43200","42200"
"In post","2021","50-59","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Policy","Outside London","AO","90","85","22180","21590"
"In post","2021","50-59","Policy","Outside London","EO","200","185","27230","26930"
"In post","2021","50-59","Policy","Outside London","G6","170","170","66040","64670"
"In post","2021","50-59","Policy","Outside London","G7","470","460","54260","52580"
"In post","2021","50-59","Policy","Outside London","HEO","435","415","33840","33300"
"In post","2021","50-59","Policy","Outside London","SCS level","95","90","88240","80360"
"In post","2021","50-59","Policy","Outside London","SEO","515","500","41380","40020"
"In post","2021","50-59","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Policy","Overseas","AO","5","5","[c]","[c]"
"In post","2021","50-59","Policy","Overseas","EO","15","15","28470","28680"
"In post","2021","50-59","Policy","Overseas","G6","100","100","66180","65210"
"In post","2021","50-59","Policy","Overseas","G7","95","95","56160","56590"
"In post","2021","50-59","Policy","Overseas","HEO","50","50","34770","34770"
"In post","2021","50-59","Policy","Overseas","SCS level","90","90","91720","93900"
"In post","2021","50-59","Policy","Overseas","SEO","50","50","41070","41030"
"In post","2021","50-59","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","London","AO","10","10","25350","25430"
"In post","2021","50-59","Project Delivery","London","EO","80","80","29540","29570"
"In post","2021","50-59","Project Delivery","London","G6","130","130","71050","70760"
"In post","2021","50-59","Project Delivery","London","G7","265","260","58210","58230"
"In post","2021","50-59","Project Delivery","London","HEO","160","155","36300","36160"
"In post","2021","50-59","Project Delivery","London","SCS level","100","100","102020","97750"
"In post","2021","50-59","Project Delivery","London","SEO","200","200","43390","42620"
"In post","2021","50-59","Project Delivery","Outside London","AA","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Outside London","AO","80","75","21500","21430"
"In post","2021","50-59","Project Delivery","Outside London","EO","375","360","27010","26670"
"In post","2021","50-59","Project Delivery","Outside London","G6","295","295","65250","64670"
"In post","2021","50-59","Project Delivery","Outside London","G7","815","805","52580","52580"
"In post","2021","50-59","Project Delivery","Outside London","HEO","850","825","33000","33300"
"In post","2021","50-59","Project Delivery","Outside London","SCS level","95","95","88600","79220"
"In post","2021","50-59","Project Delivery","Outside London","SEO","1150","1120","40310","40580"
"In post","2021","50-59","Project Delivery","Outside London","Unknown","150","150","49800","50630"
"In post","2021","50-59","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Overseas","G6","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Overseas","G7","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Overseas","HEO","10","10","35030","33300"
"In post","2021","50-59","Project Delivery","Overseas","SEO","10","10","47620","47470"
"In post","2021","50-59","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","London","AA","10","10","18610","18730"
"In post","2021","50-59","Property","London","AO","25","25","25740","25640"
"In post","2021","50-59","Property","London","EO","85","80","30500","30000"
"In post","2021","50-59","Property","London","G6","55","55","69470","67710"
"In post","2021","50-59","Property","London","G7","80","75","59660","60470"
"In post","2021","50-59","Property","London","HEO","70","70","36710","36400"
"In post","2021","50-59","Property","London","SCS level","15","15","90540","81890"
"In post","2021","50-59","Property","London","SEO","70","70","47010","47940"
"In post","2021","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Outside London","AA","210","205","17880","17230"
"In post","2021","50-59","Property","Outside London","AO","120","110","21440","21130"
"In post","2021","50-59","Property","Outside London","EO","415","395","26810","26670"
"In post","2021","50-59","Property","Outside London","G6","105","105","65670","64670"
"In post","2021","50-59","Property","Outside London","G7","285","280","53760","54540"
"In post","2021","50-59","Property","Outside London","HEO","510","500","33000","33300"
"In post","2021","50-59","Property","Outside London","SCS level","20","20","89780","84010"
"In post","2021","50-59","Property","Outside London","SEO","460","445","42010","42000"
"In post","2021","50-59","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","EO","10","10","28280","27510"
"In post","2021","50-59","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","G7","5","5","[c]","[c]"
"In post","2021","50-59","Property","Overseas","HEO","35","35","35990","33300"
"In post","2021","50-59","Property","Overseas","SEO","20","20","44320","44430"
"In post","2021","50-59","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Outside London","AO","15","10","21810","21710"
"In post","2021","50-59","Psychology","Outside London","EO","55","50","27290","27380"
"In post","2021","50-59","Psychology","Outside London","G6","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Outside London","G7","20","20","63720","65520"
"In post","2021","50-59","Psychology","Outside London","HEO","15","15","31140","31180"
"In post","2021","50-59","Psychology","Outside London","SEO","30","25","46190","45540"
"In post","2021","50-59","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","London","AA","5","5","[c]","[c]"
"In post","2021","50-59","Science and Engineering","London","AO","15","15","24240","23930"
"In post","2021","50-59","Science and Engineering","London","EO","10","10","28840","28230"
"In post","2021","50-59","Science and Engineering","London","G6","50","50","71820","69800"
"In post","2021","50-59","Science and Engineering","London","G7","80","80","56250","55130"
"In post","2021","50-59","Science and Engineering","London","HEO","35","35","37500","38550"
"In post","2021","50-59","Science and Engineering","London","SCS level","25","20","107750","96250"
"In post","2021","50-59","Science and Engineering","London","SEO","70","65","43520","44010"
"In post","2021","50-59","Science and Engineering","London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Outside London","AA","30","30","19030","18800"
"In post","2021","50-59","Science and Engineering","Outside London","AO","340","330","22190","22500"
"In post","2021","50-59","Science and Engineering","Outside London","EO","370","360","26840","26670"
"In post","2021","50-59","Science and Engineering","Outside London","G6","195","185","69350","67440"
"In post","2021","50-59","Science and Engineering","Outside London","G7","740","720","52880","52460"
"In post","2021","50-59","Science and Engineering","Outside London","HEO","560","545","34190","33520"
"In post","2021","50-59","Science and Engineering","Outside London","SCS level","35","35","96470","94210"
"In post","2021","50-59","Science and Engineering","Outside London","SEO","890","855","42220","41900"
"In post","2021","50-59","Science and Engineering","Outside London","Unknown","145","145","49510","47170"
"In post","2021","50-59","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
