"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Research","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SEO/HEO","Male","35","[c]","35930","36160"
"New entrant CS","2021","Operational Research","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AA/AO","Female","50","[c]","22950","22390"
"New entrant CS","2021","Other","London","AA/AO","Male","55","[c]","22420","22210"
"New entrant CS","2021","Other","London","EO","Female","160","[c]","27800","28310"
"New entrant CS","2021","Other","London","EO","Male","110","[c]","26850","27000"
"New entrant CS","2021","Other","London","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","G6/G7","Male","35","[c]","62860","60440"
"New entrant CS","2021","Other","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SEO/HEO","Female","85","[c]","37220","36000"
"New entrant CS","2021","Other","London","SEO/HEO","Male","70","[c]","36540","35710"
"New entrant CS","2021","Other","Outside London","AA/AO","Female","370","[c]","20470","20920"
"New entrant CS","2021","Other","Outside London","AA/AO","Male","225","[c]","20310","20500"
"New entrant CS","2021","Other","Outside London","EO","Female","140","[c]","23060","23450"
"New entrant CS","2021","Other","Outside London","EO","Male","225","[c]","24920","25770"
"New entrant CS","2021","Other","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","SEO/HEO","Female","80","[c]","33280","33000"
"New entrant CS","2021","Other","Outside London","SEO/HEO","Male","110","[c]","33250","33000"
"New entrant CS","2021","Other","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AA/AO","Female","35","[c]","22210","21980"
"New entrant CS","2021","Policy","London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","EO","Female","295","[c]","27110","27680"
"New entrant CS","2021","Policy","London","EO","Male","165","[c]","26940","27270"
"New entrant CS","2021","Policy","London","G6/G7","Female","220","[c]","56610","53420"
"New entrant CS","2021","Policy","London","G6/G7","Male","215","[c]","57240","54000"
"New entrant CS","2021","Policy","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SEO/HEO","Female","815","[c]","34770","33570"
"New entrant CS","2021","Policy","London","SEO/HEO","Male","695","[c]","34650","33570"
"New entrant CS","2021","Policy","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","AA/AO","Female","30","[c]","20510","20500"
"New entrant CS","2021","Policy","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","EO","Female","90","[c]","24520","24920"
"New entrant CS","2021","Policy","Outside London","EO","Male","55","[c]","24490","24920"
"New entrant CS","2021","Policy","Outside London","G6/G7","Female","80","[c]","53180","49530"
"New entrant CS","2021","Policy","Outside London","G6/G7","Male","75","[c]","53350","49860"
"New entrant CS","2021","Policy","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","SEO/HEO","Female","270","[c]","32530","30360"
"New entrant CS","2021","Policy","Outside London","SEO/HEO","Male","195","[c]","32890","30730"
"New entrant CS","2021","Policy","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6/G7","Male","35","[c]","59340","57430"
"New entrant CS","2021","Project Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO/HEO","Female","95","[c]","36600","35050"
"New entrant CS","2021","Project Delivery","London","SEO/HEO","Male","80","[c]","38000","35070"
"New entrant CS","2021","Project Delivery","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","EO","Female","120","[c]","24470","25620"
"New entrant CS","2021","Project Delivery","Outside London","EO","Male","75","[c]","24570","26180"
"New entrant CS","2021","Project Delivery","Outside London","G6/G7","Female","50","[c]","53970","53080"
"New entrant CS","2021","Project Delivery","Outside London","G6/G7","Male","75","[c]","55820","53500"
"New entrant CS","2021","Project Delivery","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","SEO/HEO","Female","205","[c]","35530","35900"
"New entrant CS","2021","Project Delivery","Outside London","SEO/HEO","Male","245","[c]","35670","35900"
"New entrant CS","2021","Project Delivery","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Unknown","Male","35","[c]","41020","40500"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","AA/AO","Female","35","[c]","19330","18760"
"New entrant CS","2021","Property","Outside London","AA/AO","Male","40","[c]","18700","18760"
"New entrant CS","2021","Property","Outside London","EO","Female","45","[c]","24920","24920"
"New entrant CS","2021","Property","Outside London","EO","Male","60","[c]","25140","24500"
"New entrant CS","2021","Property","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","G6/G7","Male","35","[c]","57200","53500"
"New entrant CS","2021","Property","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","SEO/HEO","Female","65","[c]","34910","33000"
"New entrant CS","2021","Property","Outside London","SEO/HEO","Male","120","[c]","34030","33000"
"New entrant CS","2021","Property","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","EO","Female","50","[c]","24820","24620"
"New entrant CS","2021","Psychology","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","SEO/HEO","Female","45","[c]","29810","27700"
"New entrant CS","2021","Psychology","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","SEO/HEO","Female","90","[c]","36790","37640"
"New entrant CS","2021","Science and Engineering","London","SEO/HEO","Male","35","[c]","35710","32830"
"New entrant CS","2021","Science and Engineering","London","Unknown","Female","[c]","[c]","[c]","[c]"
