"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicester","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Nottingham","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Nottingham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","West Northamptonshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
