"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning Inspectors","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","EO","15","[c]","27820","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","G6/G7","30","[c]","55100","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","London","SEO/HEO","45","[c]","35160","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","Outside London","G6/G7","10","[c]","48790","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Policy","Outside London","SEO/HEO","35","[c]","33160","30260"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Outside London","G6/G7","15","[c]","50220","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Project Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Commercial","Outside London","SEO/HEO","10","[c]","42080","42630"
"New entrant CS","2021","Ministry of Justice","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","London","G6/G7","70","[c]","63730","65000"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","London","SEO/HEO","50","[c]","38890","38270"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","Outside London","G6/G7","40","[c]","57350","59200"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","Outside London","SEO/HEO","30","[c]","35030","32000"
"New entrant CS","2021","Ministry of Justice","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Economics","London","SEO/HEO","10","[c]","32760","33930"
"New entrant CS","2021","Ministry of Justice","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Human Resources","Outside London","SEO/HEO","10","[c]","27440","26550"
"New entrant CS","2021","Ministry of Justice","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Legal","London","G6/G7","10","[c]","55930","55490"
"New entrant CS","2021","Ministry of Justice","Legal","London","SEO/HEO","45","[c]","31510","30850"
"New entrant CS","2021","Ministry of Justice","Legal","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Legal","Outside London","SEO/HEO","85","[c]","25640","24000"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","London","AA/AO","1090","[c]","24680","22680"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","London","EO","145","[c]","26290","26410"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","London","G6/G7","35","[c]","55310","54120"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","London","SEO/HEO","250","[c]","35110","36000"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","London","Unknown","255","[c]","26280","26810"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","AA/AO","4575","[c]","21770","20600"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","EO","205","[c]","23040","22570"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","G6/G7","30","[c]","49560","45560"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","SEO/HEO","195","[c]","31010","30990"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Outside London","Unknown","1170","[c]","22190","22920"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Research","London","SEO/HEO","10","[c]","37950","40480"
"New entrant CS","2021","Ministry of Justice","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Policy","London","AA/AO","15","[c]","22080","21980"
"New entrant CS","2021","Ministry of Justice","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Policy","London","SEO/HEO","15","[c]","33040","30850"
"New entrant CS","2021","Ministry of Justice","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Project Delivery","London","SEO/HEO","15","[c]","34740","32870"
"New entrant CS","2021","Ministry of Justice","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Project Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Property","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Psychology","London","EO","[c]","[c]","[c]","[c]"
