"Status","Year","Age","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lambeth","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leeds","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leeds","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicester","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicester","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mid Lancashire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Monmouthshire and Newport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Lanarkshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Nottingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Plymouth","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sheffield","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Staffordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Suffolk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sunderland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Sunderland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Swansea","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Swansea","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tyneside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tyneside","Outside London","Male","30","[c]","21580","21010"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Westminster","London","Female","35","[c]","25160","24490"
"New entrant CS","2021","16-19","Westminster","London","Male","35","[c]","25010","24300"
"New entrant CS","2021","16-19","Wiltshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wiltshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Angus and Dundee City","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Angus and Dundee City","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Barking & Dagenham and Havering","London","Female","40","[c]","29000","31060"
"New entrant CS","2021","20-29","Barking & Dagenham and Havering","London","Male","30","[c]","30110","31060"
"New entrant CS","2021","20-29","Barnet","London","Female","120","[c]","29440","31060"
"New entrant CS","2021","20-29","Barnet","London","Male","55","[c]","29260","31060"
"New entrant CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","Female","70","[c]","23110","22850"
"New entrant CS","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","Male","45","[c]","22780","22850"
"New entrant CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","190","[c]","25240","24240"
"New entrant CS","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","240","[c]","26050","27540"
"New entrant CS","2021","20-29","Bedford","Outside London","Female","35","[c]","24500","25450"
"New entrant CS","2021","20-29","Bedford","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Belfast","Outside London","Female","65","[c]","21990","20140"
"New entrant CS","2021","20-29","Belfast","Outside London","Male","50","[c]","22060","20140"
"New entrant CS","2021","20-29","Berkshire","Outside London","Female","85","[c]","26870","25560"
"New entrant CS","2021","20-29","Berkshire","Outside London","Male","75","[c]","27900","25540"
"New entrant CS","2021","20-29","Bexley and Greenwich","London","Female","95","[c]","28520","31060"
"New entrant CS","2021","20-29","Bexley and Greenwich","London","Male","65","[c]","28600","28720"
"New entrant CS","2021","20-29","Birmingham","Outside London","Female","335","[c]","23970","21150"
"New entrant CS","2021","20-29","Birmingham","Outside London","Male","205","[c]","24170","22230"
"New entrant CS","2021","20-29","Blackburn with Darwen","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Blackpool","Outside London","Female","115","[c]","22220","21010"
"New entrant CS","2021","20-29","Blackpool","Outside London","Male","135","[c]","22360","21010"
"New entrant CS","2021","20-29","Bournemouth and Poole","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bournemouth and Poole","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bradford","Outside London","Female","70","[c]","23970","22920"
"New entrant CS","2021","20-29","Bradford","Outside London","Male","60","[c]","22820","21010"
"New entrant CS","2021","20-29","Breckland and South Norfolk","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Breckland and South Norfolk","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Brent","London","Female","50","[c]","29610","31060"
"New entrant CS","2021","20-29","Brent","London","Male","30","[c]","29540","31060"
"New entrant CS","2021","20-29","Bridgend and Neath Port Talbot","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bridgend and Neath Port Talbot","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Brighton and Hove","Outside London","Female","35","[c]","24410","26970"
"New entrant CS","2021","20-29","Brighton and Hove","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bristol, City of","Outside London","Female","215","[c]","24340","23140"
"New entrant CS","2021","20-29","Bristol, City of","Outside London","Male","135","[c]","26020","25560"
"New entrant CS","2021","20-29","Bromley","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Bromley","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Buckinghamshire CC","Outside London","Female","55","[c]","25640","27570"
"New entrant CS","2021","20-29","Buckinghamshire CC","Outside London","Male","30","[c]","26680","27570"
"New entrant CS","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Calderdale and Kirklees","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Calderdale and Kirklees","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cambridgeshire CC","Outside London","Female","70","[c]","24940","24240"
"New entrant CS","2021","20-29","Cambridgeshire CC","Outside London","Male","55","[c]","25820","25850"
"New entrant CS","2021","20-29","Camden and City of London","London","Female","115","[c]","26320","22680"
"New entrant CS","2021","20-29","Camden and City of London","London","Male","85","[c]","27530","22680"
"New entrant CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Female","220","[c]","22560","20500"
"New entrant CS","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Male","180","[c]","23160","20600"
"New entrant CS","2021","20-29","Central Bedfordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Central Hampshire","Outside London","Female","65","[c]","24330","20970"
"New entrant CS","2021","20-29","Central Hampshire","Outside London","Male","55","[c]","25930","26350"
"New entrant CS","2021","20-29","Central Valleys","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Central Valleys","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire East","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire East","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire West and Chester","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cheshire West and Chester","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chorley and West Lancashire","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chorley and West Lancashire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","City of Edinburgh","Outside London","Female","360","[c]","25880","25410"
"New entrant CS","2021","20-29","City of Edinburgh","Outside London","Male","205","[c]","24740","20850"
"New entrant CS","2021","20-29","Clackmannanshire and Fife","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Clackmannanshire and Fife","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Conwy and Denbighshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Coventry","Outside London","Female","70","[c]","27060","27570"
"New entrant CS","2021","20-29","Coventry","Outside London","Male","55","[c]","27790","27570"
"New entrant CS","2021","20-29","Croydon","London","Female","160","[c]","28840","28650"
"New entrant CS","2021","20-29","Croydon","London","Male","180","[c]","30470","28650"
"New entrant CS","2021","20-29","Darlington","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Darlington","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Derby","Outside London","Female","35","[c]","23760","22920"
"New entrant CS","2021","20-29","Derby","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Devon CC","Outside London","Female","125","[c]","23540","22640"
"New entrant CS","2021","20-29","Devon CC","Outside London","Male","115","[c]","24120","22850"
"New entrant CS","2021","20-29","Dorset CC","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dorset CC","Outside London","Male","30","[c]","23210","22850"
"New entrant CS","2021","20-29","Dudley","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dudley","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dumfries and Galloway","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Dumfries and Galloway","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Durham CC","Outside London","Female","110","[c]","21900","21010"
"New entrant CS","2021","20-29","Durham CC","Outside London","Male","60","[c]","21700","21010"
"New entrant CS","2021","20-29","Ealing","London","Female","45","[c]","30430","31060"
"New entrant CS","2021","20-29","Ealing","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Derbyshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Derbyshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","35","[c]","24590","23540"
"New entrant CS","2021","20-29","East Kent","Outside London","Female","105","[c]","24310","24180"
"New entrant CS","2021","20-29","East Kent","Outside London","Male","75","[c]","24080","24180"
"New entrant CS","2021","20-29","East Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Merseyside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Riding of Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Riding of Yorkshire","Outside London","Male","35","[c]","23140","22850"
"New entrant CS","2021","20-29","East Surrey","Outside London","Female","40","[c]","26950","29290"
"New entrant CS","2021","20-29","East Surrey","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Sussex CC","Outside London","Female","65","[c]","23620","21300"
"New entrant CS","2021","20-29","East Sussex CC","Outside London","Male","60","[c]","23850","25850"
"New entrant CS","2021","20-29","Enfield","London","Female","45","[c]","29400","31060"
"New entrant CS","2021","20-29","Enfield","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Essex Haven Gateway","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Essex Thames Gateway","Outside London","Female","45","[c]","26130","24180"
"New entrant CS","2021","20-29","Essex Thames Gateway","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Falkirk","Outside London","Female","45","[c]","21720","21010"
"New entrant CS","2021","20-29","Falkirk","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Flintshire and Wrexham","Outside London","Female","35","[c]","22010","22850"
"New entrant CS","2021","20-29","Flintshire and Wrexham","Outside London","Male","45","[c]","22320","22850"
"New entrant CS","2021","20-29","Glasgow City","Outside London","Female","255","[c]","24070","23340"
"New entrant CS","2021","20-29","Glasgow City","Outside London","Male","165","[c]","24210","21010"
"New entrant CS","2021","20-29","Gloucestershire","Outside London","Female","40","[c]","24150","22920"
"New entrant CS","2021","20-29","Gloucestershire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Greater Manchester North East","Outside London","Female","60","[c]","26350","27570"
"New entrant CS","2021","20-29","Greater Manchester North East","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Greater Manchester North West","Outside London","Female","45","[c]","22700","21010"
"New entrant CS","2021","20-29","Greater Manchester North West","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Greater Manchester South East","Outside London","Female","45","[c]","22350","21010"
"New entrant CS","2021","20-29","Greater Manchester South East","Outside London","Male","40","[c]","22520","21010"
"New entrant CS","2021","20-29","Greater Manchester South West","Outside London","Female","185","[c]","22970","20140"
"New entrant CS","2021","20-29","Greater Manchester South West","Outside London","Male","175","[c]","23820","24370"
"New entrant CS","2021","20-29","Gwent Valleys","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Gwent Valleys","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Gwynedd","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Gwynedd","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Hackney and Newham","London","Female","135","[c]","30010","31060"
"New entrant CS","2021","20-29","Hackney and Newham","London","Male","70","[c]","29970","31060"
"New entrant CS","2021","20-29","Haringey and Islington","London","Female","145","[c]","27940","30220"
"New entrant CS","2021","20-29","Haringey and Islington","London","Male","65","[c]","27340","30220"
"New entrant CS","2021","20-29","Harrow and Hillingdon","London","Female","80","[c]","28910","31060"
"New entrant CS","2021","20-29","Harrow and Hillingdon","London","Male","50","[c]","28760","28650"
"New entrant CS","2021","20-29","Hartlepool and Stockton-on-Tees","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Hartlepool and Stockton-on-Tees","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Heart of Essex","Outside London","Female","80","[c]","26730","26970"
"New entrant CS","2021","20-29","Heart of Essex","Outside London","Male","40","[c]","25910","25850"
"New entrant CS","2021","20-29","Herefordshire, County of","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Herefordshire, County of","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Hertfordshire","Outside London","Female","105","[c]","26190","25060"
"New entrant CS","2021","20-29","Hertfordshire","Outside London","Male","60","[c]","27630","28580"
"New entrant CS","2021","20-29","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Hounslow and Richmond upon Thames","London","Female","95","[c]","26900","28000"
"New entrant CS","2021","20-29","Hounslow and Richmond upon Thames","London","Male","70","[c]","28530","30720"
"New entrant CS","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
