"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Ministry of Justice","Unknown","AA/AO","15","15","20040","19930"
"In post","2021","No function","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","West Central Scotland","AA/AO","260","235","20220","20440"
"In post","2021","No function","Ministry of Justice","West Central Scotland","EO","115","105","23370","22710"
"In post","2021","No function","Ministry of Justice","West Central Scotland","G6/G7","15","10","56130","58000"
"In post","2021","No function","Ministry of Justice","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","West Central Scotland","SEO/HEO","100","100","28990","27240"
"In post","2021","No function","Ministry of Justice","West Midlands","AA/AO","1880","1705","21170","19930"
"In post","2021","No function","Ministry of Justice","West Midlands","EO","430","410","23710","22570"
"In post","2021","No function","Ministry of Justice","West Midlands","G6/G7","45","45","54720","53700"
"In post","2021","No function","Ministry of Justice","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","West Midlands","SEO/HEO","280","275","31680","30180"
"In post","2021","No function","Ministry of Justice","West Midlands","Unknown","745","680","29080","28200"
"In post","2021","No function","Ministry of Justice","West Wales and The Valleys","AA/AO","540","475","22050","20100"
"In post","2021","No function","Ministry of Justice","West Wales and The Valleys","EO","105","95","25480","24100"
"In post","2021","No function","Ministry of Justice","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","West Wales and The Valleys","SEO/HEO","70","65","34900","34830"
"In post","2021","No function","Ministry of Justice","West Wales and The Valleys","Unknown","610","570","29620","28200"
"In post","2021","No function","Ministry of Justice","West Yorkshire","AA/AO","2085","1915","23830","22850"
"In post","2021","No function","Ministry of Justice","West Yorkshire","EO","480","450","28800","28800"
"In post","2021","No function","Ministry of Justice","West Yorkshire","G6/G7","45","45","63820","59860"
"In post","2021","No function","Ministry of Justice","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","West Yorkshire","SEO/HEO","415","390","37600","36710"
"In post","2021","No function","Ministry of Justice","West Yorkshire","Unknown","540","495","30010","30210"
"In post","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","EO","50","45","34990","34140"
"In post","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","SEO/HEO","45","45","43200","43710"
"In post","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","65","65","36890","37560"
"In post","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","35","30","44830","44260"
"In post","2021","No function","National Crime Agency","Cheshire","AA/AO","70","70","21690","20800"
"In post","2021","No function","National Crime Agency","Cheshire","EO","590","580","32140","32770"
"In post","2021","No function","National Crime Agency","Cheshire","G6/G7","30","30","63390","60990"
"In post","2021","No function","National Crime Agency","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Cheshire","SEO/HEO","360","360","41840","41660"
"In post","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","EO","40","40","33840","34140"
"In post","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","SEO/HEO","20","20","42260","43710"
"In post","2021","No function","National Crime Agency","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Devon","EO","25","25","33260","33120"
"In post","2021","No function","National Crime Agency","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Devon","SEO/HEO","15","15","42650","42450"
"In post","2021","No function","National Crime Agency","East Anglia","EO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Essex","EO","10","10","30780","32770"
"In post","2021","No function","National Crime Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","22670","20800"
"In post","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","165","165","31960","32770"
"In post","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","110","110","42200","43580"
"In post","2021","No function","National Crime Agency","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Hampshire and Isle of Wight","EO","45","40","32380","34140"
"In post","2021","No function","National Crime Agency","Hampshire and Isle of Wight","SEO/HEO","20","20","43300","43710"
"In post","2021","No function","National Crime Agency","Inner London - East","AA/AO","80","75","26230","24220"
"In post","2021","No function","National Crime Agency","Inner London - East","EO","515","505","35350","36200"
"In post","2021","No function","National Crime Agency","Inner London - East","G6/G7","110","110","66020","64410"
"In post","2021","No function","National Crime Agency","Inner London - East","SCS level","20","20","117940","97310"
"In post","2021","No function","National Crime Agency","Inner London - East","SEO/HEO","555","545","45640","46140"
"In post","2021","No function","National Crime Agency","Kent","AA/AO","10","10","25230","22980"
"In post","2021","No function","National Crime Agency","Kent","EO","90","85","35130","36200"
"In post","2021","No function","National Crime Agency","Kent","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","National Crime Agency","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Kent","SEO/HEO","80","75","45700","45480"
"In post","2021","No function","National Crime Agency","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Lancashire","EO","50","50","32570","32780"
"In post","2021","No function","National Crime Agency","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Lancashire","SEO/HEO","20","20","43120","43710"
"In post","2021","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","10","10","[c]","[c]"
"In post","2021","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","20","41800","41810"
"In post","2021","No function","National Crime Agency","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2021","No function","National Crime Agency","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","North Yorkshire","SEO/HEO","15","15","45740","45480"
"In post","2021","No function","National Crime Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Northern Ireland","EO","40","40","33450","33100"
"In post","2021","No function","National Crime Agency","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Northern Ireland","SEO/HEO","45","40","42660","43710"
"In post","2021","No function","National Crime Agency","Northumberland and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","National Crime Agency","Northumberland and Tyne and Wear","EO","65","65","32680","34140"
"In post","2021","No function","National Crime Agency","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Northumberland and Tyne and Wear","SEO/HEO","30","30","41960","40210"
"In post","2021","No function","National Crime Agency","Outer London - South","EO","45","45","37880","37860"
"In post","2021","No function","National Crime Agency","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Outer London - South","SEO/HEO","30","30","46410","47130"
"In post","2021","No function","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Overseas","G6/G7","20","20","81740","76730"
"In post","2021","No function","National Crime Agency","Overseas","SEO/HEO","105","105","65200","62570"
"In post","2021","No function","National Crime Agency","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Shropshire and Staffordshire","EO","15","15","31780","30640"
"In post","2021","No function","National Crime Agency","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Shropshire and Staffordshire","SEO/HEO","20","20","43400","42340"
"In post","2021","No function","National Crime Agency","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","South Yorkshire","EO","65","60","32190","32770"
"In post","2021","No function","National Crime Agency","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","South Yorkshire","SEO/HEO","25","25","41600","43710"
"In post","2021","No function","National Crime Agency","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Surrey, East and West Sussex","EO","35","35","37240","37700"
"In post","2021","No function","National Crime Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Surrey, East and West Sussex","SEO/HEO","20","20","46810","47130"
"In post","2021","No function","National Crime Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","Unknown","EO","10","10","33150","33920"
"In post","2021","No function","National Crime Agency","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","National Crime Agency","Unknown","SEO/HEO","75","75","44870","44910"
"In post","2021","No function","National Crime Agency","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Central Scotland","EO","30","30","33370","33040"
"In post","2021","No function","National Crime Agency","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Central Scotland","SEO/HEO","20","20","41870","40210"
"In post","2021","No function","National Crime Agency","West Midlands","AA/AO","30","30","22240","20800"
"In post","2021","No function","National Crime Agency","West Midlands","EO","205","200","33310","33100"
"In post","2021","No function","National Crime Agency","West Midlands","G6/G7","20","20","63780","60990"
"In post","2021","No function","National Crime Agency","West Midlands","SEO/HEO","160","155","42170","40620"
"In post","2021","No function","National Crime Agency","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Wales and The Valleys","EO","35","35","33190","34140"
"In post","2021","No function","National Crime Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Wales and The Valleys","SEO/HEO","25","25","42840","43710"
"In post","2021","No function","National Crime Agency","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Yorkshire","EO","70","70","33410","34730"
"In post","2021","No function","National Crime Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","National Crime Agency","West Yorkshire","SEO/HEO","50","50","42230","41950"
"In post","2021","No function","Northern Ireland Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Inner London - West","G6/G7","25","25","55790","52850"
"In post","2021","No function","Northern Ireland Office","Inner London - West","SCS level","10","10","90460","80940"
"In post","2021","No function","Northern Ireland Office","Inner London - West","SEO/HEO","25","25","36670","36800"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","EO","10","10","25470","25500"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","G6/G7","15","15","51780","50930"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","SEO/HEO","25","25","34230","34990"
"In post","2021","No function","Office for Standards in Education","Derbyshire and Nottinghamshire","AA/AO","30","30","21150","21160"
"In post","2021","No function","Office for Standards in Education","Derbyshire and Nottinghamshire","EO","20","15","26150","25880"
"In post","2021","No function","Office for Standards in Education","Derbyshire and Nottinghamshire","G6/G7","40","40","74400","75500"
"In post","2021","No function","Office for Standards in Education","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","Derbyshire and Nottinghamshire","SEO/HEO","60","55","44290","51360"
"In post","2021","No function","Office for Standards in Education","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","East Anglia","G6/G7","50","50","75680","75500"
"In post","2021","No function","Office for Standards in Education","East Anglia","SEO/HEO","40","40","50460","51360"
"In post","2021","No function","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","25","25","21160","21160"
"In post","2021","No function","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","25","25880","25880"
"In post","2021","No function","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","45","45","74450","75500"
"In post","2021","No function","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","40","46240","51360"
"In post","2021","No function","Office for Standards in Education","Greater Manchester","AA/AO","115","105","21160","21160"
"In post","2021","No function","Office for Standards in Education","Greater Manchester","EO","55","55","25760","25880"
"In post","2021","No function","Office for Standards in Education","Greater Manchester","G6/G7","70","70","73850","75500"
"In post","2021","No function","Office for Standards in Education","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","Greater Manchester","SEO/HEO","115","110","42480","39850"
"In post","2021","No function","Office for Standards in Education","Inner London - West","AA/AO","10","10","22360","21240"
"In post","2021","No function","Office for Standards in Education","Inner London - West","EO","25","25","28700","28880"
"In post","2021","No function","Office for Standards in Education","Inner London - West","G6/G7","145","145","74660","75500"
"In post","2021","No function","Office for Standards in Education","Inner London - West","SCS level","10","10","116700","109920"
"In post","2021","No function","Office for Standards in Education","Inner London - West","SEO/HEO","135","130","47510","51360"
"In post","2021","No function","Office for Standards in Education","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","North Yorkshire","G6/G7","75","75","74620","75500"
"In post","2021","No function","Office for Standards in Education","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","North Yorkshire","SEO/HEO","45","45","49800","51360"
"In post","2021","No function","Office for Standards in Education","West Midlands","AA/AO","15","15","21430","21160"
"In post","2021","No function","Office for Standards in Education","West Midlands","EO","5","5","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","West Midlands","G6/G7","55","55","75340","75500"
"In post","2021","No function","Office for Standards in Education","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","West Midlands","SEO/HEO","50","50","48640","51360"
"In post","2021","No function","Office of Gas and Electricity Markets","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Inner London - East","AA/AO","15","15","20980","19750"
"In post","2021","No function","Office of Gas and Electricity Markets","Inner London - East","EO","80","80","27530","26390"
"In post","2021","No function","Office of Gas and Electricity Markets","Inner London - East","G6/G7","185","180","61210","58790"
"In post","2021","No function","Office of Gas and Electricity Markets","Inner London - East","SCS level","25","25","101110","91810"
"In post","2021","No function","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","155","150","37730","37000"
"In post","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","30","30","18580","18180"
"In post","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","EO","150","145","24340","24050"
"In post","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","80","80","54940","54220"
"In post","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","140","140","34000","33000"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","EO","20","20","24340","24510"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","75","75","52740","48350"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","15","15","100240","87910"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","85","85","35610","34780"
"In post","2021","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","56470","55060"
"In post","2021","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Greater Manchester","G6/G7","15","15","61900","60020"
"In post","2021","No function","Office of Rail and Road","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Inner London - East","EO","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Inner London - East","G6/G7","70","70","64360","63920"
"In post","2021","No function","Office of Rail and Road","Inner London - East","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Inner London - East","SEO/HEO","35","30","41140","39590"
"In post","2021","No function","Office of Rail and Road","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","North Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Central Scotland","G6/G7","15","15","58870","57370"
"In post","2021","No function","Office of Rail and Road","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Midlands","G6/G7","10","10","61710","65110"
"In post","2021","No function","Office of Rail and Road","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Anglia","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East Wales","SEO/HEO","15","15","32600","32900"
"In post","2021","No function","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - East","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Merseyside","EO","10","10","22940","22230"
"In post","2021","No function","Other Cabinet Office Agencies","Merseyside","G6/G7","50","50","54350","55000"
"In post","2021","No function","Other Cabinet Office Agencies","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Merseyside","SEO/HEO","25","25","31640","31500"
"In post","2021","No function","Other Cabinet Office Agencies","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Scottish Government","Eastern Scotland","AA/AO","1115","1050","23400","24130"
"In post","2021","No function","Scottish Government","Eastern Scotland","EO","1370","1290","31850","33650"
"In post","2021","No function","Scottish Government","Eastern Scotland","G6/G7","85","80","63180","60630"
"In post","2021","No function","Scottish Government","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Scottish Government","Eastern Scotland","SEO/HEO","595","545","39370","39500"
"In post","2021","No function","Scottish Government","Highlands and Islands","AA/AO","75","70","22830","22220"
"In post","2021","No function","Scottish Government","Highlands and Islands","EO","65","60","32120","33650"
"In post","2021","No function","Scottish Government","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scottish Government","Highlands and Islands","SEO/HEO","20","15","39550","39500"
"In post","2021","No function","Scottish Government","North Eastern Scotland","AA/AO","155","145","22540","21490"
"In post","2021","No function","Scottish Government","North Eastern Scotland","EO","130","125","31930","33650"
"In post","2021","No function","Scottish Government","North Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Scottish Government","North Eastern Scotland","SEO/HEO","60","55","37970","39500"
"In post","2021","No function","Scottish Government","Southern Scotland","AA/AO","155","135","22550","22220"
"In post","2021","No function","Scottish Government","Southern Scotland","EO","115","105","30740","30930"
"In post","2021","No function","Scottish Government","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scottish Government","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scottish Government","Southern Scotland","SEO/HEO","50","45","36640","34150"
"In post","2021","No function","Scottish Government","West Central Scotland","AA/AO","755","700","22950","22220"
"In post","2021","No function","Scottish Government","West Central Scotland","EO","960","915","31920","33650"
"In post","2021","No function","Scottish Government","West Central Scotland","G6/G7","25","25","61420","55950"
"In post","2021","No function","Scottish Government","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Scottish Government","West Central Scotland","SEO/HEO","385","345","37750","36780"
"In post","2021","No function","The National Archives","Outer London - West and North West","AA/AO","65","55","20970","20650"
"In post","2021","No function","The National Archives","Outer London - West and North West","EO","50","50","25480","24960"
"In post","2021","No function","The National Archives","Outer London - West and North West","G6/G7","45","45","52200","48580"
"In post","2021","No function","The National Archives","Outer London - West and North West","SCS level","10","10","[c]","[c]"
"In post","2021","No function","The National Archives","Outer London - West and North West","SEO/HEO","175","170","34290","34260"
"In post","2021","No function","United Kingdom Statistics Authority","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","East Wales","AA/AO","335","300","19360","19520"
"In post","2021","No function","United Kingdom Statistics Authority","East Wales","EO","185","170","23710","23050"
"In post","2021","No function","United Kingdom Statistics Authority","East Wales","G6/G7","85","85","52250","50090"
"In post","2021","No function","United Kingdom Statistics Authority","East Wales","SCS level","10","10","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","East Wales","SEO/HEO","275","260","32910","31270"
"In post","2021","No function","United Kingdom Statistics Authority","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA/AO","1040","655","19730","19520"
"In post","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","225","215","23970","23050"
"In post","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G6/G7","60","60","51960","49120"
"In post","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","295","285","32730","30780"
"In post","2021","No function","United Kingdom Statistics Authority","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Inner London - West","EO","10","10","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Inner London - West","SEO/HEO","25","25","35120","33130"
"In post","2021","No function","United Kingdom Statistics Authority","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Wales Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","No function","Wales Office","Inner London - West","G6/G7","5","5","[c]","[c]"
