"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Crown Prosecution Service","Heterosexual / straight","40","[c]","27360","22710"
"Leaver CS","2021","20-29","Legal","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Government Legal Department","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Courts and Tribunals Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Ministry of Justice (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scottish Courts and Tribunals Service","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","UK Supreme Court","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Advisory, Conciliation and Arbitration Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Animal and Plant Health Agency","Unknown","45","[c]","22860","23660"
"Leaver CS","2021","20-29","No function","Cabinet Office (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Cabinet Office (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Cabinet Office (excl. agencies)","Unknown","40","[c]","30470","28000"
"Leaver CS","2021","20-29","No function","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Crown Office and Procurator Fiscal Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Defence Science and Technology Laboratory","Heterosexual / straight","60","[c]","21390","17180"
"Leaver CS","2021","20-29","No function","Defence Science and Technology Laboratory","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Defence Science and Technology Laboratory","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","80","[c]","25030","24370"
"Leaver CS","2021","20-29","No function","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Department for International Trade","Unknown","35","[c]","21200","18200"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Licensing Agency","Heterosexual / straight","35","[c]","20850","21590"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Licensing Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Driver and Vehicle Standards Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Health and Safety Executive","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Courts and Tribunals Service","Heterosexual / straight","100","[c]","20680","19930"
"Leaver CS","2021","20-29","No function","HM Courts and Tribunals Service","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Courts and Tribunals Service","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Courts and Tribunals Service","Unknown","180","[c]","20720","19930"
"Leaver CS","2021","20-29","No function","HM Land Registry","Heterosexual / straight","30","[c]","23790","22350"
"Leaver CS","2021","20-29","No function","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Land Registry","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Prison and Probation Service","Heterosexual / straight","645","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Prison and Probation Service","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Prison and Probation Service","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Prison and Probation Service","Unknown","400","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Treasury (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Treasury (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Insolvency Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Legal Aid Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
