"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
