"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","AO","35","[c]","20790","20480"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","AO","45","[c]","21490","20900"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","AO","45","[c]","20250","19630"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","AO","35","[c]","21340","21050"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","North West (England)","AA","[c]","[c]","[c]","[c]"
