"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Statistics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Heterosexual / straight","455","[c]","42890","35590"
"Leaver Dept.","2021","Unknown","London","Female","LGBO","35","[c]","42520","34890"
"Leaver Dept.","2021","Unknown","London","Female","Undeclared","65","[c]","44550","40640"
"Leaver Dept.","2021","Unknown","London","Female","Unknown","525","[c]","43820","40050"
"Leaver Dept.","2021","Unknown","London","Male","Heterosexual / straight","345","[c]","45050","39180"
"Leaver Dept.","2021","Unknown","London","Male","LGBO","60","[c]","47230","40730"
"Leaver Dept.","2021","Unknown","London","Male","Undeclared","40","[c]","42780","38540"
"Leaver Dept.","2021","Unknown","London","Male","Unknown","480","[c]","44240","40230"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Female","Heterosexual / straight","110","[c]","26200","26890"
"Leaver Dept.","2021","Unknown","North East (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Female","Unknown","165","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Male","Heterosexual / straight","65","[c]","27750","27230"
"Leaver Dept.","2021","Unknown","North East (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Male","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Female","Heterosexual / straight","125","[c]","29270","27570"
"Leaver Dept.","2021","Unknown","North West (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Female","Unknown","210","[c]","27820","27570"
"Leaver Dept.","2021","Unknown","North West (England)","Male","Heterosexual / straight","95","[c]","29570","27570"
"Leaver Dept.","2021","Unknown","North West (England)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Male","Unknown","205","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Female","Heterosexual / straight","70","[c]","29920","27570"
"Leaver Dept.","2021","Unknown","Scotland","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Female","Unknown","150","[c]","26790","27570"
"Leaver Dept.","2021","Unknown","Scotland","Male","Heterosexual / straight","45","[c]","30270","27570"
"Leaver Dept.","2021","Unknown","Scotland","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Male","Unknown","125","[c]","27830","27570"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Female","Heterosexual / straight","45","[c]","29370","27570"
"Leaver Dept.","2021","Unknown","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","120","[c]","34830","32000"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","205","[c]","32970","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","90","[c]","38350","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","180","[c]","33710","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Female","Heterosexual / straight","45","[c]","26290","27570"
"Leaver Dept.","2021","Unknown","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Male","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Female","Heterosexual / straight","40","[c]","27550","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Female","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Female","Heterosexual / straight","85","[c]","32290","28160"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Female","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Male","Heterosexual / straight","55","[c]","33120","30530"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Male","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Female","Unknown","35","[c]","47150","40650"
"New entrant CS","2021","Commercial","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
