"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AO","Heterosexual / straight","80","[c]","21080","19930"
"Leaver Dept.","2021","Asian","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","EO","Heterosexual / straight","60","[c]","25950","26410"
"Leaver Dept.","2021","Asian","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
