"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Ministry of Justice","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Unknown","30","[c]","22800","22920"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","AO","305","[c]","20410","20120"
"New entrant CS","2021","Unknown","Attorney General's Departments","EO","90","[c]","26730","26970"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","G7","215","[c]","51530","50520"
"New entrant CS","2021","Unknown","Attorney General's Departments","HEO","100","[c]","38250","38000"
"New entrant CS","2021","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","AO","80","[c]","20890","20800"
"New entrant CS","2021","Unknown","Cabinet Office","EO","65","[c]","26580","27500"
"New entrant CS","2021","Unknown","Cabinet Office","G6","60","[c]","83690","88500"
"New entrant CS","2021","Unknown","Cabinet Office","G7","55","[c]","54890","54700"
"New entrant CS","2021","Unknown","Cabinet Office","HEO","610","[c]","28650","28000"
"New entrant CS","2021","Unknown","Cabinet Office","SCS level","165","[c]","82260","71500"
"New entrant CS","2021","Unknown","Cabinet Office","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AO","165","[c]","21150","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","225","[c]","25120","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G7","45","[c]","54290","53380"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","HEO","150","[c]","33040","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO","70","[c]","41100","40050"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","EO","225","[c]","26010","25000"
"New entrant CS","2021","Unknown","Department for Education","G6","30","[c]","64900","64180"
"New entrant CS","2021","Unknown","Department for Education","G7","100","[c]","51490","49860"
"New entrant CS","2021","Unknown","Department for Education","HEO","160","[c]","31240","29360"
"New entrant CS","2021","Unknown","Department for Education","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SEO","140","[c]","37930","36500"
"New entrant CS","2021","Unknown","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AO","65","[c]","22450","23660"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","85","[c]","22930","24920"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G7","45","[c]","52290","52290"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","HEO","85","[c]","31850","32560"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO","50","[c]","37640","36700"
"New entrant CS","2021","Unknown","Department for International Trade","AO","45","[c]","18650","18200"
"New entrant CS","2021","Unknown","Department for International Trade","EO","30","[c]","25550","26250"
"New entrant CS","2021","Unknown","Department for International Trade","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","HEO","55","[c]","31970","31800"
"New entrant CS","2021","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SEO","30","[c]","40370","38540"
"New entrant CS","2021","Unknown","Department for Transport","AA","70","[c]","18780","18060"
"New entrant CS","2021","Unknown","Department for Transport","AO","200","[c]","23420","21590"
"New entrant CS","2021","Unknown","Department for Transport","EO","80","[c]","27250","26130"
"New entrant CS","2021","Unknown","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","HEO","50","[c]","32260","31040"
"New entrant CS","2021","Unknown","Department for Transport","SEO","40","[c]","42330","41650"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AO","515","[c]","21410","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","EO","1270","[c]","28670","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","HEO","40","[c]","34410","34140"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO","35","[c]","39630","39330"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","EO","240","[c]","26520","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6","80","[c]","65810","66230"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G7","180","[c]","52320","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care","HEO","420","[c]","31830","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SCS level","50","[c]","99310","88000"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO","185","[c]","39750","40650"
"New entrant CS","2021","Unknown","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AO","515","[c]","22530","22350"
"New entrant CS","2021","Unknown","HM Land Registry","EO","50","[c]","27820","27130"
"New entrant CS","2021","Unknown","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO","35","[c]","41530","38550"
"New entrant CS","2021","Unknown","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","AO","2035","[c]","20260","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","EO","665","[c]","25660","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","G7","50","[c]","54080","52580"
"New entrant CS","2021","Unknown","HM Revenue and Customs","HEO","320","[c]","32740","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SEO","70","[c]","39410","38630"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","AO","435","[c]","21890","21430"
"New entrant CS","2021","Unknown","Home Office","EO","690","[c]","26720","24880"
"New entrant CS","2021","Unknown","Home Office","G6","30","[c]","69570","68700"
"New entrant CS","2021","Unknown","Home Office","G7","150","[c]","57190","57430"
"New entrant CS","2021","Unknown","Home Office","HEO","215","[c]","34260","35050"
"New entrant CS","2021","Unknown","Home Office","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","SEO","155","[c]","41950","41950"
"New entrant CS","2021","Unknown","Ministry of Defence","AA","125","[c]","19310","19560"
"New entrant CS","2021","Unknown","Ministry of Defence","AO","280","[c]","25480","23540"
"New entrant CS","2021","Unknown","Ministry of Defence","EO","250","[c]","23230","25000"
"New entrant CS","2021","Unknown","Ministry of Defence","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","G7","55","[c]","63590","56500"
"New entrant CS","2021","Unknown","Ministry of Defence","HEO","130","[c]","33260","33000"
"New entrant CS","2021","Unknown","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","SEO","85","[c]","41500","40000"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","55","[c]","28620","26670"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
