"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Health and Safety Executive","Outside London","LGBO","85","85","39240","31710"
"In post","2021","Health and Safety Executive","Outside London","Undeclared","400","375","43900","43220"
"In post","2021","Health and Safety Executive","Outside London","Unknown","215","200","42700","40020"
"In post","2021","HM Courts and Tribunals Service","London","Heterosexual / straight","2880","2705","29230","23500"
"In post","2021","HM Courts and Tribunals Service","London","LGBO","140","135","31590","26410"
"In post","2021","HM Courts and Tribunals Service","London","Undeclared","490","460","30510","25910"
"In post","2021","HM Courts and Tribunals Service","London","Unknown","935","895","26000","22680"
"In post","2021","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","8920","7880","23370","20100"
"In post","2021","HM Courts and Tribunals Service","Outside London","LGBO","405","390","22360","19930"
"In post","2021","HM Courts and Tribunals Service","Outside London","Undeclared","1490","1320","24120","20420"
"In post","2021","HM Courts and Tribunals Service","Outside London","Unknown","1330","1215","21850","19930"
"In post","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","London","Heterosexual / straight","210","200","42830","37290"
"In post","2021","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Undeclared","45","45","40340","37290"
"In post","2021","HM Land Registry","London","Unknown","115","110","39190","30600"
"In post","2021","HM Land Registry","Outside London","Heterosexual / straight","3335","3015","31410","27130"
"In post","2021","HM Land Registry","Outside London","LGBO","135","130","28870","27130"
"In post","2021","HM Land Registry","Outside London","Undeclared","655","565","32380","27130"
"In post","2021","HM Land Registry","Outside London","Unknown","1850","1695","28110","27130"
"In post","2021","HM Prison and Probation Service","London","Heterosexual / straight","4275","4160","36260","33590"
"In post","2021","HM Prison and Probation Service","London","LGBO","305","300","36530","33590"
"In post","2021","HM Prison and Probation Service","London","Undeclared","465","445","37470","34940"
"In post","2021","HM Prison and Probation Service","London","Unknown","1415","1355","33190","31630"
"In post","2021","HM Prison and Probation Service","Outside London","Heterosexual / straight","33205","31370","29700","27850"
"In post","2021","HM Prison and Probation Service","Outside London","LGBO","2290","2235","29120","27150"
"In post","2021","HM Prison and Probation Service","Outside London","Undeclared","3595","3360","31020","31220"
"In post","2021","HM Prison and Probation Service","Outside London","Unknown","8475","7805","28090","27150"
"In post","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","4530","4315","44520","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","LGBO","305","295","46830","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Undeclared","725","680","43960","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","2495","2365","40710","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","30090","27600","30970","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","1805","1725","29770","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","3850","3460","31170","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","19145","17370","26510","21440"
"In post","2021","HM Treasury (excl. agencies)","London","Heterosexual / straight","1470","1440","48370","52500"
"In post","2021","HM Treasury (excl. agencies)","London","LGBO","145","145","48430","52500"
"In post","2021","HM Treasury (excl. agencies)","London","Undeclared","255","255","44400","38000"
"In post","2021","HM Treasury (excl. agencies)","London","Unknown","80","80","48420","41890"
"In post","2021","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","50","50","31120","23970"
"In post","2021","HM Treasury (excl. agencies)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","Heterosexual / straight","10450","9850","39720","35070"
"In post","2021","Home Office (incl. agencies)","London","LGBO","400","395","43720","41950"
"In post","2021","Home Office (incl. agencies)","London","Undeclared","1735","1620","39390","35070"
"In post","2021","Home Office (incl. agencies)","London","Unknown","745","740","39770","35050"
"In post","2021","Home Office (incl. agencies)","Outside London","Heterosexual / straight","17495","16035","27140","25040"
"In post","2021","Home Office (incl. agencies)","Outside London","LGBO","760","725","27120","25040"
"In post","2021","Home Office (incl. agencies)","Outside London","Undeclared","2425","2190","28030","26360"
"In post","2021","Home Office (incl. agencies)","Outside London","Unknown","1020","990","25850","24880"
"In post","2021","Home Office (incl. agencies)","Overseas","Heterosexual / straight","240","235","28200","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Undeclared","70","70","28420","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Insolvency Service","London","Heterosexual / straight","160","150","41970","38510"
"In post","2021","Insolvency Service","London","LGBO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Insolvency Service","London","Unknown","135","130","39240","37570"
"In post","2021","Insolvency Service","Outside London","Heterosexual / straight","755","715","33070","31000"
"In post","2021","Insolvency Service","Outside London","LGBO","40","40","30440","27060"
"In post","2021","Insolvency Service","Outside London","Undeclared","45","45","38180","35230"
"In post","2021","Insolvency Service","Outside London","Unknown","660","630","28150","23790"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","70","70","56030","54230"
"In post","2021","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Unknown","30","30","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","70","70","44810","49960"
"In post","2021","Institute for Apprenticeships and Technical Education","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Legal Aid Agency","London","Heterosexual / straight","140","135","43880","39520"
"In post","2021","Legal Aid Agency","London","LGBO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Legal Aid Agency","London","Unknown","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Outside London","Heterosexual / straight","800","745","26480","22570"
"In post","2021","Legal Aid Agency","Outside London","LGBO","40","40","25430","21170"
"In post","2021","Legal Aid Agency","Outside London","Undeclared","100","95","23100","21010"
"In post","2021","Legal Aid Agency","Outside London","Unknown","80","75","21510","19930"
"In post","2021","Maritime and Coastguard Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","895","860","37840","33730"
"In post","2021","Maritime and Coastguard Agency","Outside London","LGBO","35","35","37170","32950"
"In post","2021","Maritime and Coastguard Agency","Outside London","Undeclared","165","160","37720","35380"
"In post","2021","Maritime and Coastguard Agency","Outside London","Unknown","125","120","30680","26590"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","605","590","47230","40970"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","London","LGBO","30","30","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","105","105","52700","53360"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","London","Unknown","265","250","52530","46460"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","190","185","43530","40450"
