"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","Outside London","G6/G7","25","25","56100","49700"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","Outside London","SEO/HEO","10","10","30160","28000"
"In post","2021","Cabinet Office (excl. agencies)","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","G6/G7","25","25","55730","53810"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","SEO/HEO","30","25","33370","32000"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","G6/G7","70","70","58310","56340"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","SEO/HEO","20","20","33770","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","25","25","29570","29250"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","G6/G7","15","15","66330","56520"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","SEO/HEO","10","10","32750","32650"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","SEO/HEO","20","20","31010","29250"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","London","G6/G7","15","15","68960","66900"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","London","SEO/HEO","35","35","29510","29250"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset CC","Outside London","SEO/HEO","10","10","35240","33470"
"In post","2021","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","Outside London","G6/G7","10","10","63160","53320"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","Outside London","SEO/HEO","10","10","32100","30630"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","EO","10","10","24360","23850"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","G6/G7","65","65","55590","52580"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","SEO/HEO","75","75","35270","37300"
"In post","2021","Cabinet Office (excl. agencies)","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lambeth","London","SEO/HEO","10","10","29310","28630"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","EO","10","10","24780","25230"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","G6/G7","60","60","57050","53170"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","SEO/HEO","90","85","32980","32220"
"In post","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","SCS level","10","10","124750","129180"
"In post","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","AA/AO","15","15","21290","21260"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","G6/G7","55","55","59980","54800"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office (excl. agencies)","Liverpool","Outside London","SEO/HEO","35","35","31940","32000"
"In post","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","G6/G7","35","35","58190","54470"
"In post","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","SEO/HEO","50","50","31810","32000"
"In post","2021","Cabinet Office (excl. agencies)","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","AA/AO","35","30","20900","20920"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","EO","10","10","26570","26670"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","SEO/HEO","45","40","34570","33940"
"In post","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","G6/G7","15","15","52240","49700"
"In post","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","Outside London","SEO/HEO","15","15","29130","28000"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","EO","15","10","24640","23850"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","G6/G7","35","35","57950","55120"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","SCS level","10","10","85510","75980"
"In post","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","SEO/HEO","30","25","34910","33640"
"In post","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","SEO/HEO","10","10","32360","30630"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","SEO/HEO","10","10","33780","33300"
