"Status","Year","Disability","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Food Standards Agency","Counter Fraud","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","30","30","43880","37910"
"In post","2021","Declared non-disabled","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Finance","35","35","41260","37910"
"In post","2021","Declared non-disabled","Food Standards Agency","Human Resources","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Internal Audit","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Legal","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Operational Delivery","440","420","31620","27680"
"In post","2021","Declared non-disabled","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Policy","105","105","43200","39300"
"In post","2021","Declared non-disabled","Food Standards Agency","Project Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Science and Engineering","40","40","45150","40960"
"In post","2021","Declared non-disabled","Food Standards Agency","Social Research","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Veterinarian","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","Unknown","105","105","35710","30650"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","35","35","43660","43700"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","80","75","49690","46880"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","75","75","42780","40100"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","110","105","49460","52550"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","115","110","45760","39260"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","135","130","47670","44230"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","150","145","45110","38860"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","45","45","42220","38550"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","85","85","43620","37560"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","50","50","62780","67050"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","385","370","33990","28560"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","40","40","57760","56900"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","155","150","69430","70410"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","2845","2810","50510","50430"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","190","185","42830","38600"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","50","50","55660","56450"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","110","105","41340","34710"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","220","215","52130","46570"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","Unknown","905","875","31700","30160"
"In post","2021","Declared non-disabled","Government Actuary's Department","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","Finance","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","Human Resources","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","Other","130","120","73550","67990"
"In post","2021","Declared non-disabled","Government Actuary's Department","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Communications","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Counter Fraud","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Finance","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Human Resources","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Internal Audit","270","255","50130","48780"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Policy","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Finance","30","30","38770","31780"
"In post","2021","Declared non-disabled","Government Legal Department","Human Resources","45","45","39710","32250"
"In post","2021","Declared non-disabled","Government Legal Department","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","1460","1350","59170","55000"
"In post","2021","Declared non-disabled","Government Legal Department","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Other","280","270","32390","27580"
"In post","2021","Declared non-disabled","Government Legal Department","Policy","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","30","30","50610","49700"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","5","5","[c]","[c]"
