"Status","Year","Disability","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","Heterosexual / straight","45","[c]","35240","28460"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","30","[c]","36580","33570"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
