"Status","Year","Age","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Wales","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","Heterosexual / straight","95","[c]","28870","27760"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North West (England)","Heterosexual / straight","40","[c]","22860","21430"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
