"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","EO","10","10","29240","29570"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","HEO","10","10","35110","35580"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","G6","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","G7","30","30","54100","53110"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","HEO","35","35","34250","36160"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","SEO","25","25","39390","38630"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","G6","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","G7","30","25","54040","52930"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","HEO","20","20","33880","31810"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","SEO","20","20","39790","38630"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","EO","20","15","28270","28850"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","G6","25","25","68070","71290"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","G7","75","75","53620","54220"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","HEO","95","90","33880","31810"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","SEO","85","80","39860","38630"
"In post","2021","Analysis","HM Revenue and Customs","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","HEO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","G7","15","15","57530","59160"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","SEO","10","10","39240","38630"
"In post","2021","Analysis","HM Treasury","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Economics","EO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Economics","G6","10","10","66910","66720"
"In post","2021","Analysis","HM Treasury","Economics","G7","25","25","55810","55840"
"In post","2021","Analysis","HM Treasury","Economics","HEO","35","35","33440","32320"
"In post","2021","Analysis","HM Treasury","Economics","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","G6","10","10","72240","66000"
"In post","2021","Analysis","HM Treasury","Policy","G7","20","15","55370","52680"
"In post","2021","Analysis","HM Treasury","Policy","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","HEO","15","15","37200","37000"
"In post","2021","Analysis","Ministry of Defence","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","G7","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","SEO","10","10","37320","37320"
"In post","2021","Analysis","Ministry of Defence","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","G7","135","125","48790","46130"
"In post","2021","Analysis","Ministry of Defence","Operational Research","HEO","45","45","28770","28650"
"In post","2021","Analysis","Ministry of Defence","Operational Research","SEO","70","65","37710","37320"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","G7","40","40","50010","46090"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","HEO","55","55","27870","28650"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","SEO","60","55","37110","37320"
"In post","2021","Analysis","Ministry of Defence","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","EO","50","45","28330","27850"
"In post","2021","Analysis","Ministry of Defence","Statistics","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","G7","20","20","56310","57540"
"In post","2021","Analysis","Ministry of Defence","Statistics","HEO","45","45","36710","36300"
"In post","2021","Analysis","Ministry of Defence","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","SEO","45","45","44000","43580"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","G6","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","G7","20","20","54610","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","HEO","30","30","32370","33210"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","G7","15","15","54510","54120"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","EO","15","15","29810","29560"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","G6","10","10","68190","68650"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","G7","35","35","55590","53390"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","HEO","20","20","33990","33210"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","SEO","20","15","41960","42980"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
