"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Communications","G7","15","[c]","52340","52700"
"Leaver Dept.","2021","30-39","Communications","Communications","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Communications","SEO","25","[c]","41910","41000"
"Leaver Dept.","2021","30-39","Communications","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","EO","10","[c]","27430","27320"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","G7","15","[c]","52400","52960"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","SEO","15","[c]","41210","40580"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","G7","10","[c]","54920","54700"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","G7","10","[c]","56050","55410"
"Leaver Dept.","2021","30-39","Finance","Finance","HEO","10","[c]","34040","33500"
"Leaver Dept.","2021","30-39","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","SEO","15","[c]","42730","42580"
"Leaver Dept.","2021","30-39","Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","G7","20","[c]","55650","55370"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","HEO","30","[c]","31720","31130"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","SEO","15","[c]","43660","45200"
"Leaver Dept.","2021","30-39","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","EO","10","[c]","25760","25170"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","G7","10","[c]","56630","56340"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","HEO","10","[c]","34110","32930"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","G7","30","[c]","53200","51670"
"Leaver Dept.","2021","30-39","Legal","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Economics","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","International Trade","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","International Trade","G7","20","[c]","52220","51340"
"Leaver Dept.","2021","30-39","No function","International Trade","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","International Trade","SEO","10","[c]","39720","38640"
"Leaver Dept.","2021","30-39","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","AA","10","[c]","17710","17540"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","AO","155","[c]","20490","20100"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","EO","95","[c]","24870","24250"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","G7","20","[c]","53690","53180"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","HEO","50","[c]","30630","30160"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","SEO","25","[c]","39300","37210"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Policy","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Policy","EO","15","[c]","27410","27000"
"Leaver Dept.","2021","30-39","No function","Policy","G6","60","[c]","62690","63130"
"Leaver Dept.","2021","30-39","No function","Policy","G7","165","[c]","52850","52540"
"Leaver Dept.","2021","30-39","No function","Policy","HEO","110","[c]","33190","32970"
"Leaver Dept.","2021","30-39","No function","Policy","SCS level","20","[c]","74350","72570"
"Leaver Dept.","2021","30-39","No function","Policy","SEO","70","[c]","39420","39250"
"Leaver Dept.","2021","30-39","No function","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","EO","20","[c]","27930","27600"
"Leaver Dept.","2021","30-39","No function","Unknown","G6","25","[c]","65010","64830"
"Leaver Dept.","2021","30-39","No function","Unknown","G7","90","[c]","54950","54700"
"Leaver Dept.","2021","30-39","No function","Unknown","HEO","140","[c]","32550","32000"
"Leaver Dept.","2021","30-39","No function","Unknown","SCS level","10","[c]","77290","74170"
"Leaver Dept.","2021","30-39","No function","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Other","HEO","10","[c]","27050","26840"
"Leaver Dept.","2021","30-39","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Policy","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","G7","15","[c]","53510","54540"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","HEO","20","[c]","30600","30850"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","SEO","25","[c]","41010","40580"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Property","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","AO","35","[c]","22100","21430"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","EO","65","[c]","25750","24890"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","HEO","35","[c]","31680","30830"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","EO","10","[c]","27600","27370"
"Leaver Dept.","2021","30-39","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","EO","10","[c]","27900","28470"
"Leaver Dept.","2021","30-39","Unknown","Policy","G6","10","[c]","66510","66560"
"Leaver Dept.","2021","30-39","Unknown","Policy","G7","45","[c]","56320","57460"
"Leaver Dept.","2021","30-39","Unknown","Policy","HEO","15","[c]","35380","35070"
"Leaver Dept.","2021","30-39","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Policy","SEO","35","[c]","42300","42070"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","EO","[c]","[c]","[c]","[c]"
